route_id,ZDEr_ID_REF_A,stop_lat,stop_lon,stop_name,route_short_name,dest_name
100987765:N45,19221,48.901911,2.519624,ALLEE DES BOSQUETS,N45,BOBIGNY - PABLO PICASSO
100987765:N45,19358,48.909342,2.526385,SALENGRO,N45,BOBIGNY - PABLO PICASSO
100987765:N45,19380,48.91014,2.55352,LA PELOUSE,N45,BOBIGNY - PABLO PICASSO
100987765:N45,19450,48.909878,2.549579,LA LORETTE,N45,BOBIGNY - PABLO PICASSO
100987765:N45,22568,48.891176,2.403002,HOCHE - METRO,N45,BOBIGNY - PABLO PICASSO
100987765:N45,22617,48.908884,2.531605,JEAN-BAPTISTE CLEMENT,N45,BOBIGNY - PABLO PICASSO
100987765:N45,22682,48.905901,2.464574,RUE DES PEUPLIERS,N45,BOBIGNY - PABLO PICASSO
100987765:N45,22685,48.906967,2.449839,BOBIGNY - PABLO PICASSO,N45,BOBIGNY - PABLO PICASSO
100987765:N45,22703,48.899811,2.51779,ROND-POINT THIERS,N45,BOBIGNY - PABLO PICASSO
100987765:N45,23583,48.891686,2.406124,ETIENNE MARCEL,N45,BOBIGNY - PABLO PICASSO
100987765:N45,26263,48.88293,2.371213,JAURES,N45,BOBIGNY - PABLO PICASSO
100987765:N45,26468,48.896602,2.432301,AVENUE DE METZ,N45,BOBIGNY - PABLO PICASSO
100987765:N45,26524,48.900899,2.442492,JEAN JAURES,N45,BOBIGNY - PABLO PICASSO
100987765:N45,26717,48.88853,2.392545,PORTE DE PANTIN - METRO,N45,BOBIGNY - PABLO PICASSO
100987765:N45,26720,48.886951,2.386602,OURCQ,N45,BOBIGNY - PABLO PICASSO
100987765:N45,27548,48.904161,2.505195,PIERRE BROSSOLETTE - LA BASOCHE,N45,BOBIGNY - PABLO PICASSO
100987765:N45,27668,48.90224,2.510178,GARE DES PAVILLONS-SOUS-BOIS,N45,BOBIGNY - PABLO PICASSO
100987765:N45,27670,48.903133,2.507863,PRESIDENT WILSON - MAIRIE,N45,BOBIGNY - PABLO PICASSO
100987765:N45,27671,48.90573,2.50111,JEAN-BAPTISTE CLEMENT - JAURES,N45,BOBIGNY - PABLO PICASSO
100987765:N45,27673,48.907787,2.495827,PAVILLONS DE GARDE,N45,BOBIGNY - PABLO PICASSO
100987765:N45,27677,48.900977,2.513445,CENTRE SPORTIF - PISCINE,N45,BOBIGNY - PABLO PICASSO
100987765:N45,28385,48.881646,2.366348,LOUIS BLANC,N45,BOBIGNY - PABLO PICASSO
100987765:N45,28387,48.878636,2.362258,CHATEAU LANDON,N45,BOBIGNY - PABLO PICASSO
100987765:N45,30112,48.876282,2.360826,VERDUN,N45,BOBIGNY - PABLO PICASSO
100987765:N45,36434,48.905852,2.468596,PONT DE BONDY,N45,BOBIGNY - PABLO PICASSO
100987765:N45,36502,48.903313,2.445741,ARCHIVES DEPARTEMENTALES,N45,BOBIGNY - PABLO PICASSO
100987765:N45,37418,48.907327,2.449281,BOBIGNY - PABLO PICASSO,N45,BOBIGNY - PABLO PICASSO
100987765:N45,37433,48.90617,2.480948,AUGUSTE POLISSARD,N45,BOBIGNY - PABLO PICASSO
100987765:N45,37459,48.90268,2.568266,MAISON DES JEUNES,N45,BOBIGNY - PABLO PICASSO
100987765:N45,37460,48.900923,2.570999,HOTEL DE VILLE DE MONTFERMEIL,N45,BOBIGNY - PABLO PICASSO
100987765:N45,39941,48.892806,2.412109,EGLISE DE PANTIN-METRO,N45,BOBIGNY - PABLO PICASSO
100987765:N45,40097,48.898975,2.574289,HOPITAL DE MONTFERMEIL,N45,BOBIGNY - PABLO PICASSO
100987765:N45,41626,48.906252,2.445679,CENTRE COMMERCIAL DE BOBIGNY,N45,BOBIGNY - PABLO PICASSO
100987765:N45,418999,48.88591,2.382635,JEAN JAURES - LORRAINE,N45,BOBIGNY - PABLO PICASSO
100987765:N45,424882,48.90753,2.45378,LAMARTINE,N45,BOBIGNY - PABLO PICASSO
100987765:N45,426701,48.908709,2.451083,RENE CAMIER,N45,BOBIGNY - PABLO PICASSO
100987765:N45,427599,48.906111,2.523429,REPUBLIQUE - MARX DORMOY,N45,BOBIGNY - PABLO PICASSO
100987765:N45,427600,48.905326,2.54198,AVENUE LADRETTE,N45,BOBIGNY - PABLO PICASSO
100987765:N45,474146,48.875698,2.358115,GARE DE L'EST,N45,BOBIGNY - PABLO PICASSO
100987765:N45,479854,48.905243,2.548456,ROMAIN ROLLAND,N45,BOBIGNY - PABLO PICASSO
100987765:N45,7776,48.9045,2.471673,AVENUE DE ROSNY,N45,BOBIGNY - PABLO PICASSO
100987765:N45,7941,48.89449,2.420589,PIERRE BROSSOLETTE,N45,BOBIGNY - PABLO PICASSO
100987765:N45,7945,48.907963,2.533961,COLLEGE LOUISE MICHEL,N45,BOBIGNY - PABLO PICASSO
100987765:N45,7947,48.907097,2.556671,EMILE ZOLA,N45,BOBIGNY - PABLO PICASSO
100987765:N45,7951,48.907969,2.493537,LA FOURCHE,N45,BOBIGNY - PABLO PICASSO
100987765:N45,7952,48.899012,2.442093,LA FOLIE,N45,BOBIGNY - PABLO PICASSO
100987765:N45,10068,48.904655,2.560055,LES BOSQUETS,N45,GARE DE L'EST
100987765:N45,13064,48.906953,2.487003,PASTEUR - HOPITAL JEAN VERDIER,N45,GARE DE L'EST
100987765:N45,15103,48.906534,2.461044,AUGUSTE DELAUNE,N45,GARE DE L'EST
100987765:N45,18723,48.898428,2.441096,LA FOLIE,N45,GARE DE L'EST
100987765:N45,18937,48.912302,2.550843,LES MARRONNIERS,N45,GARE DE L'EST
100987765:N45,19013,48.904377,2.564852,TUILERIE,N45,GARE DE L'EST
100987765:N45,19221,48.901911,2.519624,ALLEE DES BOSQUETS,N45,GARE DE L'EST
100987765:N45,19358,48.909342,2.526385,SALENGRO,N45,GARE DE L'EST
100987765:N45,19380,48.91014,2.55352,LA PELOUSE,N45,GARE DE L'EST
100987765:N45,19450,48.909878,2.549579,LA LORETTE,N45,GARE DE L'EST
100987765:N45,22569,48.891822,2.405538,ETIENNE MARCEL - CORNET,N45,GARE DE L'EST
100987765:N45,22617,48.908884,2.531605,JEAN-BAPTISTE CLEMENT,N45,GARE DE L'EST
100987765:N45,22682,48.905901,2.464574,RUE DES PEUPLIERS,N45,GARE DE L'EST
100987765:N45,22703,48.899811,2.51779,ROND-POINT THIERS,N45,GARE DE L'EST
100987765:N45,25962,48.894634,2.420303,PIERRE BROSSOLETTE,N45,GARE DE L'EST
100987765:N45,26259,48.883406,2.372181,JAURES,N45,GARE DE L'EST
100987765:N45,26284,48.885901,2.381749,JEAN JAURES - LORRAINE,N45,GARE DE L'EST
100987765:N45,26453,48.896872,2.432261,AVENUE DE METZ,N45,GARE DE L'EST
100987765:N45,26523,48.901052,2.442042,JEAN JAURES,N45,GARE DE L'EST
100987765:N45,26718,48.888746,2.392546,PORTE DE PANTIN - METRO,N45,GARE DE L'EST
100987765:N45,26719,48.887427,2.387502,OURCQ,N45,GARE DE L'EST
100987765:N45,27548,48.904161,2.505195,PIERRE BROSSOLETTE - LA BASOCHE,N45,GARE DE L'EST
100987765:N45,27668,48.90224,2.510178,GARE DES PAVILLONS-SOUS-BOIS,N45,GARE DE L'EST
100987765:N45,27670,48.903133,2.507863,PRESIDENT WILSON - MAIRIE,N45,GARE DE L'EST
100987765:N45,27671,48.90573,2.50111,JEAN-BAPTISTE CLEMENT - JAURES,N45,GARE DE L'EST
100987765:N45,27673,48.907787,2.495827,PAVILLONS DE GARDE,N45,GARE DE L'EST
100987765:N45,27677,48.900977,2.513445,CENTRE SPORTIF - PISCINE,N45,GARE DE L'EST
100987765:N45,28388,48.880712,2.36448,LOUIS BLANC,N45,GARE DE L'EST
100987765:N45,28389,48.878385,2.361754,CHATEAU LANDON,N45,GARE DE L'EST
100987765:N45,36434,48.905852,2.468596,PONT DE BONDY,N45,GARE DE L'EST
100987765:N45,37117,48.876192,2.358633,GARE DE L'EST,N45,GARE DE L'EST
100987765:N45,37418,48.907327,2.449281,BOBIGNY - PABLO PICASSO,N45,GARE DE L'EST
100987765:N45,37427,48.895646,2.42543,RAYMOND QUENEAU-METRO,N45,GARE DE L'EST
100987765:N45,37433,48.90617,2.480948,AUGUSTE POLISSARD,N45,GARE DE L'EST
100987765:N45,37459,48.90268,2.568266,MAISON DES JEUNES,N45,GARE DE L'EST
100987765:N45,37460,48.900923,2.570999,HOTEL DE VILLE DE MONTFERMEIL,N45,GARE DE L'EST
100987765:N45,37626,48.906755,2.446321,MAURICE THOREZ,N45,GARE DE L'EST
100987765:N45,39942,48.893389,2.413677,EGLISE DE PANTIN-METRO,N45,GARE DE L'EST
100987765:N45,40097,48.898975,2.574289,HOPITAL DE MONTFERMEIL,N45,GARE DE L'EST
100987765:N45,41625,48.905364,2.444341,KARL MARX,N45,GARE DE L'EST
100987765:N45,424882,48.90753,2.45378,LAMARTINE,N45,GARE DE L'EST
100987765:N45,426701,48.908709,2.451083,RENE CAMIER,N45,GARE DE L'EST
100987765:N45,427599,48.906111,2.523429,REPUBLIQUE - MARX DORMOY,N45,GARE DE L'EST
100987765:N45,427600,48.905326,2.54198,AVENUE LADRETTE,N45,GARE DE L'EST
100987765:N45,479854,48.905243,2.548456,ROMAIN ROLLAND,N45,GARE DE L'EST
100987765:N45,7776,48.9045,2.471673,AVENUE DE ROSNY,N45,GARE DE L'EST
100987765:N45,7945,48.907963,2.533961,COLLEGE LOUISE MICHEL,N45,GARE DE L'EST
100987765:N45,7947,48.907097,2.556671,EMILE ZOLA,N45,GARE DE L'EST
100987765:N45,7951,48.907969,2.493537,LA FOURCHE,N45,GARE DE L'EST
100987765:N45,13063,48.906585,2.486511,PASTEUR - HOPITAL JEAN VERDIER,N45,HOPITAL DE MONTFERMEIL
100987765:N45,16934,48.895305,2.425347,RAYMOND QUENEAU-METRO,N45,HOPITAL DE MONTFERMEIL
100987765:N45,18847,48.909484,2.553504,LA PELOUSE,N45,HOPITAL DE MONTFERMEIL
100987765:N45,18976,48.906458,2.557309,EMILE ZOLA,N45,HOPITAL DE MONTFERMEIL
100987765:N45,19082,48.911904,2.552096,LES MARRONNIERS,N45,HOPITAL DE MONTFERMEIL
100987765:N45,19085,48.908946,2.526302,SALENGRO,N45,HOPITAL DE MONTFERMEIL
100987765:N45,19139,48.908867,2.531005,JEAN-BAPTISTE CLEMENT,N45,HOPITAL DE MONTFERMEIL
100987765:N45,19313,48.906737,2.455483,LAMARTINE,N45,HOPITAL DE MONTFERMEIL
100987765:N45,19428,48.901498,2.519541,ALLEE DES BOSQUETS,N45,HOPITAL DE MONTFERMEIL
100987765:N45,19483,48.909257,2.550231,LA LORETTE,N45,HOPITAL DE MONTFERMEIL
100987765:N45,19561,48.899765,2.574919,COLLEGE PICASSO,N45,HOPITAL DE MONTFERMEIL
100987765:N45,19608,48.90294,2.564096,LES GAZELLES,N45,HOPITAL DE MONTFERMEIL
100987765:N45,22568,48.891176,2.403002,HOCHE - METRO,N45,HOPITAL DE MONTFERMEIL
100987765:N45,22600,48.905793,2.480838,AUGUSTE POLISSARD,N45,HOPITAL DE MONTFERMEIL
100987765:N45,22685,48.906967,2.449839,BOBIGNY - PABLO PICASSO,N45,HOPITAL DE MONTFERMEIL
100987765:N45,22701,48.902899,2.507863,PRESIDENT WILSON - MAIRIE,N45,HOPITAL DE MONTFERMEIL
100987765:N45,22702,48.899505,2.517871,ROND-POINT THIERS,N45,HOPITAL DE MONTFERMEIL
100987765:N45,23583,48.891686,2.406124,ETIENNE MARCEL,N45,HOPITAL DE MONTFERMEIL
100987765:N45,26263,48.88293,2.371213,JAURES,N45,HOPITAL DE MONTFERMEIL
100987765:N45,26468,48.896602,2.432301,AVENUE DE METZ,N45,HOPITAL DE MONTFERMEIL
100987765:N45,26524,48.900899,2.442492,JEAN JAURES,N45,HOPITAL DE MONTFERMEIL
100987765:N45,26717,48.88853,2.392545,PORTE DE PANTIN - METRO,N45,HOPITAL DE MONTFERMEIL
100987765:N45,26720,48.886951,2.386602,OURCQ,N45,HOPITAL DE MONTFERMEIL
100987765:N45,27549,48.90445,2.503955,PIERRE BROSSOLETTE - LA BASOCHE,N45,HOPITAL DE MONTFERMEIL
100987765:N45,27663,48.907784,2.533783,COLLEGE LOUISE MICHEL,N45,HOPITAL DE MONTFERMEIL
100987765:N45,27667,48.904983,2.542511,AVENUE LADRETTE,N45,HOPITAL DE MONTFERMEIL
100987765:N45,27669,48.902024,2.510245,GARE DES PAVILLONS-SOUS-BOIS,N45,HOPITAL DE MONTFERMEIL
100987765:N45,27672,48.905939,2.500075,JEAN-BAPTISTE CLEMENT - JAURES,N45,HOPITAL DE MONTFERMEIL
100987765:N45,27674,48.907211,2.496016,LA FOURCHE,N45,HOPITAL DE MONTFERMEIL
100987765:N45,27676,48.90077,2.51354,CENTRE SPORTIF - PISCINE,N45,HOPITAL DE MONTFERMEIL
100987765:N45,28385,48.881646,2.366348,LOUIS BLANC,N45,HOPITAL DE MONTFERMEIL
100987765:N45,28387,48.878636,2.362258,CHATEAU LANDON,N45,HOPITAL DE MONTFERMEIL
100987765:N45,30112,48.876282,2.360826,VERDUN,N45,HOPITAL DE MONTFERMEIL
100987765:N45,36435,48.9055,2.461492,CITE ADMINISTRATIVE,N45,HOPITAL DE MONTFERMEIL
100987765:N45,36502,48.903313,2.445741,ARCHIVES DEPARTEMENTALES,N45,HOPITAL DE MONTFERMEIL
100987765:N45,37060,48.901043,2.569295,HOTEL DE VILLE DE MONTFERMEIL,N45,HOPITAL DE MONTFERMEIL
100987765:N45,37061,48.900275,2.566865,PAUL BERT,N45,HOPITAL DE MONTFERMEIL
100987765:N45,37434,48.905007,2.476269,GATINE RN3,N45,HOPITAL DE MONTFERMEIL
100987765:N45,39941,48.892806,2.412109,EGLISE DE PANTIN-METRO,N45,HOPITAL DE MONTFERMEIL
100987765:N45,40097,48.898975,2.574289,HOPITAL DE MONTFERMEIL,N45,HOPITAL DE MONTFERMEIL
100987765:N45,41626,48.906252,2.445679,CENTRE COMMERCIAL DE BOBIGNY,N45,HOPITAL DE MONTFERMEIL
100987765:N45,418999,48.88591,2.382635,JEAN JAURES - LORRAINE,N45,HOPITAL DE MONTFERMEIL
100987765:N45,427598,48.906236,2.523824,REPUBLIQUE - MARX DORMOY,N45,HOPITAL DE MONTFERMEIL
100987765:N45,427606,48.905142,2.559157,LES BOSQUETS,N45,HOPITAL DE MONTFERMEIL
100987765:N45,474146,48.875698,2.358115,GARE DE L'EST,N45,HOPITAL DE MONTFERMEIL
100987765:N45,479855,48.904797,2.546136,ROMAIN ROLLAND,N45,HOPITAL DE MONTFERMEIL
100987765:N45,7775,48.903907,2.471344,AVENUE DE ROSNY,N45,HOPITAL DE MONTFERMEIL
100987765:N45,7856,48.905487,2.465132,RUE DES PEUPLIERS,N45,HOPITAL DE MONTFERMEIL
100987765:N45,7857,48.905554,2.469045,PONT DE BONDY,N45,HOPITAL DE MONTFERMEIL
100987765:N45,7941,48.89449,2.420589,PIERRE BROSSOLETTE,N45,HOPITAL DE MONTFERMEIL
100987765:N45,7952,48.899012,2.442093,LA FOLIE,N45,HOPITAL DE MONTFERMEIL
100987766:N43,22353,48.915784,2.381312,MAIRIE D'AUBERVILLIERS,N43,GARE DE L'EST
100987766:N43,22823,48.88269,2.358799,CAIL - DEMARQUAY,N43,GARE DE L'EST
100987766:N43,22834,48.889826,2.359715,ORDENER - MARX DORMOY,N43,GARE DE L'EST
100987766:N43,22838,48.900069,2.370079,SKANDERBEG,N43,GARE DE L'EST
100987766:N43,22840,48.892989,2.359471,LES ROSES,N43,GARE DE L'EST
100987766:N43,22841,48.887318,2.359578,DEPARTEMENT - MARX DORMOY,N43,GARE DE L'EST
100987766:N43,22843,48.906637,2.375632,GARDINOUX,N43,GARE DE L'EST
100987766:N43,2325,48.979806,2.377816,PAUL VALERY - DE LATTRE DE TASSIGNY,N43,GARE DE L'EST
100987766:N43,26584,48.964507,2.388641,L'AVENIR,N43,GARE DE L'EST
100987766:N43,26592,48.983472,2.379649,PISCINE,N43,GARE DE L'EST
100987766:N43,26721,48.89751,2.35901,PORTE DE LA CHAPELLE,N43,GARE DE L'EST
100987766:N43,26723,48.994897,2.368473,GARE DE SARCELLES-SAINT-BRICE,N43,GARE DE L'EST
100987766:N43,26724,48.992838,2.373033,CARNOT,N43,GARE DE L'EST
100987766:N43,27889,48.885063,2.359168,PLACE DE LA CHAPELLE,N43,GARE DE L'EST
100987766:N43,27900,48.898713,2.364994,EMILE BERTIN,N43,GARE DE L'EST
100987766:N43,28139,48.932749,2.38655,PARC DES SPORTS,N43,GARE DE L'EST
100987766:N43,28140,48.941583,2.387295,CITE FLOREAL,N43,GARE DE L'EST
100987766:N43,28141,48.951793,2.38489,FRANCOIS BEGUE,N43,GARE DE L'EST
100987766:N43,28178,48.971523,2.395378,PLEIN MIDI,N43,GARE DE L'EST
100987766:N43,28179,48.968954,2.393027,BELLEVUE,N43,GARE DE L'EST
100987766:N43,28180,48.967319,2.391783,PIERRE SEMARD,N43,GARE DE L'EST
100987766:N43,28979,48.898775,2.369193,PORTE D'AUBERVILLIERS,N43,GARE DE L'EST
100987766:N43,28982,48.949222,2.385829,LE GLOBE,N43,GARE DE L'EST
100987766:N43,29468,48.962478,2.38389,LEO LAGRANGE,N43,GARE DE L'EST
100987766:N43,34158,48.909332,2.378211,FELIX FAURE - VICTOR HUGO,N43,GARE DE L'EST
100987766:N43,34214,48.955046,2.383173,MAIRIE DE STAINS,N43,GARE DE L'EST
100987766:N43,36532,48.946274,2.386331,CROIX BLANCHE,N43,GARE DE L'EST
100987766:N43,36564,48.918902,2.382323,CREVECOEUR,N43,GARE DE L'EST
100987766:N43,36567,48.926234,2.384648,MICHELET,N43,GARE DE L'EST
100987766:N43,36692,48.928337,2.385305,SIX ROUTES - TRAMWAY,N43,GARE DE L'EST
100987766:N43,37326,48.979149,2.380478,PAUL VALERY,N43,GARE DE L'EST
100987766:N43,38555,48.978321,2.385829,LOCHERES,N43,GARE DE L'EST
100987766:N43,38604,48.975692,2.39612,JEAN-BAPTISTE COROT - LAMARTINE,N43,GARE DE L'EST
100987766:N43,38682,48.960097,2.381868,LES PAROUZETS,N43,GARE DE L'EST
100987766:N43,38753,48.987597,2.378819,MOZART - MALESHERBES,N43,GARE DE L'EST
100987766:N43,39803,48.881153,2.357913,GARE DU NORD,N43,GARE DE L'EST
100987766:N43,39804,48.879473,2.355718,LA FAYETTE - DUNKERQUE,N43,GARE DE L'EST
100987766:N43,40025,48.911039,2.379085,VILLEBOIS - MAREUIL,N43,GARE DE L'EST
100987766:N43,40844,48.895641,2.359131,BOUCRY,N43,GARE DE L'EST
100987766:N43,413166,48.976764,2.390729,GARGES - SARCELLES RER,N43,GARE DE L'EST
100987766:N43,41720,48.922757,2.383622,LA COURNEUVE - AUBERVILLIERS RER,N43,GARE DE L'EST
100987766:N43,41776,48.973462,2.398219,DE GAULLE - MITTERRAND,N43,GARE DE L'EST
100987766:N43,462532,48.87559,2.357692,GARE DE L'EST,N43,GARE DE L'EST
100987766:N43,7851,48.991445,2.374179,THEODORE BULLIER,N43,GARE DE L'EST
100987766:N43,8454,48.904166,2.372699,LA HAIE COQ,N43,GARE DE L'EST
100987766:N43,14672,48.883625,2.359344,PLACE DE LA CHAPELLE,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,22344,48.904804,2.373845,LA HAIE COQ,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,22504,48.973561,2.398602,DE GAULLE - MITTERRAND,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,22506,48.994727,2.368405,GARE DE SARCELLES-SAINT-BRICE,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,22824,48.8818,2.358567,CAIL - DEMARQUAY,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,22842,48.906448,2.375796,GARDINOUX,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,2326,48.979851,2.378158,PAUL VALERY - DE LATTRE DE TASSIGNY,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,24488,48.899943,2.371224,SKANDERBEG,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,26585,48.971513,2.395665,PLEIN MIDI,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,26593,48.98793,2.378874,MOZART - MALESHERBES,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,26594,48.984011,2.380509,PISCINE,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,26725,48.993611,2.372938,CARNOT,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,28006,48.892675,2.359866,LES ROSES,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,28138,48.923907,2.384264,LA COURNEUVE - AUBERVILLIERS RER,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,28181,48.967238,2.391933,PIERRE SEMARD,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,28297,48.949321,2.386279,LE GLOBE,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,28338,48.952943,2.384645,FRANCOIS BEGUE,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,28980,48.898515,2.36483,EMILE BERTIN,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,28981,48.898379,2.369438,PORTE D'AUBERVILLIERS,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,29466,48.955595,2.383269,MAIRIE DE STAINS,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,34159,48.909494,2.37862,FELIX FAURE - VICTOR HUGO,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,36530,48.962667,2.38449,LEO LAGRANGE,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,36531,48.964327,2.388627,L'AVENIR,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,36565,48.930439,2.386207,SIX ROUTES - ROGER SALENGRO-TRAMWAY,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,36566,48.919989,2.382938,CREVECOEUR,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,36568,48.929038,2.385783,SIX ROUTES - TRAMWAY,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,37324,48.976808,2.391534,GARGES - SARCELLES RER,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,37521,48.946903,2.386673,CROIX BLANCHE,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,37523,48.996038,2.370864,GALVANI - VOLTAIRE,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,38085,48.978284,2.386785,LOCHERES,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,38605,48.975962,2.395943,JEAN-BAPTISTE COROT - LAMARTINE,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,38683,48.960421,2.382073,LES PAROUZETS,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,39802,48.890527,2.359988,ORDENER - MARX DORMOY,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,39925,48.877819,2.356494,VALENCIENNES,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,39937,48.991553,2.37463,THEODORE BULLIER,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,40771,48.886914,2.359755,DEPARTEMENT - MARX DORMOY,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,40834,48.910886,2.37933,VILLEBOIS - MAREUIL,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,40837,48.913843,2.380819,MAIRIE D'AUBERVILLIERS,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,40853,48.9795,2.37925,PAUL VALERY,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,462413,48.897483,2.359323,PORTE DE LA CHAPELLE,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,462532,48.87559,2.357692,GARE DE L'EST,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,7965,48.926387,2.384935,MICHELET,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,7966,48.932839,2.386918,PARC DES SPORTS,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,7967,48.941475,2.387759,CITE FLOREAL,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,8260,48.96916,2.393341,BELLEVUE,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,8326,48.88083,2.357994,GARE DU NORD,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,8452,48.894985,2.359526,BOUCRY,N43,GARE DE SARCELLES-SAINT-BRICE
100987766:N43,28138,48.923907,2.384264,LA COURNEUVE - AUBERVILLIERS RER,N43,LE GLOBE
100987766:N43,28297,48.949321,2.386279,LE GLOBE,N43,LE GLOBE
100987766:N43,36565,48.930439,2.386207,SIX ROUTES - ROGER SALENGRO-TRAMWAY,N43,LE GLOBE
100987766:N43,36566,48.919989,2.382938,CREVECOEUR,N43,LE GLOBE
100987766:N43,36568,48.929038,2.385783,SIX ROUTES - TRAMWAY,N43,LE GLOBE
100987766:N43,37521,48.946903,2.386673,CROIX BLANCHE,N43,LE GLOBE
100987766:N43,40837,48.913843,2.380819,MAIRIE D'AUBERVILLIERS,N43,LE GLOBE
100987766:N43,7965,48.926387,2.384935,MICHELET,N43,LE GLOBE
100987766:N43,7966,48.932839,2.386918,PARC DES SPORTS,N43,LE GLOBE
100987766:N43,7967,48.941475,2.387759,CITE FLOREAL,N43,LE GLOBE
100987766:N43,22353,48.915784,2.381312,MAIRIE D'AUBERVILLIERS,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,2325,48.979806,2.377816,PAUL VALERY - DE LATTRE DE TASSIGNY,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,26584,48.964507,2.388641,L'AVENIR,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,26592,48.983472,2.379649,PISCINE,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,26723,48.994897,2.368473,GARE DE SARCELLES-SAINT-BRICE,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,26724,48.992838,2.373033,CARNOT,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,28139,48.932749,2.38655,PARC DES SPORTS,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,28140,48.941583,2.387295,CITE FLOREAL,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,28141,48.951793,2.38489,FRANCOIS BEGUE,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,28178,48.971523,2.395378,PLEIN MIDI,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,28179,48.968954,2.393027,BELLEVUE,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,28180,48.967319,2.391783,PIERRE SEMARD,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,28982,48.949222,2.385829,LE GLOBE,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,29468,48.962478,2.38389,LEO LAGRANGE,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,34214,48.955046,2.383173,MAIRIE DE STAINS,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,36532,48.946274,2.386331,CROIX BLANCHE,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,36564,48.918902,2.382323,CREVECOEUR,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,36567,48.926234,2.384648,MICHELET,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,36692,48.928337,2.385305,SIX ROUTES - TRAMWAY,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,37326,48.979149,2.380478,PAUL VALERY,N43,MAIRIE D'AUBERVILLIERS
100987766:N43,38555,48.978321,2.385829,LOCHERES,N43,MAIRIE D'AUBERVILLIERS
