line_id,route_id,stop_id,lat,lon
Line:Relation:8834617,Route:Relation:8730312,StopPoint:Node:2267860664,48.4040962,2.7002105999999997
Line:Relation:2196022,Route:Relation:8732282,StopPoint:Node:5926546962,48.876621899999996,2.5528442
Line:Relation:8735247,Route:Relation:8735245,StopPoint:Node:5927707866,48.8348223,1.9957118999999999
Line:Relation:8735247,Route:Relation:8735246,StopPoint:Node:5927707875,48.8338669,2.0119357
Line:Relation:8736260,Route:Relation:8736258,StopPoint:Node:5321095613,48.6056345,2.3055325
Line:Relation:8736260,Route:Relation:8736259,StopPoint:Node:5321095611,48.603390399999995,2.3057879
Line:Relation:8737307,Route:Relation:8737305,StopPoint:Node:1383527985,48.6086756,2.3135535
Line:Relation:8737307,Route:Relation:8737306,StopPoint:Node:1379766767,48.605031399999994,2.3141428
Line:Relation:8737442,Route:Relation:8737441,StopPoint:Node:2121254818,48.6014936,2.2936535
Line:Relation:8737996,Route:Relation:8737994,StopPoint:Node:5929253282,48.831606099999995,1.9436962999999998
Line:Relation:8737996,Route:Relation:8737995,StopPoint:Node:5929253282,48.831606099999995,1.9436962999999998
Line:Relation:8738081,Route:Relation:8738079,StopPoint:Node:1225047109,48.8314398,1.9440452
Line:Relation:8738081,Route:Relation:8738080,StopPoint:Node:1225047109,48.8314398,1.9440452
Line:Relation:8738250,Route:Relation:8738248,StopPoint:Node:1213655034,48.819515599999995,1.9680175999999998
Line:Relation:8738250,Route:Relation:8738249,StopPoint:Node:1225030950,48.8315759,1.9439590999999998
Line:Relation:8740258,Route:Relation:8740256,StopPoint:Node:1225043598,48.8313664,1.9444907999999999
Line:Relation:8740258,Route:Relation:8740257,StopPoint:Node:1225043598,48.8313664,1.9444907999999999
Line:Relation:8740800,Route:Relation:8740798,StopPoint:Node:1735684580,48.826677,1.9872580999999998
Line:Relation:8740800,Route:Relation:8740799,StopPoint:Node:1735684588,48.8264766,1.9872823
Line:Relation:8740866,Route:Relation:8740857,StopPoint:Node:1223209630,48.8051209,2.0349502
Line:Relation:8740866,Route:Relation:8740862,StopPoint:Node:2299917942,48.8101328,2.0417525999999997
Line:Relation:7537818,Route:Relation:8753447,StopPoint:Node:1477030324,48.739478,2.2888938
Line:Relation:8753548,Route:Relation:8753546,StopPoint:Node:1069292015,48.6532286,2.3143653
Line:Relation:8753548,Route:Relation:8753547,StopPoint:Node:1069292015,48.6532286,2.3143653
Line:Relation:8753568,Route:Relation:8753566,StopPoint:Node:4318079462,48.4340891,2.7653695
Line:Relation:8753568,Route:Relation:8753567,StopPoint:Node:4318079462,48.4340891,2.7653695
Line:Relation:8753596,Route:Relation:8753594,StopPoint:Node:5392632065,48.7942296,2.6616445
Line:Relation:8753596,Route:Relation:8753595,StopPoint:Node:5392631675,48.7943073,2.6611805
Line:Relation:8753633,Route:Relation:8753631,StopPoint:Node:5697032505,48.9677328,2.5475746999999997
Line:Relation:8753633,Route:Relation:8753632,StopPoint:Node:4332364482,48.9680797,2.5472476
Line:Relation:8256486,Route:Relation:8754002,StopPoint:Node:1436236895,48.9500606,2.4568261
Line:Relation:7920965,Route:Relation:8754285,StopPoint:Node:1730998221,48.884949299999995,2.1546157999999997
Line:Relation:8753568,Route:Relation:8757000,StopPoint:Node:3212347461,48.439157599999994,2.8001975
Line:Relation:7993123,Route:Relation:8802469,StopPoint:Node:3210072200,48.794962899999994,2.6494294999999997
Line:Relation:7993123,Route:Relation:8802470,StopPoint:Node:3210072200,48.794962899999994,2.6494294999999997
Line:Relation:8834567,Route:Relation:8834563,StopPoint:Node:5899312732,48.4078133,2.7038167
Line:Relation:8834567,Route:Relation:8834564,StopPoint:Node:5899305406,48.407796499999996,2.7035853
Line:Relation:8834567,Route:Relation:8834565,StopPoint:Node:5899312732,48.4078133,2.7038167
Line:Relation:8834567,Route:Relation:8834566,StopPoint:Node:5899283658,48.5071516,2.5357212
Line:Relation:8834606,Route:Relation:8834604,StopPoint:Node:6148439357,48.507151199999996,2.5358467
Line:Relation:8834606,Route:Relation:8834605,StopPoint:Node:5899283658,48.5071516,2.5357212
Line:Relation:8834625,Route:Relation:8834623,StopPoint:Node:5899312780,48.5014714,2.5825831
Line:Relation:8834625,Route:Relation:8834624,StopPoint:Node:5899312780,48.5014714,2.5825831
Line:Relation:8834640,Route:Relation:8834635,StopPoint:Node:5899312780,48.5014714,2.5825831
Line:Relation:8834640,Route:Relation:8834636,StopPoint:Node:5899312780,48.5014714,2.5825831
Line:Relation:8834639,Route:Relation:8834637,StopPoint:Node:5899283641,48.476428,2.5556479999999997
Line:Relation:8834639,Route:Relation:8834638,StopPoint:Node:5899283643,48.465278999999995,2.5206024
Line:Relation:4610190,Route:Relation:8887436,StopPoint:Node:1561486672,48.8026123,2.4256629
Line:Relation:4610190,Route:Relation:8887437,StopPoint:Node:2283145494,48.8022089,2.4258595
Line:Relation:7537834,Route:Relation:8919779,StopPoint:Node:1238723719,48.7560279,2.3020718
Line:Relation:7797759,Route:Relation:8974450,StopPoint:Node:1383753262,48.6976363,2.2997156999999997
Line:Relation:7797759,Route:Relation:8974451,StopPoint:Node:1383713708,48.6964744,2.2897621999999997
Line:Relation:7142127,Route:Relation:9046974,StopPoint:Node:2432685624,48.7800503,2.2805904
Line:Relation:9081452,Route:Relation:9081451,StopPoint:Node:1930487058,48.9789749,1.9617208
Line:Relation:9101011,Route:Relation:9101009,StopPoint:Node:1828091658,48.7986753,2.1437847999999997
Line:Relation:9101011,Route:Relation:9101010,StopPoint:Node:2440419601,48.787271499999996,2.2183639
Line:Relation:9106179,Route:Relation:9106177,StopPoint:Node:5811799882,48.9702701,2.2636786
Line:Relation:9106179,Route:Relation:9106178,StopPoint:Node:5811799873,48.96781,2.2534706
Line:Relation:9122066,Route:Relation:9122064,StopPoint:Node:1867098190,48.688336,2.3913275
Line:Relation:9122066,Route:Relation:9122065,StopPoint:Node:1867075324,48.6881734,2.3911572
Line:Relation:9122182,Route:Relation:9122180,StopPoint:Node:1867098190,48.688336,2.3913275
Line:Relation:9124520,Route:Relation:9122181,StopPoint:Node:1867075324,48.6881734,2.3911572
Line:Relation:9124520,Route:Relation:9124519,StopPoint:Node:1867098190,48.688336,2.3913275
Line:Relation:9124520,Route:Relation:9125453,StopPoint:Node:1867098190,48.688336,2.3913275
Line:Relation:9122182,Route:Relation:9127377,StopPoint:Node:1867075324,48.6881734,2.3911572
Line:Relation:9128676,Route:Relation:9128674,StopPoint:Node:1867098190,48.688336,2.3913275
Line:Relation:9128676,Route:Relation:9128675,StopPoint:Node:1867075324,48.6881734,2.3911572
Line:Relation:9128840,Route:Relation:9128838,StopPoint:Node:1867098190,48.688336,2.3913275
Line:Relation:9128840,Route:Relation:9128839,StopPoint:Node:1867075324,48.6881734,2.3911572
Line:Relation:9129005,Route:Relation:9129001,StopPoint:Node:1867098190,48.688336,2.3913275
Line:Relation:9129005,Route:Relation:9129002,StopPoint:Node:1867075324,48.6881734,2.3911572
Line:Relation:9129095,Route:Relation:9129093,StopPoint:Node:1867098190,48.688336,2.3913275
Line:Relation:9129095,Route:Relation:9129094,StopPoint:Node:1867075324,48.6881734,2.3911572
Line:Relation:9129134,Route:Relation:9129132,StopPoint:Node:2811173185,48.7027547,2.4291256
Line:Relation:9129134,Route:Relation:9129133,StopPoint:Node:2811173182,48.6938344,2.4295717999999997
Line:Relation:9129177,Route:Relation:9129175,StopPoint:Node:2811173184,48.703258,2.4302965
Line:Relation:9129177,Route:Relation:9129176,StopPoint:Node:2097166397,48.7056636,2.4194389999999997
Line:Relation:9136249,Route:Relation:9136247,StopPoint:Node:1867098190,48.688336,2.3913275
Line:Relation:9136249,Route:Relation:9136248,StopPoint:Node:1867075324,48.6881734,2.3911572
Line:Relation:9136495,Route:Relation:9136493,StopPoint:Node:2697750249,48.628884799999994,2.5677086
Line:Relation:9136495,Route:Relation:9136494,StopPoint:Node:2239843830,48.628690999999996,2.567761
Line:Relation:9136598,Route:Relation:9136596,StopPoint:Node:4040326260,48.9553516,2.8790763
Line:Relation:9136598,Route:Relation:9136597,StopPoint:Node:4040326261,48.9545041,2.879137
Line:Relation:9136664,Route:Relation:9136663,StopPoint:Node:292480604,48.638469,2.4138669999999998
Line:Relation:9136817,Route:Relation:9136816,StopPoint:Node:3241712133,48.6461234,2.4063195
Line:Relation:9136841,Route:Relation:9136839,StopPoint:Node:1347754047,48.5990221,2.4294328999999997
Line:Relation:9136841,Route:Relation:9136840,StopPoint:Node:2532578687,48.6110164,2.4141722
Line:Relation:9136932,Route:Relation:9136930,StopPoint:Node:2677864729,48.5664324,2.4923656999999997
Line:Relation:9136932,Route:Relation:9136931,StopPoint:Node:2677864729,48.5664324,2.4923656999999997
Line:Relation:8312707,Route:Relation:9137667,StopPoint:Node:1985454195,49.0101606,2.5591635
Line:Relation:9137679,Route:Relation:9137678,StopPoint:Node:6154249102,48.945645899999995,2.1437133999999998
Line:Relation:7921043,Route:Relation:9140649,StopPoint:Node:1252380544,48.8834765,2.2024463
Line:Relation:9167849,Route:Relation:9167843,StopPoint:Node:3080202717,48.6958194,2.4421554
Line:Relation:9167849,Route:Relation:9167844,StopPoint:Node:3080202717,48.6958194,2.4421554
Line:Relation:9167851,Route:Relation:9167845,StopPoint:Node:3080202717,48.6958194,2.4421554
Line:Relation:9167851,Route:Relation:9167846,StopPoint:Node:3087362723,48.7072894,2.4405714
Line:Relation:9167850,Route:Relation:9167847,StopPoint:Node:1233867075,48.7019394,2.4869016999999998
Line:Relation:9167850,Route:Relation:9167848,StopPoint:Node:1725386164,48.701400299999996,2.4928029
Line:Relation:9171581,Route:Relation:9171579,StopPoint:Node:1617717452,48.7542652,2.2923301
Line:Relation:9171581,Route:Relation:9171580,StopPoint:Node:1690312649,48.7698471,2.2490886
Line:Relation:9171785,Route:Relation:9171783,StopPoint:Node:4318050077,48.981635999999995,1.9122405
Line:Relation:9171785,Route:Relation:9171784,StopPoint:Node:4325019334,48.9772478,1.9148334
Line:Relation:9171822,Route:Relation:9171820,StopPoint:Node:4404540751,48.6434559,1.8325718999999998
Line:Relation:9171822,Route:Relation:9171821,StopPoint:Node:1897059416,48.634906099999995,1.8237586
Line:Relation:9171847,Route:Relation:9171846,StopPoint:Node:1383527985,48.6086756,2.3135535
Line:Relation:9172126,Route:Relation:9172124,StopPoint:Node:1477030324,48.739478,2.2888938
Line:Relation:9172126,Route:Relation:9172125,StopPoint:Node:1477030324,48.739478,2.2888938
Line:Relation:9172833,Route:Relation:9172831,StopPoint:Node:4590602674,48.775991499999996,2.0468612999999998
Line:Relation:9172833,Route:Relation:9172832,StopPoint:Node:409472613,48.7947381,2.1379794999999997
Line:Relation:9172915,Route:Relation:9172913,StopPoint:Node:1158272694,48.7264832,2.4724247
Line:Relation:9172915,Route:Relation:9172914,StopPoint:Node:1158274369,48.734418,2.4725292999999997
Line:Relation:9173025,Route:Relation:9173023,StopPoint:Node:1158272976,48.7495894,2.4805113
Line:Relation:9173025,Route:Relation:9173024,StopPoint:Node:1178244269,48.793474499999995,2.4469666
Line:Relation:9173340,Route:Relation:9173338,StopPoint:Node:1411992202,48.805526799999996,2.1410708
Line:Relation:9173340,Route:Relation:9173339,StopPoint:Node:2300985371,48.799972999999994,2.1281442
Line:Relation:9173488,Route:Relation:9173486,StopPoint:Node:1043716543,48.7963028,2.1358617
Line:Relation:9173488,Route:Relation:9173487,StopPoint:Node:1043716543,48.7963028,2.1358617
Line:Relation:9173650,Route:Relation:9173648,StopPoint:Node:1810647128,48.6215889,2.4574906
Line:Relation:9173650,Route:Relation:9173649,StopPoint:Node:1810647129,48.6219895,2.4564878
Line:Relation:9173954,Route:Relation:9173952,StopPoint:Node:1477784818,48.9969757,1.6311712999999999
Line:Relation:9173954,Route:Relation:9173953,StopPoint:Node:1477784818,48.9969757,1.6311712999999999
Line:Relation:7119057,Route:Relation:9174352,StopPoint:Node:2469421169,48.9334978,2.0400869999999998
Line:Relation:7618243,Route:Relation:9174522,StopPoint:Node:1836782400,48.4049627,2.7017556
Line:Relation:9175639,Route:Relation:9175638,StopPoint:Node:2779230659,48.797438299999996,2.1942781
Line:Relation:9175920,Route:Relation:9175918,StopPoint:Node:2438453698,48.766908,2.2159777
Line:Relation:9175920,Route:Relation:9175919,StopPoint:Node:2438453698,48.766908,2.2159777
Line:Relation:9176247,Route:Relation:9176245,StopPoint:Node:1429615216,48.818004099999996,1.7585974
Line:Relation:9176247,Route:Relation:9176246,StopPoint:Node:1429615249,48.8179586,1.7587526
Line:Relation:9176972,Route:Relation:9176971,StopPoint:Node:4318050077,48.981635999999995,1.9122405
Line:Relation:9177072,Route:Relation:9177070,StopPoint:Node:4589595745,48.9805572,1.9115586
Line:Relation:9177072,Route:Relation:9177071,StopPoint:Node:4318050077,48.981635999999995,1.9122405
Line:Relation:9177124,Route:Relation:9177122,StopPoint:Node:4319924917,48.986494199999996,1.9120327
Line:Relation:9177124,Route:Relation:9177123,StopPoint:Node:4326886075,48.9871254,1.9329110999999999
Line:Relation:9177413,Route:Relation:9177411,StopPoint:Node:6179232247,48.9930969,1.9127082999999998
Line:Relation:9177413,Route:Relation:9177412,StopPoint:Node:6179232247,48.9930969,1.9127082999999998
Line:Relation:9177493,Route:Relation:9177491,StopPoint:Node:4326529074,48.9778854,1.8893324
Line:Relation:9177493,Route:Relation:9177492,StopPoint:Node:6179232247,48.9930969,1.9127082999999998
Line:Relation:9177616,Route:Relation:9177614,StopPoint:Node:5706761322,48.993276099999996,1.9129406
Line:Relation:9177616,Route:Relation:9177615,StopPoint:Node:4321780824,48.995720999999996,1.931161
Line:Relation:9181020,Route:Relation:9181018,StopPoint:Node:4404540751,48.6434559,1.8325718999999998
Line:Relation:9181020,Route:Relation:9181019,StopPoint:Node:3744706645,48.599224299999996,1.8646932999999999
Line:Relation:9181063,Route:Relation:9181061,StopPoint:Node:5670817255,48.9758,2.6431644999999997
Line:Relation:9181063,Route:Relation:9181062,StopPoint:Node:5670817235,48.991706099999995,2.6534751
Line:Relation:9181182,Route:Relation:9181180,StopPoint:Node:5610832521,48.7538236,2.300144
Line:Relation:9181182,Route:Relation:9181181,StopPoint:Node:3390421742,48.7497791,2.3004664
Line:Relation:9181256,Route:Relation:9181254,StopPoint:Node:1347796253,48.6067872,2.4691413
Line:Relation:9181256,Route:Relation:9181255,StopPoint:Node:1480572213,48.6131339,2.4799427
Line:Relation:9181427,Route:Relation:9181425,StopPoint:Node:5811799854,49.0314267,2.2172115
Line:Relation:9181427,Route:Relation:9181426,StopPoint:Node:5535084946,49.0073837,2.1963697
Line:Relation:9181579,Route:Relation:9181578,StopPoint:Node:2647784545,48.6737664,2.5352864999999998
Line:Relation:9182058,Route:Relation:9182056,StopPoint:Node:4986319502,48.634301799999996,2.2997676
Line:Relation:9182058,Route:Relation:9182057,StopPoint:Node:4986321895,48.6341919,2.2994833
Line:Relation:9182104,Route:Relation:9182102,StopPoint:Node:2129329452,48.623331,2.4279303999999997
Line:Relation:9182104,Route:Relation:9182103,StopPoint:Node:1297462444,48.620841399999996,2.4272978999999997
Line:Relation:9183484,Route:Relation:9183482,StopPoint:Node:6183041445,48.879897,2.282264
Line:Relation:9183484,Route:Relation:9183483,StopPoint:Node:6183041445,48.879897,2.282264
Line:Relation:9183833,Route:Relation:9183832,StopPoint:Node:1594783473,48.6584983,2.3014916999999997
Line:Relation:9183898,Route:Relation:9183896,StopPoint:Node:4331012121,48.6586642,2.2851007
Line:Relation:9183898,Route:Relation:9183897,StopPoint:Node:4320892461,48.6641178,2.2956510999999997
Line:Relation:9184388,Route:Relation:9184386,StopPoint:Node:1774951082,48.9927248,1.7424690999999999
Line:Relation:9184388,Route:Relation:9184387,StopPoint:Node:1774951077,48.992751999999996,1.7423457999999998
Line:Relation:9184807,Route:Relation:9184805,StopPoint:Node:2014945441,48.8432369,2.1385058999999997
Line:Relation:9184807,Route:Relation:9184806,StopPoint:Node:2014945441,48.8432369,2.1385058999999997
Line:Relation:9184990,Route:Relation:9184988,StopPoint:Node:4573390709,48.8534371,2.1463885
Line:Relation:9184990,Route:Relation:9184989,StopPoint:Node:4325375514,48.8536095,2.1464453999999997
Line:Relation:9185040,Route:Relation:9185039,StopPoint:Node:4321595952,48.559917299999995,2.2941979999999997
Line:Relation:9185095,Route:Relation:9185094,StopPoint:Node:1378069385,48.5669748,2.6016814999999998
Line:Relation:9185459,Route:Relation:9185458,StopPoint:Node:1378069383,48.566923599999996,2.6026738
Line:Relation:9185838,Route:Relation:9185836,StopPoint:Node:1820540853,48.8340183,2.1290108
Line:Relation:9185838,Route:Relation:9185837,StopPoint:Node:1807245481,48.827866799999995,2.1210887
Line:Relation:9187618,Route:Relation:9187616,StopPoint:Node:1152866630,48.823781999999994,1.9911404
Line:Relation:9187618,Route:Relation:9187617,StopPoint:Node:1152866630,48.823781999999994,1.9911404
Line:Relation:9188040,Route:Relation:9188039,StopPoint:Node:5811799898,48.997161,2.163964
Line:Relation:9188067,Route:Relation:9188066,StopPoint:Node:5811799853,48.990955799999995,2.1496429
Line:Relation:9188120,Route:Relation:9188119,StopPoint:Node:4323567922,48.974891,2.197116
Line:Relation:9188157,Route:Relation:9188156,StopPoint:Node:5296341996,48.989143,2.230887
Line:Relation:4289192,Route:Relation:9188301,StopPoint:Node:1620868465,48.799362599999995,2.2866003999999998
Line:Relation:9188817,Route:Relation:9188815,StopPoint:Node:1018735856,48.787484199999994,2.0455270999999997
Line:Relation:9188817,Route:Relation:9188816,StopPoint:Node:1018735945,48.7880137,2.0465879
Line:Relation:9188979,Route:Relation:9188977,StopPoint:Node:5676562511,48.974757,1.986926
Line:Relation:9188979,Route:Relation:9188978,StopPoint:Node:5676562633,48.9746184,1.9867979999999998
Line:Relation:9189775,Route:Relation:9189773,StopPoint:Node:2452311192,48.936143699999995,2.4511921
Line:Relation:9189775,Route:Relation:9189774,StopPoint:Node:2452310122,48.9347236,2.4528201
Line:Relation:9190123,Route:Relation:9190120,StopPoint:Node:1769947270,48.9307582,2.4825106999999997
Line:Relation:9190123,Route:Relation:9190121,StopPoint:Node:5247836316,48.9316664,2.4944291
Line:Relation:9190528,Route:Relation:9190526,StopPoint:Node:1709739868,48.8740801,2.7905908999999998
Line:Relation:9190528,Route:Relation:9190527,StopPoint:Node:1709739868,48.8740801,2.7905908999999998
Line:Relation:9190550,Route:Relation:9190548,StopPoint:Node:1709739868,48.8740801,2.7905908999999998
Line:Relation:9190550,Route:Relation:9190549,StopPoint:Node:1709739868,48.8740801,2.7905908999999998
Line:Relation:9190573,Route:Relation:9190571,StopPoint:Node:356037541,49.004131699999995,2.5765545999999997
Line:Relation:9190573,Route:Relation:9190572,StopPoint:Node:356037541,49.004131699999995,2.5765545999999997
Line:Relation:9190605,Route:Relation:9190604,StopPoint:Node:4321353577,48.4885321,2.1846359
Line:Relation:9190682,Route:Relation:9190680,StopPoint:Node:2734578726,48.950434099999995,3.1240777
Line:Relation:9190682,Route:Relation:9190681,StopPoint:Node:2734578726,48.950434099999995,3.1240777
Line:Relation:9190756,Route:Relation:9190754,StopPoint:Node:1744161798,48.7982246,2.127231
Line:Relation:9190756,Route:Relation:9190755,StopPoint:Node:1744161797,48.7980242,2.1269089
Line:Relation:9190795,Route:Relation:9190794,StopPoint:Node:2431031187,48.6430162,1.8267080999999998
Line:Relation:9192706,Route:Relation:9192704,StopPoint:Node:1018735945,48.7880137,2.0465879
Line:Relation:9192706,Route:Relation:9192705,StopPoint:Node:1018735833,48.7877665,2.0460857999999997
Line:Relation:9192729,Route:Relation:9192727,StopPoint:Node:1987730142,48.9795909,2.6155239999999997
Line:Relation:9192729,Route:Relation:9192728,StopPoint:Node:1987730143,48.979599799999995,2.6156468999999998
Line:Relation:9192789,Route:Relation:9192787,StopPoint:Node:1018735945,48.7880137,2.0465879
Line:Relation:9192789,Route:Relation:9192788,StopPoint:Node:1882555939,48.7780883,2.0380878
Line:Relation:9192799,Route:Relation:9192797,StopPoint:Node:1018735945,48.7880137,2.0465879
Line:Relation:9192799,Route:Relation:9192798,StopPoint:Node:1018735856,48.787484199999994,2.0455270999999997
Line:Relation:9192821,Route:Relation:9192819,StopPoint:Node:1083676454,48.770871799999995,1.9704717999999999
Line:Relation:9192821,Route:Relation:9192820,StopPoint:Node:1083676367,48.770544799999996,1.9691687999999998
Line:Relation:7921033,Route:Relation:9193476,StopPoint:Node:1253162027,48.7602681,1.9916654999999999
Line:Relation:9193824,Route:Relation:9193822,StopPoint:Node:1018735945,48.7880137,2.0465879
Line:Relation:9193824,Route:Relation:9193823,StopPoint:Node:1882555939,48.7780883,2.0380878
Line:Relation:9193835,Route:Relation:9193834,StopPoint:Node:4325574793,48.9626107,2.5877168999999998
Line:Relation:9194590,Route:Relation:9194588,StopPoint:Node:1686058306,48.9007815,2.0878677999999997
Line:Relation:9194590,Route:Relation:9194589,StopPoint:Node:1686062581,48.9038027,2.0835519
Line:Relation:9082178,Route:Relation:9194604,StopPoint:Node:2469421167,48.933122399999995,2.0390604
Line:Relation:9082178,Route:Relation:9194716,StopPoint:Node:2469421167,48.933122399999995,2.0390604
Line:Relation:9195309,Route:Relation:9195307,StopPoint:Node:1224257632,48.815293499999996,1.9456326
Line:Relation:9195309,Route:Relation:9195308,StopPoint:Node:1224257713,48.8186562,1.9439628999999998
Line:Relation:9195935,Route:Relation:9195933,StopPoint:Node:1606161294,48.7511103,2.3046432
Line:Relation:9195935,Route:Relation:9195934,StopPoint:Node:1606161289,48.7505623,2.3043128
Line:Relation:9196600,Route:Relation:9196599,StopPoint:Node:1298780888,48.7771155,2.3225491
Line:Relation:9196805,Route:Relation:9196804,StopPoint:Node:5811799913,49.0157726,2.1913403
Line:Relation:9196816,Route:Relation:9196814,StopPoint:Node:5811799871,49.004464999999996,2.1288899999999997
Line:Relation:9196816,Route:Relation:9196815,StopPoint:Node:5811799888,49.00749,2.12687
Line:Relation:9197254,Route:Relation:9197252,StopPoint:Node:5881237189,48.2533548,2.7028201
Line:Relation:9197254,Route:Relation:9197253,StopPoint:Node:3257642554,48.267309999999995,2.695602
Line:Relation:9197471,Route:Relation:9197470,StopPoint:Node:4321746780,48.4312949,2.1571545
Line:Relation:9197758,Route:Relation:9197757,StopPoint:Node:1383527985,48.6086756,2.3135535
Line:Relation:7921051,Route:Relation:9198668,StopPoint:Node:3188882957,48.529427899999995,2.3848552
Line:Relation:9200388,Route:Relation:9200386,StopPoint:Node:5943146515,48.6900955,2.3861521999999997
Line:Relation:9200388,Route:Relation:9200387,StopPoint:Node:2094943837,48.6980887,2.3952413
Line:Relation:9200493,Route:Relation:9200491,StopPoint:Node:1375042528,48.7643359,2.6873579
Line:Relation:9200493,Route:Relation:9200492,StopPoint:Node:1194239488,48.7426706,2.7346961
Line:Relation:9202114,Route:Relation:9202112,StopPoint:Node:1616238194,48.666218199999996,2.8424769
Line:Relation:9202114,Route:Relation:9202113,StopPoint:Node:1616238195,48.6663125,2.8426057
Line:Relation:7517253,Route:Relation:9202287,StopPoint:Node:1867284136,48.9195983,2.18571
Line:Relation:9203431,Route:Relation:9203429,StopPoint:Node:1044938068,48.7951644,2.1400481
Line:Relation:9203431,Route:Relation:9203430,StopPoint:Node:1044936080,48.795217199999996,2.1396900999999997
Line:Relation:9203505,Route:Relation:9203503,StopPoint:Node:4321717960,48.6462085,2.3014443
Line:Relation:9203505,Route:Relation:9203504,StopPoint:Node:4320881981,48.6444025,2.2826429
Line:Relation:9204349,Route:Relation:9204347,StopPoint:Node:1429610098,48.777682299999995,1.664193
Line:Relation:9204349,Route:Relation:9204348,StopPoint:Node:1429610053,48.7774134,1.6645472
Line:Relation:9205962,Route:Relation:9205960,StopPoint:Node:2281094340,48.845149,2.0583565999999998
Line:Relation:9205962,Route:Relation:9205961,StopPoint:Node:2281094341,48.845150399999994,2.0580708
Line:Relation:9206600,Route:Relation:9206598,StopPoint:Node:296925139,48.755992299999996,1.9429026999999999
Line:Relation:9206600,Route:Relation:9206599,StopPoint:Node:4404540751,48.6434559,1.8325718999999998
Line:Relation:9206702,Route:Relation:9206701,StopPoint:Node:3247864074,48.9785191,2.6254785999999997
Line:Relation:9206954,Route:Relation:9206952,StopPoint:Node:1659175684,48.9380477,2.6051857999999997
Line:Relation:9206954,Route:Relation:9206953,StopPoint:Node:1659175686,48.9381719,2.6052529
Line:Relation:9207015,Route:Relation:9207014,StopPoint:Node:5588878306,49.0493393,2.5011805
Line:Relation:9207454,Route:Relation:9207452,StopPoint:Node:2791716180,49.0326865,2.6988988999999997
Line:Relation:9207454,Route:Relation:9207453,StopPoint:Node:2791716180,49.0326865,2.6988988999999997
Line:Relation:9207487,Route:Relation:9207485,StopPoint:Node:1710062153,48.953212199999996,2.3903999
Line:Relation:9207487,Route:Relation:9207486,StopPoint:Node:4326566366,48.9565408,2.3830223999999998
Line:Relation:9218053,Route:Relation:9218051,StopPoint:Node:1736494374,48.753774799999995,2.6469120999999998
Line:Relation:9218053,Route:Relation:9218052,StopPoint:Node:1236717782,48.7464137,2.6176512
Line:Relation:9219662,Route:Relation:9219660,StopPoint:Node:1018000298,48.9375593,2.1341615
Line:Relation:9219662,Route:Relation:9219661,StopPoint:Node:2518545639,48.9387276,2.1361772
Line:Relation:9223264,Route:Relation:9223262,StopPoint:Node:5811799852,49.021131999999994,2.219344
Line:Relation:9223264,Route:Relation:9223263,StopPoint:Node:1201808468,49.0192008,2.2166083
Line:Relation:9223273,Route:Relation:9223271,StopPoint:Node:5811799899,48.9800924,2.2713028
Line:Relation:9223273,Route:Relation:9223272,StopPoint:Node:5811799863,48.988183,2.2487892
Line:Relation:9223283,Route:Relation:9223281,StopPoint:Node:5811799903,49.0200999,2.2018944
Line:Relation:9223283,Route:Relation:9223282,StopPoint:Node:5811800396,49.023291,2.189032
Line:Relation:9223322,Route:Relation:9223320,StopPoint:Node:1351093755,48.994958499999996,2.3675044
Line:Relation:9223322,Route:Relation:9223321,StopPoint:Node:5811799864,48.997633,2.3672239999999998
Line:Relation:9223363,Route:Relation:9223361,StopPoint:Node:2702366185,48.5033257,2.5632886999999998
Line:Relation:9223363,Route:Relation:9223362,StopPoint:Node:2702366165,48.529286,2.5724959
Line:Relation:9228057,Route:Relation:9228055,StopPoint:Node:1235754002,48.5700899,2.667383
Line:Relation:9228057,Route:Relation:9228056,StopPoint:Node:1235754025,48.5700783,2.6670637
Line:Relation:9228837,Route:Relation:9228835,StopPoint:Node:1380201568,48.5278169,2.6556735
Line:Relation:9228837,Route:Relation:9228836,StopPoint:Node:1380201568,48.5278169,2.6556735
Line:Relation:9228969,Route:Relation:9228967,StopPoint:Node:4318255661,48.639196,1.8300440999999998
Line:Relation:9228969,Route:Relation:9228968,StopPoint:Node:4321163655,48.646795499999996,1.800098
Line:Relation:9229324,Route:Relation:9229323,StopPoint:Node:1383651723,48.6975006,2.2935947
Line:Relation:9229426,Route:Relation:9229425,StopPoint:Node:1383753262,48.6976363,2.2997156999999997
Line:Relation:9230881,Route:Relation:9230878,StopPoint:Node:2240228026,48.6146324,2.4862173999999997
Line:Relation:9230881,Route:Relation:9230879,StopPoint:Node:2678480859,48.613987099999996,2.4741331
Line:Relation:9231462,Route:Relation:9231460,StopPoint:Node:2654303958,48.971821999999996,2.648386
Line:Relation:9231462,Route:Relation:9231461,StopPoint:Node:2654303877,48.971957599999996,2.6482411999999997
Line:Relation:9231586,Route:Relation:9231585,StopPoint:Node:1383651723,48.6975006,2.2935947
Line:Relation:9231700,Route:Relation:9231698,StopPoint:Node:1835630340,48.3700038,2.9573823999999997
Line:Relation:9231700,Route:Relation:9231699,StopPoint:Node:1835630341,48.370251499999995,2.957578
Line:Relation:9231914,Route:Relation:9231912,StopPoint:Node:1480156344,48.9905306,1.7017528
