osm:ref:FR:STIF,lat,lon,code,stop_id,network,route_id,osm:ref:FR:STIF:stop_id,destination,osm:ref:FR:STIF:ExternalCode_Line,name,line_id
3769,48.6361164,2.3437148,401,StopPoint:Node:958713262,Tice,Route:Relation:2261637,StopPoint:10:1390,Corbeil-Essonnes,400400401:401,Collège Paul Eluard,Line:Relation:2261638
3980,48.641135999999996,2.3458774,401,StopPoint:Node:958727462,Tice,Route:Relation:2261637,StopPoint:49:53991;StopPoint:10:480,Corbeil-Essonnes,400400401:401,Saint-Hubert,Line:Relation:2261638
37180,48.7926352,2.3673937,v7,StopPoint:Node:1822954620,Valouette,Route:Relation:2277158,StopPoint:59:6251789,Villejuif - Louis Aragon Métro,100100585:V7,Guynemer – Place des Fusillés,Line:Relation:7011232
23220,48.7944469,2.3563125,v7,StopPoint:Node:3647135396,Valouette,Route:Relation:2277158,StopPoint:59:4378054,Villejuif - Louis Aragon Métro,100100585:V7,Verdun–Grosménil,Line:Relation:7011232
23221,48.7952826,2.3669776,v7,StopPoint:Node:1822940999,Valouette,Route:Relation:2277158,StopPoint:59:4458795,Villejuif - Louis Aragon Métro,100100585:V7,Paul Vaillant Couturier,Line:Relation:7011232
28542,48.790983999999995,2.3692973999999998,v7,StopPoint:Node:3647128429,Valouette,Route:Relation:2277158,StopPoint:59:4036813,Villejuif - Louis Aragon Métro,100100585:V7,Guynemer–Maxime Gorki,Line:Relation:7011232
5639,48.852015699999995,1.8787899,12,StopPoint:Node:1855079393,Plaine de Versailles,Route:Relation:2336377,StopPoint:50:5572,,027027012:12,Renouveau,Line:Relation:7921039
35375,48.852015699999995,1.8787899,12,StopPoint:Node:1855079393,Plaine de Versailles,Route:Relation:2336377,StopPoint:50:5572,,027027012:12,Renouveau,Line:Relation:7921039
5625,48.8474386,1.8840599999999998,12,StopPoint:Node:1855079378,Plaine de Versailles,Route:Relation:2336377,StopPoint:50:5550,,027027012:12,Chênes,Line:Relation:7921039
5874,48.8426766,1.9448302,12,StopPoint:Node:1240426799,Plaine de Versailles,Route:Relation:2336377,StopPoint:50:7808,,027027012:12,Rond-Point de Grignon,Line:Relation:7921039
5631,48.8459807,1.8876281,12,StopPoint:Node:1855079395,Plaine de Versailles,Route:Relation:2336377,StopPoint:50:5556,,027027012:12,Saules,Line:Relation:7921039
5629,48.8436351,1.8854491,12,StopPoint:Node:1855079385,Plaine de Versailles,Route:Relation:2336377,StopPoint:50:5554,,027027012:12,Marronniers,Line:Relation:7921039
5624,48.849013799999994,1.8860755,12,StopPoint:Node:1855079369,Plaine de Versailles,Route:Relation:2336377,StopPoint:50:5549,,027027012:12,Acacias,Line:Relation:7921039
5860,48.8218897,1.9028551999999999,12,StopPoint:Node:1796355865,Plaine de Versailles,Route:Relation:2336377,StopPoint:50:7686,,027027012:12,Chatron,Line:Relation:7921039
41739,48.6840599,2.1774818,9,StopPoint:Node:2023339957,Mobicaps,Route:Relation:2337965,StopPoint:57:570,Jouy-en-Josas RER,269269002:9,Bourgogne,Line:Relation:7292418
11310,48.6843326,2.1879101999999997,9,StopPoint:Node:1345578401,Mobicaps,Route:Relation:2337965,StopPoint:57:370,Jouy-en-Josas RER,269269002:9,Rond Point de Mondétour,Line:Relation:7292418
11341,48.6964641,2.1847851,9,StopPoint:Node:1617097614,Mobicaps,Route:Relation:2337965,StopPoint:46:14568,Jouy-en-Josas RER,269269002:9,République,Line:Relation:7292418
20345,48.7568057,2.1748472,9,StopPoint:Node:4861762237,Mobicaps,Route:Relation:2337965,StopPoint:2:1004,Jouy-en-Josas RER,269269002:9,Ampère - Curie,Line:Relation:7292418
20343,48.757182799999995,2.1779366,9,StopPoint:Node:4861762231,Mobicaps,Route:Relation:2337965,StopPoint:2:1002,Jouy-en-Josas RER,269269002:9,Pasteur - Curie,Line:Relation:7292418
11472,48.757182799999995,2.1779366,9,StopPoint:Node:4861762231,Mobicaps,Route:Relation:2337965,StopPoint:2:1002,Jouy-en-Josas RER,269269002:9,Pasteur - Curie,Line:Relation:7292418
36594,48.7403492,2.3015897,319,StopPoint:Node:3569444127,RATP,Route:Relation:2344963,,Massy-Palaiseau RER,100100319:319,Petit Massy,Line:Relation:7423789
36596,48.7385868,2.2980882,319,StopPoint:Node:1606161323,RATP,Route:Relation:2344963,StopPoint:59:4314852,Massy-Palaiseau RER,100100319:319,Saussaye - Mirabeau,Line:Relation:7423789
8204,48.736267299999994,2.2979929,319,StopPoint:Node:5301690350,RATP,Route:Relation:2344963,StopPoint:59:7275374,Massy-Palaiseau RER,100100319:319,Périgord,Line:Relation:7423789
8203,48.7348893,2.2940966,319,StopPoint:Node:1606161345,RATP,Route:Relation:2344963,StopPoint:79:2060,Massy-Palaiseau RER,100100319:319,Biarritz,Line:Relation:7423789
28743,48.8348441,2.5044429999999998,120,StopPoint:Node:670930103,RATP,Route:Relation:2346625,StopPoint:59:4614218,Noisy-le-Grand Mont d'Est RER,100100120:120,Alma,Line:Relation:1321223
28744,48.834456499999995,2.5106861,120,StopPoint:Node:670930575,RATP,Route:Relation:2346625,StopPoint:59:4614220,Noisy-le-Grand Mont d'Est RER,100100120:120,Guy Moquet,Line:Relation:1321223
36324,48.834612799999995,2.5101158,120,StopPoint:Node:670930583,RATP,Route:Relation:2346626,StopPoint:59:4614221,Nogent-sur-Marne RER,100100120:120,Guy Moquet,Line:Relation:1321223
36327,48.8349854,2.5039097999999997,120,StopPoint:Node:670930096,RATP,Route:Relation:2346626,StopPoint:59:4614219,Nogent-sur-Marne RER,100100120:120,Alma,Line:Relation:1321223
40155,48.7723964,2.3681653,132,StopPoint:Node:3480017862,RATP,Route:Relation:2369841,StopPoint:59:4843527;StopPoint:59:7153154,Bibliothèque François Mitterrand,100100132:132,Vitry-sur-Seine – Moulin Vert,Line:Relation:5852775
40157,48.7736939,2.3722897,132,StopPoint:Node:4328372522,RATP,Route:Relation:2369841,StopPoint:59:4843525,Bibliothèque François Mitterrand,100100132:132,Cité Jardin,Line:Relation:5852775
25204,48.7751333,2.3741083,132,StopPoint:Node:3890050126,RATP,Route:Relation:2369841,StopPoint:59:6563561,Bibliothèque François Mitterrand,100100132:132,Camille Risch,Line:Relation:5852775
7850,48.777674999999995,2.3767885,132,StopPoint:Node:1679943171,RATP,Route:Relation:2369841,StopPoint:59:6563562,Bibliothèque François Mitterrand,100100132:132,Paul Armangot,Line:Relation:5852775
23209,48.7800527,2.3742331,132,StopPoint:Node:5317040921,RATP,Route:Relation:2369841,StopPoint:59:4843519,Bibliothèque François Mitterrand,100100132:132,Julian Grimau - Voie Verte,Line:Relation:5852775
23199,48.782910199999996,2.3805731999999997,132,StopPoint:Node:5317040619,RATP,Route:Relation:2369841,StopPoint:59:4843517,Bibliothèque François Mitterrand,100100132:132,Groupe Scolaire Jean-Jacques Rousseau,Line:Relation:5852775
23212,48.7855068,2.3779426,132,StopPoint:Node:5317040617,RATP,Route:Relation:2369841,StopPoint:59:4843515,Bibliothèque François Mitterrand,100100132:132,Edouard Tremblay,Line:Relation:5852775
15199,48.7881982,2.3756915,132,StopPoint:Node:1938046937,RATP,Route:Relation:2369841,StopPoint:59:4843528,Bibliothèque François Mitterrand,100100132:132,Colonel Fabien,Line:Relation:5852775
36654,48.790509199999995,2.3806026,132,StopPoint:Node:1938023796,RATP,Route:Relation:2369841,StopPoint:59:6143545,Bibliothèque François Mitterrand,100100132:132,Camélinat,Line:Relation:5852775
413080,48.7896256,2.3842464,132,StopPoint:Node:5317040613,RATP,Route:Relation:2369841,StopPoint:59:4843479,Bibliothèque François Mitterrand,100100132:132,Utrillo,Line:Relation:5852775
413081,48.787906199999995,2.3866275999999997,132,StopPoint:Node:5317040611,RATP,Route:Relation:2369841,StopPoint:59:4843477,Bibliothèque François Mitterrand,100100132:132,Edouard Til,Line:Relation:5852775
36141,48.7896089,2.3899804,132,StopPoint:Node:2076655388,RATP,Route:Relation:2369841,StopPoint:59:4843475,Bibliothèque François Mitterrand,100100132:132,Hôtel de Ville de Vitry - Roger Derry,Line:Relation:5852775
37166,48.7908088,2.3933109,132,StopPoint:Node:2074591588,RATP,Route:Relation:2369841,StopPoint:59:6143549,Bibliothèque François Mitterrand,100100132:132,Audigeois,Line:Relation:5852775
37280,48.7920346,2.3950906,132,StopPoint:Node:1544168301,RATP,Route:Relation:2369841,StopPoint:59:6143550,Bibliothèque François Mitterrand,100100132:132,Église de Vitry,Line:Relation:5852775
37409,48.7933649,2.3927755,132,StopPoint:Node:2046134312,RATP,Route:Relation:2369841,StopPoint:59:4843469,Bibliothèque François Mitterrand,100100132:132,Exploradôme,Line:Relation:5852775
413087,48.7951617,2.3918114999999998,132,StopPoint:Node:2046134315,RATP,Route:Relation:2369841,StopPoint:59:4843467,Bibliothèque François Mitterrand,100100132:132,Malraux - Charles Infroit,Line:Relation:5852775
37410,48.7993248,2.390954,132,StopPoint:Node:4133448499,RATP,Route:Relation:2369841,StopPoint:59:4843465,Bibliothèque François Mitterrand,100100132:132,Lavoisier - Carrières,Line:Relation:5852775
23214,48.8002962,2.3865819,132,StopPoint:Node:2879008410,RATP,Route:Relation:2369841,StopPoint:59:4843463,Bibliothèque François Mitterrand,100100132:132,Place de la Liberté,Line:Relation:5852775
23200,48.8038579,2.3843953,132,StopPoint:Node:2958294736,RATP,Route:Relation:2369841,StopPoint:59:4843529,Bibliothèque François Mitterrand,100100132:132,Solidarité - Amédée Huon,Line:Relation:5852775
37407,48.805173499999995,2.3889657,132,StopPoint:Node:2129371030,RATP,Route:Relation:2369841,StopPoint:59:4843460,Bibliothèque François Mitterrand,100100132:132,Fort d'Ivry,Line:Relation:5852775
413082,48.8078967,2.3868327,132,StopPoint:Node:3498726528,RATP,Route:Relation:2369841,StopPoint:59:4843530,Bibliothèque François Mitterrand,100100132:132,Gymnase Auguste Delaune,Line:Relation:5852775
12379,48.811490299999996,2.3847164,132,StopPoint:Node:2370266469,RATP,Route:Relation:2369841,StopPoint:59:7312110,Bibliothèque François Mitterrand,100100132:132,Mairie d'Ivry-Métro,Line:Relation:5852775
23196,48.8127955,2.3860608,132,StopPoint:Node:3647988602,RATP,Route:Relation:2369841,StopPoint:59:4843453,Bibliothèque François Mitterrand,100100132:132,Voltaire,Line:Relation:5852775
413086,48.8155486,2.3833754,132,StopPoint:Node:5319456605,RATP,Route:Relation:2369841,StopPoint:59:4843420,Bibliothèque François Mitterrand,100100132:132,Ledru Rollin,Line:Relation:5852775
413084,48.8179161,2.3814173999999997,132,StopPoint:Node:5319456603,RATP,Route:Relation:2369841,StopPoint:59:4843418,Bibliothèque François Mitterrand,100100132:132,Louis Bertrand,Line:Relation:5852775
413078,48.8203621,2.3797055,132,StopPoint:Node:5319456601,RATP,Route:Relation:2369841,StopPoint:59:4843416,Bibliothèque François Mitterrand,100100132:132,Rue des Jardins,Line:Relation:5852775
413075,48.8237708,2.377302,132,StopPoint:Node:2092413347,RATP,Route:Relation:2369841,StopPoint:59:4843414,Bibliothèque François Mitterrand,100100132:132,Porte de Vitry,Line:Relation:5852775
37406,48.824616299999995,2.3761555,132,StopPoint:Node:2044026818,RATP,Route:Relation:2369841,StopPoint:59:3893385,Bibliothèque François Mitterrand,100100132:132,Regnault,Line:Relation:5852775
37404,48.826543699999995,2.3732051,132,StopPoint:Node:2044026802,RATP,Route:Relation:2369841,StopPoint:59:4471835,Bibliothèque François Mitterrand,100100132:132,Oudiné,Line:Relation:5852775
23185,48.827822999999995,2.3717668,132,StopPoint:Node:441595820,RATP,Route:Relation:2369841,StopPoint:59:3765263,Bibliothèque François Mitterrand,100100132:132,Patay–Tolbiac,Line:Relation:5852775
22835,48.8296079,2.3751018999999998,132,StopPoint:Node:1355407711,RATP,Route:Relation:2369841,StopPoint:59:3765264,Bibliothèque François Mitterrand,100100132:132,Bibliothèque–Chevaleret,Line:Relation:5852775
25261,48.8292241,2.3777049,132,StopPoint:Node:987505289,RATP,Route:Relation:2369841,StopPoint:59:4843404,Bibliothèque François Mitterrand,100100132:132,Bibliothèque Francois Mitterrand,Line:Relation:5852775
4418,48.7726639,2.0105181,414,StopPoint:Node:5328800282,SQYBus,Route:Relation:2372425,StopPoint:41:6091,Pas du Lac,230410414:414,Observatoire,Line:Relation:6886129
20735,48.768512099999995,2.028158,414,StopPoint:Node:1029150779,SQYBus,Route:Relation:2372425,StopPoint:41:6097,Pas du Lac,230410414:414,Le Clos,Line:Relation:6886129
23048,48.7660512,2.020888,414,StopPoint:Node:1252683034,SQYBus,Route:Relation:2372425,StopPoint:41:6611,Pas du Lac,230410414:414,Collège Saint-François d'Assise,Line:Relation:6886129
20743,48.7807047,2.040212,414,StopPoint:Node:1025295354,SQYBus,Route:Relation:2372425,StopPoint:41:6105,Pas du Lac,230410414:414,Lycée Emilie de Breteuil,Line:Relation:6886129
20572,48.778241099999995,2.0386005,414,StopPoint:Node:1882555951,SQYBus,Route:Relation:2372425,StopPoint:41:5844,Pas du Lac,230410414:414,Jean Maréchal,Line:Relation:6886129
21078,48.792278499999995,2.0433669,414,StopPoint:Node:665358907,SQYBus,Route:Relation:2372425,StopPoint:41:6603,Pas du Lac,230410414:414,Pas du Lac,Line:Relation:6886129
20577,48.7889963,2.0427695,414,StopPoint:Node:747885195,SQYBus,Route:Relation:2372425,StopPoint:41:5849,Pas du Lac,230410414:414,Denton,Line:Relation:6886129
20740,48.7698709,2.0423716,414,StopPoint:Node:1882555966,SQYBus,Route:Relation:2372425,StopPoint:41:6102,Pas du Lac,230410414:414,Les Arcades du Lac,Line:Relation:6886129
20269,48.7961301,2.0480337,414,StopPoint:Node:5341154769,SQYBus,Route:Relation:2372425,StopPoint:41:5890,Pas du Lac,230410414:414,Saint-Exupéry,Line:Relation:6886129
20736,48.767602,2.0320895,414,StopPoint:Node:1029150991,SQYBus,Route:Relation:2372425,StopPoint:41:6098,Pas du Lac,230410414:414,Les Villageoises,Line:Relation:6886129
20741,48.771920699999995,2.0432528999999997,414,StopPoint:Node:1027119200,SQYBus,Route:Relation:2372425,StopPoint:41:6103,Pas du Lac,230410414:414,Bergson,Line:Relation:6886129
20574,48.781003999999996,2.0428175,414,StopPoint:Node:1291547097,SQYBus,Route:Relation:2372425,StopPoint:41:5846,Pas du Lac,230410414:414,Étienne Marcel,Line:Relation:6886129
20739,48.7693799,2.0394441,414,StopPoint:Node:2054153155,SQYBus,Route:Relation:2372425,StopPoint:41:6101,Pas du Lac,230410414:414,Sourderie - Hôtel de Ville,Line:Relation:6886129
21510,48.7926235,2.0466775,414,StopPoint:Node:5341038771,SQYBus,Route:Relation:2372425,StopPoint:41:6106,Pas du Lac,230410414:414,Newton,Line:Relation:6886129
20733,48.766061699999995,2.0177812,414,StopPoint:Node:1254091869,SQYBus,Route:Relation:2372425,StopPoint:41:6094,Pas du Lac,230410414:414,Jean Goujon,Line:Relation:6886129
20575,48.7822238,2.0452388999999997,414,StopPoint:Node:1882918312,SQYBus,Route:Relation:2372425,StopPoint:41:5847,Pas du Lac,230410414:414,Fulgence Bienvenüe,Line:Relation:6886129
20734,48.769245399999996,2.0244853,414,StopPoint:Node:1882263599,SQYBus,Route:Relation:2372425,StopPoint:41:6095,Pas du Lac,230410414:414,Le Manet,Line:Relation:6886129
20738,48.7671607,2.0396885,414,StopPoint:Node:1882555958,SQYBus,Route:Relation:2372425,StopPoint:41:6100,Pas du Lac,230410414:414,La Remise,Line:Relation:6886129
20648,48.7742608,2.0363865999999997,414,StopPoint:Node:1026678139,SQYBus,Route:Relation:2372425,StopPoint:41:5927,Pas du Lac,230410414:414,Le Hameau,Line:Relation:6886129
20737,48.7653016,2.0379103,414,StopPoint:Node:1882555974,SQYBus,Route:Relation:2372425,StopPoint:41:6099,Pas du Lac,230410414:414,Lycée Descartes,Line:Relation:6886129
20732,48.769438699999995,2.0178492,414,StopPoint:Node:1881414953,SQYBus,Route:Relation:2372425,StopPoint:41:6093,Pas du Lac,230410414:414,Carnac,Line:Relation:6886129
20742,48.772853,2.0398963,414,StopPoint:Node:1027119165,SQYBus,Route:Relation:2372425,StopPoint:41:6104,Pas du Lac,230410414:414,Paul Fort,Line:Relation:6886129
9238,48.7102912,2.2191806,91.06B,StopPoint:Node:1341289971,TransEssonne,Route:Relation:2389916,StopPoint:56:11804,,291191006:91-06,ENSTA Joncherettes,Line:Relation:2389881
21835,48.7099155,2.2099649,91.06B,StopPoint:Node:1703380044,TransEssonne,Route:Relation:2389916,StopPoint:57:2022;StopPoint:56:11740,,291191006:91-06,Polytechnique Lozère,Line:Relation:2389881
21837,48.712877,2.205005,91.06B,StopPoint:Node:5462237881,TransEssonne,Route:Relation:2389916,StopPoint:57:2032;StopPoint:56:11739,,291191006:91-06,Polytechnique Laboratoire,Line:Relation:2389881
420740,48.75658,2.071673,91.06B,StopPoint:Node:1894213659,TransEssonne,Route:Relation:2389916,StopPoint:41:6594,,291191006:91-06,Golf National,Line:Relation:2389881
2860,48.712614699999996,2.2048103,91.06C,StopPoint:Node:972212303,TransEssonne,Route:Relation:2393303,StopPoint:57:2033;StopPoint:56:11741,,291191006:91-06,Polytechnique Laboratoire,Line:Relation:2389881
21836,48.709808599999995,2.2104878,91.06C,StopPoint:Node:1703380043,TransEssonne,Route:Relation:2393303,StopPoint:56:11742;StopPoint:57:2023,,291191006:91-06,Polytechnique Lozère,Line:Relation:2389881
9238,48.7102912,2.2191806,91.06C,StopPoint:Node:1341289971,TransEssonne,Route:Relation:2393305,StopPoint:56:11804,,291191006:91-06,ENSTA Joncherettes,Line:Relation:2389881
21835,48.7099155,2.2099649,91.06C,StopPoint:Node:1703380044,TransEssonne,Route:Relation:2393305,StopPoint:57:2022;StopPoint:56:11740,,291191006:91-06,Polytechnique Lozère,Line:Relation:2389881
21837,48.712877,2.205005,91.06C,StopPoint:Node:5462237881,TransEssonne,Route:Relation:2393305,StopPoint:57:2032;StopPoint:56:11739,,291191006:91-06,Polytechnique Laboratoire,Line:Relation:2389881
4345,48.830765199999995,2.1281909,M,StopPoint:Node:1934771438,Phébus,Route:Relation:2402602,StopPoint:2:512,Le Chesnay Passy,056356009:M,Les Chênes d'Or,Line:Relation:2506803
32626,48.829794199999995,2.1278327,M,StopPoint:Node:1844660179,Phébus,Route:Relation:2402602,StopPoint:2:280,Le Chesnay Passy,056356009:M,Hôpital André Mignot,Line:Relation:2506803
4072,48.8289385,2.1254909,M,StopPoint:Node:1844659381,Phébus,Route:Relation:2402602,StopPoint:2:17,Le Chesnay Passy,056356009:M,Bagatelle,Line:Relation:2506803
21830,48.740024,2.2304648,1,StopPoint:Node:1918601884,Mobicaps,Route:Relation:2415099,StopPoint:57:1881,Orsay–Ville RER,006006010:1,Igny RER,Line:Relation:2415100
12661,48.7380888,2.22993,1,StopPoint:Node:1925317491,Mobicaps,Route:Relation:2415099,StopPoint:57:8671,Orsay–Ville RER,006006010:1,Kennedy–Bellevue,Line:Relation:2415100
11534,48.732473399999996,2.2288669999999997,1,StopPoint:Node:2434896608,Mobicaps,Route:Relation:2415099,StopPoint:57:8161,Orsay–Ville RER,006006010:1,Gymnase,Line:Relation:2415100
11529,48.730114199999996,2.2387211,1,StopPoint:Node:3842670000,Mobicaps,Route:Relation:2415099,StopPoint:57:8121,Orsay–Ville RER,006006010:1,Rue du Pileu,Line:Relation:2415100
11528,48.7288285,2.2371306,1,StopPoint:Node:3842669996,Mobicaps,Route:Relation:2415099,StopPoint:57:8111,Orsay–Ville RER,006006010:1,La Vieille Vigne,Line:Relation:2415100
11527,48.727508,2.235519,1,StopPoint:Node:2311717648,Mobicaps,Route:Relation:2415099,StopPoint:57:8101,Orsay–Ville RER,006006010:1,Marché du Pileu,Line:Relation:2415100
11600,48.7248593,2.2301773,1,StopPoint:Node:3842669991,Mobicaps,Route:Relation:2415099,StopPoint:57:9010,Orsay–Ville RER,006006010:1,Clos du Pileu,Line:Relation:2415100
11602,48.7247883,2.2232373,1,StopPoint:Node:1936721966,Mobicaps,Route:Relation:2415099,StopPoint:57:9020,Orsay–Ville RER,006006010:1,Estienne d'Orves,Line:Relation:2415100
11611,48.7175486,2.2404667,1,StopPoint:Node:1544070590,Mobicaps,Route:Relation:2415099,StopPoint:57:9080,Orsay–Ville RER,006006010:1,Parc d'Ardenay,Line:Relation:2415100
11614,48.7193143,2.2435709999999998,1,StopPoint:Node:1936721984,Mobicaps,Route:Relation:2415099,StopPoint:57:9120,Orsay–Ville RER,006006010:1,Les Larris,Line:Relation:2415100
11618,48.7207021,2.2464998,1,StopPoint:Node:1544070676,Mobicaps,Route:Relation:2415099,StopPoint:57:9160,Orsay–Ville RER,006006010:1,Quartier de la Mesure,Line:Relation:2415100
11620,48.7193809,2.2490856,1,StopPoint:Node:1544070655,Mobicaps,Route:Relation:2415099,StopPoint:57:9170,Orsay–Ville RER,006006010:1,Palaiseau RER Av. des Alliés,Line:Relation:2415100
21875,48.716453699999995,2.2484056,1,StopPoint:Node:1925258118,Mobicaps,Route:Relation:2415099,StopPoint:57:9231,Orsay–Ville RER,006006010:1,Palaiseau RER - Édouard Branly,Line:Relation:2415100
21874,48.7129455,2.2461734,1,StopPoint:Node:1916221584,Mobicaps,Route:Relation:2415099,StopPoint:57:9221,Orsay–Ville RER,006006010:1,Mairie de Palaiseau,Line:Relation:2415100
21854,48.711356099999996,2.244666,1,StopPoint:Node:1916221586,Mobicaps,Route:Relation:2415099,StopPoint:57:3361,Orsay–Ville RER,006006010:1,Place de la Victoire,Line:Relation:2415100
21844,48.7062941,2.237837,1,StopPoint:Node:1916221566,Mobicaps,Route:Relation:2415099,StopPoint:57:2635,Orsay–Ville RER,006006010:1,Palaiseau-Villebon RER - Gal Leclerc,Line:Relation:2415100
21851,48.705135399999996,2.2356146,1,StopPoint:Node:1916221590,Mobicaps,Route:Relation:2415099,StopPoint:57:3350,Orsay–Ville RER,006006010:1,Collège Charles Peguy,Line:Relation:2415100
21849,48.703901599999995,2.2290859,1,StopPoint:Node:1913981958,Mobicaps,Route:Relation:2415099,StopPoint:57:3340,Orsay–Ville RER,006006010:1,Marceau - Les Chandeliers,Line:Relation:2415100
21847,48.7036752,2.2253539,1,StopPoint:Node:1913981953,Mobicaps,Route:Relation:2415099,StopPoint:57:3330,Orsay–Ville RER,006006010:1,Bois de Foucherolles,Line:Relation:2415100
21876,48.7033706,2.2212742,1,StopPoint:Node:1913981931,Mobicaps,Route:Relation:2415099,StopPoint:57:9340,Orsay–Ville RER,006006010:1,Foucherolles,Line:Relation:2415100
21845,48.704197099999995,2.2178073,1,StopPoint:Node:1913981943,Mobicaps,Route:Relation:2415099,StopPoint:57:3320,Orsay–Ville RER,006006010:1,Groupe Scolaire Jean Macé,Line:Relation:2415100
11392,48.6990037,2.205837,1,StopPoint:Node:1617112613,Mobicaps,Route:Relation:2415099,StopPoint:57:1010,Orsay–Ville RER,006006010:1,Cimetière d'Orsay,Line:Relation:2415100
11394,48.6989277,2.1994978,1,StopPoint:Node:1932103472,Mobicaps,Route:Relation:2415099,StopPoint:57:1020,Orsay–Ville RER,006006010:1,Ruisseau,Line:Relation:2415100
21859,48.698864099999994,2.1955652999999997,1,StopPoint:Node:3842670001,Mobicaps,Route:Relation:2415099,StopPoint:57:3400,Orsay–Ville RER,006006010:1,Résidence de l'Yvette,Line:Relation:2415100
11395,48.6987769,2.1907894,1,StopPoint:Node:1420980855,Mobicaps,Route:Relation:2415099,StopPoint:57:1030,Orsay–Ville RER,006006010:1,Saint-Laurent,Line:Relation:2415100
420199,48.6972904,2.1817984999999998,1,StopPoint:Node:1718047097,Mobicaps,Route:Relation:2415099,StopPoint:57:603,Orsay–Ville RER,006006010:1,Gare d'Orsay Ville RER,Line:Relation:2415100
420163,48.7058992,2.2119933,1,StopPoint:Node:5233528415,Mobicaps,Route:Relation:2415099,StopPoint:57:2501,Orsay–Ville RER,006006010:1,Gare de Lozère RER,Line:Relation:2415100
420199,48.697292999999995,2.1817113999999997,1,StopPoint:Node:1718047096,Mobicaps,Route:Relation:2420132,StopPoint:57:602;StopPoint:56:10539,Gare d’Igny RER,006006010:1,Gare d'Orsay Ville RER,Line:Relation:2415100
11387,48.6955388,2.1793487,1,StopPoint:Node:1935234845,Mobicaps,Route:Relation:2420132,StopPoint:57:940,Gare d’Igny RER,006006010:1,Chartres,Line:Relation:2415100
11341,48.6964641,2.1847851,1,StopPoint:Node:1617097614,Mobicaps,Route:Relation:2420132,StopPoint:46:14568,Gare d’Igny RER,006006010:1,République,Line:Relation:2415100
21860,48.6968147,2.1871309,1,StopPoint:Node:3842669997,Mobicaps,Route:Relation:2420132,StopPoint:57:3410,Gare d’Igny RER,006006010:1,Lycée Blaise Pascal,Line:Relation:2415100
11388,48.696461899999996,2.1902738999999998,1,StopPoint:Node:3842669993,Mobicaps,Route:Relation:2420132,StopPoint:57:960,Gare d’Igny RER,006006010:1,Conservatoire,Line:Relation:2415100
11389,48.6962902,2.194091,1,StopPoint:Node:1932103471,Mobicaps,Route:Relation:2420132,StopPoint:57:980,Gare d’Igny RER,006006010:1,Bois de la Grille Noire,Line:Relation:2415100
11390,48.6967031,2.1997572,1,StopPoint:Node:1617112615,Mobicaps,Route:Relation:2420132,StopPoint:57:990,Gare d’Igny RER,006006010:1,Parrat,Line:Relation:2415100
21828,48.6988917,2.20785,1,StopPoint:Node:3842669990,Mobicaps,Route:Relation:2420132,StopPoint:57:1012,Gare d’Igny RER,006006010:1,Cimetière d'Orsay,Line:Relation:2415100
11391,48.6977414,2.2032441,1,StopPoint:Node:1617112624,Mobicaps,Route:Relation:2420132,StopPoint:57:1000,Gare d’Igny RER,006006010:1,Orgeval,Line:Relation:2415100
21841,48.705818699999995,2.2118286,1,StopPoint:Node:1918601874,Mobicaps,Route:Relation:2420132,StopPoint:57:2502,Gare d’Igny RER,006006010:1,Gare de Lozère RER,Line:Relation:2415100
21846,48.7041282,2.2177686,1,StopPoint:Node:1913981940,Mobicaps,Route:Relation:2420132,StopPoint:57:3321,Gare d’Igny RER,006006010:1,Groupe Scolaire Jean Macé,Line:Relation:2415100
21877,48.703305,2.221262,1,StopPoint:Node:1913981935,Mobicaps,Route:Relation:2420132,StopPoint:57:9341,Gare d’Igny RER,006006010:1,Foucherolles,Line:Relation:2415100
21848,48.7036361,2.2258967,1,StopPoint:Node:1913981952,Mobicaps,Route:Relation:2420132,StopPoint:57:3331,Gare d’Igny RER,006006010:1,Bois de Foucherolles,Line:Relation:2415100
21850,48.7038485,2.2294775,1,StopPoint:Node:1913981960,Mobicaps,Route:Relation:2420132,StopPoint:57:3341,Gare d’Igny RER,006006010:1,Marceau - Les Chandeliers,Line:Relation:2415100
21852,48.7050389,2.2356521,1,StopPoint:Node:1916221591,Mobicaps,Route:Relation:2420132,StopPoint:57:3351,Gare d’Igny RER,006006010:1,Collège Charles Peguy,Line:Relation:2415100
21843,48.706506499999996,2.2385129999999998,1,StopPoint:Node:1916221588,Mobicaps,Route:Relation:2420132,StopPoint:57:2634,Gare d’Igny RER,006006010:1,Palaiseau - Villebon RER - Général Leclerc,Line:Relation:2415100
11622,48.709947299999996,2.2434320999999997,1,StopPoint:Node:1916221594,Mobicaps,Route:Relation:2420132,StopPoint:57:9210,Gare d’Igny RER,006006010:1,Parc Chabrol,Line:Relation:2415100
21853,48.711338399999995,2.244784,1,StopPoint:Node:1916221592,Mobicaps,Route:Relation:2420132,StopPoint:57:3360,Gare d’Igny RER,006006010:1,Place de la Victoire,Line:Relation:2415100
11623,48.7128935,2.2462459,1,StopPoint:Node:1916221579,Mobicaps,Route:Relation:2420132,StopPoint:57:9220,Gare d’Igny RER,006006010:1,Mairie de Palaiseau,Line:Relation:2415100
