stop_id,line_id,route_id,osm:ref:FR:STIF,osm:ref:FR:STIF:ExternalCode_Line,lat,lon,name,code,destination
StopPoint:node:6315590207,Line:relation:7797759,100100299:299,28892,100100299:299,48.713208699999996,2.3019941,Route de Massy - Les Champarts,299,Morangis - Place Lucien Boilleau
StopPoint:node:6315590207,Line:relation:7797759,100100299:299,28892,100100299:299,48.713208699999996,2.3019941,Route de Massy - Les Champarts,299,Morangis - Place Lucien Boilleau
StopPoint:node:1383713708,Line:relation:7797759,100100299:299,427779,100100299:299,48.6964523,2.2897193,Canal de l'Yvette,299,Place Charles Steber
StopPoint:node:1383713708,Line:relation:7797759,100100299:299,8210,100100299:299,48.6964523,2.2897193,Canal de l'Yvette,299,Place Charles Steber
StopPoint:node:2278118667,Line:relation:7797759,100100299:299,30018,100100299:299,48.696486199999995,2.3125095,Élisée Reclus,299,Place Charles Steber
StopPoint:node:4325868393,Line:relation:7797759,100100299:299,413259,100100299:299,48.6996459,2.3158649,Division Leclerc,299,Place Charles Steber
StopPoint:node:4330703688,Line:relation:7797759,100100299:299,422036,100100299:299,48.7069992,2.3278517,Square - Condorcet,299,Place Charles Steber
StopPoint:node:4351724500,Line:relation:7797759,100100299:299,8309,100100299:299,48.694050399999995,2.2974788,Léontine Sohier,299,Place Charles Steber
StopPoint:node:4841195178,Line:relation:7797759,100100299:299,3160,100100299:299,48.6909153,2.2931349,Pasteur,299,Place Charles Steber
StopPoint:node:4930024324,Line:relation:7797759,100100299:299,416616,100100299:299,48.6996709,2.3071077,Chilly-Mazarin RER,299,Place Charles Steber
StopPoint:node:4930024324,Line:relation:7797759,100100299:299,10088,100100299:299,48.6996709,2.3071077,Chilly-Mazarin RER,299,Place Charles Steber
StopPoint:node:4930024324,Line:relation:7797759,100100299:299,33364,100100299:299,48.6996709,2.3071077,Chilly-Mazarin RER,299,Place Charles Steber
StopPoint:node:4930024325,Line:relation:7797759,100100299:299,421338,100100299:299,48.6991443,2.3037322,Rue de Chilly,299,Place Charles Steber
StopPoint:node:4930024326,Line:relation:7797759,100100299:299,8308,100100299:299,48.6972752,2.2989558,Général de Gaulle,299,Place Charles Steber
StopPoint:node:4930034721,Line:relation:7797759,100100299:299,30019,100100299:299,48.694613499999996,2.3108773,Grand Jardin,299,Place Charles Steber
StopPoint:node:5436908877,Line:relation:7797759,100100299:299,12408,100100299:299,48.6917854,2.2901987999999998,Hôpital de Longjumeau,299,Place Charles Steber
StopPoint:node:5436908877,Line:relation:7797759,100100299:299,3156,100100299:299,48.6917854,2.2901987999999998,Hôpital de Longjumeau,299,Place Charles Steber
StopPoint:node:5436908877,Line:relation:7797759,100100299:299,427783,100100299:299,48.6917854,2.2901987999999998,Hôpital de Longjumeau,299,Place Charles Steber
StopPoint:node:5948463886,Line:relation:7797759,100100299:299,40797,100100299:299,48.6973668,2.2932300999999997,Place Charles Steber,299,Place Charles Steber
StopPoint:node:5948463886,Line:relation:7797759,100100299:299,413145,100100299:299,48.6973668,2.2932300999999997,Place Charles Steber,299,Place Charles Steber
StopPoint:node:6315711798,Line:relation:7797759,100100299:299,19856,100100299:299,48.702998699999995,2.3209589,Place de la Libération,299,Place Charles Steber
StopPoint:node:6373720922,Line:relation:7797759,100100299:299,30020,100100299:299,48.695734699999996,2.307446,Saint-Éloi,299,Place Charles Steber
StopPoint:node:2278118673,Line:relation:7797759,100100299:299,422945,100100299:299,48.718670599999996,2.2979735999999997,ZAC du Pérou,299,Porte d'Orléans
StopPoint:node:2278118673,Line:relation:7797759,100100299:299,422945,100100299:299,48.718670599999996,2.2979735999999997,ZAC du Pérou,299,Porte d'Orléans
StopPoint:node:2287857800,Line:relation:7797759,100100299:299,427518,100100299:299,48.706252,2.3133429,Collège de Chilly-Mazarin,299,Porte d'Orléans
StopPoint:node:2287857800,Line:relation:7797759,100100299:299,427518,100100299:299,48.706252,2.3133429,Collège de Chilly-Mazarin,299,Porte d'Orléans
StopPoint:node:2287857827,Line:relation:7797759,100100299:299,427510,100100299:299,48.707654399999996,2.3110744,Cimetière de Chilly-Mazarin,299,Porte d'Orléans
StopPoint:node:2287857827,Line:relation:7797759,100100299:299,427510,100100299:299,48.707654399999996,2.3110744,Cimetière de Chilly-Mazarin,299,Porte d'Orléans
StopPoint:node:2617968142,Line:relation:7797759,100100299:299,28821,100100299:299,48.704580899999996,2.3300415,Pierre Brossolette,299,Porte d'Orléans
StopPoint:node:2617968142,Line:relation:7797759,100100299:299,28821,100100299:299,48.704580899999996,2.3300415,Pierre Brossolette,299,Porte d'Orléans
StopPoint:node:2857038741,Line:relation:7797759,100100299:299,27444,100100299:299,48.7209712,2.3029017,Concorde,299,Porte d'Orléans
StopPoint:node:3097303857,Line:relation:7797759,100100299:299,41968,100100299:299,48.7055547,2.3353419,Place Lucien Boilleau,299,Porte d'Orléans
StopPoint:node:3097303857,Line:relation:7797759,100100299:299,41968,100100299:299,48.7055547,2.3353419,Place Lucien Boilleau,299,Porte d'Orléans
StopPoint:node:3732295605,Line:relation:7797759,100100299:299,27447,100100299:299,48.7269431,2.3062096999999997,Place de France,299,Porte d'Orléans
StopPoint:node:3733782318,Line:relation:7797759,100100299:299,27445,100100299:299,48.7228873,2.3025757,Les Frères Voisin,299,Porte d'Orléans
StopPoint:node:4323551178,Line:relation:7797759,100100299:299,8312,100100299:299,48.707280999999995,2.3285571,Gabriel Fontaine,299,Porte d'Orléans
StopPoint:node:4323551178,Line:relation:7797759,100100299:299,8312,100100299:299,48.707280999999995,2.3285571,Gabriel Fontaine,299,Porte d'Orléans
StopPoint:node:4379134088,Line:relation:7797759,100100299:299,2383,100100299:299,48.7062246,2.3330091,Mairie de Morangis,299,Porte d'Orléans
StopPoint:node:4379134088,Line:relation:7797759,100100299:299,2383,100100299:299,48.7062246,2.3330091,Mairie de Morangis,299,Porte d'Orléans
StopPoint:node:5016865537,Line:relation:7797759,100100299:299,22312,100100299:299,48.716743699999995,2.2959418,Rue des Fleurs,299,Porte d'Orléans
StopPoint:node:5016865537,Line:relation:7797759,100100299:299,22312,100100299:299,48.716743699999995,2.2959418,Rue des Fleurs,299,Porte d'Orléans
StopPoint:node:5275965892,Line:relation:7797759,100100299:299,2376,100100299:299,48.702807799999995,2.3202344999999998,Place de la Libération,299,Porte d'Orléans
StopPoint:node:5275965892,Line:relation:7797759,100100299:299,2376,100100299:299,48.702807799999995,2.3202344999999998,Place de la Libération,299,Porte d'Orléans
StopPoint:node:5275980424,Line:relation:7797759,100100299:299,2375,100100299:299,48.7048245,2.3159817,Beauregard,299,Porte d'Orléans
StopPoint:node:5275980424,Line:relation:7797759,100100299:299,2375,100100299:299,48.7048245,2.3159817,Beauregard,299,Porte d'Orléans
StopPoint:node:5276021415,Line:relation:7797759,100100299:299,28893,100100299:299,48.7140084,2.3009049,Route de Massy - Les Champarts,299,Porte d'Orléans
StopPoint:node:5276021415,Line:relation:7797759,100100299:299,28893,100100299:299,48.7140084,2.3009049,Route de Massy - Les Champarts,299,Porte d'Orléans
StopPoint:node:5276042847,Line:relation:7797759,100100299:299,12655,100100299:299,48.7228053,2.3026991999999997,Les Frères Voisin,299,Porte d'Orléans
StopPoint:node:6192345371,Line:relation:7797759,100100299:299,29330,100100299:299,48.721578099999995,2.3040968,Concorde,299,Porte d'Orléans
StopPoint:node:6192345372,Line:relation:7797759,100100299:299,12652,100100299:299,48.726370599999996,2.3068266,Place de France,299,Porte d'Orléans
StopPoint:node:6315590192,Line:relation:7797759,100100299:299,8311,100100299:299,48.7004801,2.3251128,L'Avenir,299,Porte d'Orléans
StopPoint:node:6315590192,Line:relation:7797759,100100299:299,8311,100100299:299,48.7004801,2.3251128,L'Avenir,299,Porte d'Orléans
StopPoint:node:6315590193,Line:relation:7797759,100100299:299,2382,100100299:299,48.701695799999996,2.3273425999999997,Pierre Loti,299,Porte d'Orléans
StopPoint:node:6315590193,Line:relation:7797759,100100299:299,2382,100100299:299,48.701695799999996,2.3273425999999997,Pierre Loti,299,Porte d'Orléans
StopPoint:node:1383753262,Line:relation:7797759,100100299:299,416668,100100299:299,48.697643299999996,2.2998512,Général de Gaulle,299,Square - Condorcet
StopPoint:node:4325868394,Line:relation:7797759,100100299:299,413258,100100299:299,48.6997414,2.316694,Division Leclerc,299,Square - Condorcet
StopPoint:node:4330703688,Line:relation:7797759,100100299:299,422036,100100299:299,48.7069992,2.3278517,Square - Condorcet,299,Square - Condorcet
StopPoint:node:4351724499,Line:relation:7797759,100100299:299,422311,100100299:299,48.6941426,2.2977137,Léontine Sohier,299,Square - Condorcet
StopPoint:node:4782956227,Line:relation:7797759,100100299:299,427778,100100299:299,48.6960172,2.2893611,Canal de l'Yvette,299,Square - Condorcet
StopPoint:node:4782956227,Line:relation:7797759,100100299:299,40798,100100299:299,48.6960172,2.2893611,Canal de l'Yvette,299,Square - Condorcet
StopPoint:node:4839990911,Line:relation:7797759,100100299:299,3159,100100299:299,48.6904987,2.294876,Pasteur,299,Square - Condorcet
StopPoint:node:5436908878,Line:relation:7797759,100100299:299,427782,100100299:299,48.6917976,2.2899727,Hôpital de Longjumeau,299,Square - Condorcet
StopPoint:node:5436908878,Line:relation:7797759,100100299:299,416470,100100299:299,48.6917976,2.2899727,Hôpital de Longjumeau,299,Square - Condorcet
StopPoint:node:5436908878,Line:relation:7797759,100100299:299,28818,100100299:299,48.6917976,2.2899727,Hôpital de Longjumeau,299,Square - Condorcet
StopPoint:node:5462565292,Line:relation:7797759,100100299:299,28816,100100299:299,48.6986637,2.303128,Rue de Chilly,299,Square - Condorcet
StopPoint:node:5948463886,Line:relation:7797759,100100299:299,40797,100100299:299,48.6973668,2.2932300999999997,Place Charles Steber,299,Square - Condorcet
StopPoint:node:5948463886,Line:relation:7797759,100100299:299,413145,100100299:299,48.6973668,2.2932300999999997,Place Charles Steber,299,Square - Condorcet
StopPoint:node:6373720915,Line:relation:7797759,100100299:299,40793,100100299:299,48.696831599999996,2.3129988999999997,Élisée Reclus,299,Square - Condorcet
StopPoint:node:6373720916,Line:relation:7797759,100100299:299,40792,100100299:299,48.6946343,2.3110545,Grand Jardin,299,Square - Condorcet
StopPoint:node:6373720917,Line:relation:7797759,100100299:299,28815,100100299:299,48.6954742,2.3076586999999997,Saint-Éloi,299,Square - Condorcet
StopPoint:node:6373720918,Line:relation:7797759,100100299:299,422944,100100299:299,48.6996791,2.3069355,Chilly-Mazarin RER,299,Square - Condorcet
StopPoint:node:6373720918,Line:relation:7797759,100100299:299,421827,100100299:299,48.6996791,2.3069355,Chilly-Mazarin RER,299,Square - Condorcet
StopPoint:node:869615099,Line:relation:7797759,100100299:299,40419,100100299:299,48.7027843,2.3209939,Place de la Libération,299,Square - Condorcet
StopPoint:node:1455100867,Line:relation:2989343,100100302:302,25209,100100302:302,48.9230447,2.3696218,Bergeries - Francs Moisins,302,Gare du Nord
StopPoint:node:1549202144,Line:relation:2989343,100100302:302,36567,100100302:302,48.9263043,2.3846955999999997,Michelet,302,Gare du Nord
StopPoint:node:2042462356,Line:relation:2989343,100100302:302,24694,100100302:302,48.8861454,2.3565194,Saint-Bruno,302,Gare du Nord
StopPoint:node:2042462377,Line:relation:2989343,100100302:302,27484,100100302:302,48.8905179,2.3549233,Pont Marcadet,302,Gare du Nord
StopPoint:node:2329792820,Line:relation:2989343,100100302:302,17569,100100302:302,48.8987458,2.3583078,Porte de la Chapelle,302,Gare du Nord
StopPoint:node:3042998488,Line:relation:2989343,100100302:302,24696,100100302:302,48.888382899999996,2.3560631,Doudeauville,302,Gare du Nord
StopPoint:node:3401515803,Line:relation:2989343,100100302:302,18209,100100302:302,48.9139412,2.3629724999999997,Maraîchers,302,Gare du Nord
StopPoint:node:3488278588,Line:relation:2989343,100100302:302,24699,100100302:302,48.9093346,2.3614488,Encyclopédie - Métallurgie,302,Gare du Nord
StopPoint:node:4437489871,Line:relation:2989343,100100302:302,29801,100100302:302,48.8913545,2.351587,Marcadet - Poissonniers,302,Gare du Nord
StopPoint:node:4437572479,Line:relation:2989343,100100302:302,24698,100100302:302,48.894705699999996,2.3528428,Championnet,302,Gare du Nord
StopPoint:node:4499475490,Line:relation:2989343,100100302:302,36592,100100302:302,48.9079281,2.357941,Église de la Plaine,302,Gare du Nord
StopPoint:node:5137326826,Line:relation:2989343,100100302:302,27889,100100302:302,48.8851537,2.3592067,Place de la Chapelle,302,Gare du Nord
StopPoint:node:5137349326,Line:relation:2989343,100100302:302,22823,100100302:302,48.882552399999994,2.3587488999999997,Cail - Demarquay,302,Gare du Nord
StopPoint:node:5187923288,Line:relation:2989343,100100302:302,22705,100100302:302,48.927017,2.3806697,Langevin - Wallon,302,Gare du Nord
StopPoint:node:5272342196,Line:relation:2989343,100100302:302,25210,100100302:302,48.9249102,2.3742468999999997,Collège Federico Garcia Lorca,302,Gare du Nord
StopPoint:node:5915269195,Line:relation:2989343,100100302:302,7979,100100302:302,48.9019815,2.3583647,Pont Hainguerlot,302,Gare du Nord
StopPoint:node:5938621834,Line:relation:2989343,100100302:302,24693,100100302:302,48.8976395,2.3524927,Diane Arbus,302,Gare du Nord
StopPoint:node:5979568512,Line:relation:2989343,100100302:302,26588,100100302:302,48.925904499999994,2.3765765,Genève,302,Gare du Nord
StopPoint:node:5979569907,Line:relation:2989343,100100302:302,26959,100100302:302,48.918416,2.361696,La Plaine - Stade de France RER,302,Gare du Nord
StopPoint:node:6280686484,Line:relation:2989343,100100302:302,36591,100100302:302,48.928942299999996,2.3851256999999997,6 Routes-Tramway,302,Gare du Nord
StopPoint:node:767294943,Line:relation:2989343,100100302:302,36593,100100302:302,48.905940799999996,2.358091,Proudhon,302,Gare du Nord
StopPoint:node:827624431,Line:relation:2989343,100100302:302,39805,100100302:302,48.880715699999996,2.3571136999999998,Gare du Nord,302,Gare du Nord
StopPoint:node:1770654192,Line:relation:2989343,100100302:302,7978,100100302:302,48.902843399999995,2.359162,Pont Hainguerlot,302,La Courneuve–Six Routes
StopPoint:node:2042462378,Line:relation:2989343,100100302:302,36679,100100302:302,48.8906424,2.3549067,Pont Marcadet,302,La Courneuve–Six Routes
StopPoint:node:2042462392,Line:relation:2989343,100100302:302,30137,100100302:302,48.8980908,2.3526108999999997,Diane Arbus,302,La Courneuve–Six Routes
StopPoint:node:2329785139,Line:relation:2989343,100100302:302,24695,100100302:302,48.898483,2.3583504,Porte de la Chapelle,302,La Courneuve–Six Routes
StopPoint:node:2337276302,Line:relation:2989343,100100302:302,24697,100100302:302,48.8862829,2.3566228,Saint-Bruno,302,La Courneuve–Six Routes
StopPoint:node:2459537090,Line:relation:2989343,100100302:302,17568,100100302:302,48.8888757,2.3560908,Doudeauville,302,La Courneuve–Six Routes
StopPoint:node:2700287014,Line:relation:2989343,100100302:302,26578,100100302:302,48.927050099999995,2.3799873,Langevin - Wallon,302,La Courneuve–Six Routes
StopPoint:node:2708514450,Line:relation:2989343,100100302:302,25212,100100302:302,48.9251576,2.3752782999999997,Collège Federico Garcia Lorca,302,La Courneuve–Six Routes
StopPoint:node:3488278586,Line:relation:2989343,100100302:302,18208,100100302:302,48.914019599999996,2.3631023,Maraîchers,302,La Courneuve–Six Routes
StopPoint:node:3488278587,Line:relation:2989343,100100302:302,22933,100100302:302,48.9096623,2.3625282,Encyclopédie - Métallurgie,302,La Courneuve–Six Routes
StopPoint:node:4318162594,Line:relation:2989343,100100302:302,35193,100100302:302,48.8945146,2.3529473,Championnet,302,La Courneuve–Six Routes
StopPoint:node:4321380035,Line:relation:2989343,100100302:302,7981,100100302:302,48.9087434,2.3586526,Église de la Plaine,302,La Courneuve–Six Routes
StopPoint:node:4437489872,Line:relation:2989343,100100302:302,22932,100100302:302,48.8916159,2.3518653,Marcadet - Poissonniers,302,La Courneuve–Six Routes
StopPoint:node:5137349323,Line:relation:2989343,100100302:302,14672,100100302:302,48.8836823,2.3593515,Place de la Chapelle,302,La Courneuve–Six Routes
StopPoint:node:5137398621,Line:relation:2989343,100100302:302,8326,100100302:302,48.8807767,2.3579306,Gare du Nord,302,La Courneuve–Six Routes
StopPoint:node:5187923286,Line:relation:2989343,100100302:302,36522,100100302:302,48.9286233,2.3836644,Rue de l'Union,302,La Courneuve–Six Routes
StopPoint:node:5979568513,Line:relation:2989343,100100302:302,26587,100100302:302,48.926165,2.3777195,Genève,302,La Courneuve–Six Routes
StopPoint:node:5979593697,Line:relation:2989343,100100302:302,26960,100100302:302,48.9186161,2.3619589,La Plaine - Stade de France RER,302,La Courneuve–Six Routes
StopPoint:node:6280686484,Line:relation:2989343,100100302:302,36591,100100302:302,48.928942299999996,2.3851256999999997,6 Routes-Tramway,302,La Courneuve–Six Routes
StopPoint:node:6280686686,Line:relation:2989343,100100302:302,25211,100100302:302,48.9233091,2.3707966,Bergeries - Francs Moisins,302,La Courneuve–Six Routes
StopPoint:node:767294586,Line:relation:2989343,100100302:302,7980,100100302:302,48.9058889,2.3588877,Proudhon,302,La Courneuve–Six Routes
StopPoint:node:808486041,Line:relation:2989343,100100302:302,40094,100100302:302,48.881766999999996,2.35779,Gare du Nord,302,La Courneuve–Six Routes
StopPoint:node:884493127,Line:relation:2989343,100100302:302,22824,100100302:302,48.881791,2.3584861999999998,Cail - Demarquay,302,La Courneuve–Six Routes
StopPoint:node:1711217453,Line:relation:1555939,100100318:318,39492,100100318:318,48.864708,2.4170677,Bagnolet – Gallieni,318,Château de Vincennes
StopPoint:node:1849926696,Line:relation:1555939,100100318:318,26439,100100318:318,48.8848348,2.4323525,Vassou - Lénine,318,Château de Vincennes
StopPoint:node:1849926698,Line:relation:1555939,100100318:318,27643,100100318:318,48.8858045,2.4283889,Fort de Romainville,318,Château de Vincennes
StopPoint:node:2092457242,Line:relation:1555939,100100318:318,37676,100100318:318,48.8953273,2.4268506,Raymond Queneau - Route de Noisy,318,Château de Vincennes
StopPoint:node:2378430228,Line:relation:1555939,100100318:318,21174,100100318:318,48.8441663,2.4408209999999997,Château de Vincennes,318,Château de Vincennes
StopPoint:node:2841476304,Line:relation:1555939,100100318:318,36950,100100318:318,48.8690923,2.4154446,Mairie de Bagnolet,318,Château de Vincennes
StopPoint:node:2841476318,Line:relation:1555939,100100318:318,7828,100100318:318,48.870386599999996,2.416865,Marie-Anne Colombier,318,Château de Vincennes
StopPoint:node:2841476332,Line:relation:1555939,100100318:318,37057,100100318:318,48.872946299999995,2.4195868,Gambetta – René Alazard,318,Château de Vincennes
StopPoint:node:2841627121,Line:relation:1555939,100100318:318,7766,100100318:318,48.867734299999995,2.4162681,La Poste,318,Château de Vincennes
StopPoint:node:2875012643,Line:relation:1555939,100100318:318,39466,100100318:318,48.8763265,2.4252571,Cimetière de Bagnolet,318,Château de Vincennes
StopPoint:node:2875012645,Line:relation:1555939,100100318:318,37058,100100318:318,48.877969099999994,2.4268682999999998,Floréal,318,Château de Vincennes
StopPoint:node:2875012647,Line:relation:1555939,100100318:318,37059,100100318:318,48.880441,2.4365223,Gabriel Husson,318,Château de Vincennes
StopPoint:node:2875012653,Line:relation:1555939,100100318:318,26522,100100318:318,48.8788432,2.432187,Les Noyers,318,Château de Vincennes
StopPoint:node:3424526804,Line:relation:1555939,100100318:318,24936,100100318:318,48.856365399999994,2.4181633,Étienne Marcel,318,Château de Vincennes
StopPoint:node:3895507422,Line:relation:1555939,100100318:318,25966,100100318:318,48.8937123,2.435159,Louise Dory,318,Château de Vincennes
StopPoint:node:3912625989,Line:relation:1555939,100100318:318,26515,100100318:318,48.888971399999996,2.4276929,Maneyrol,318,Château de Vincennes
StopPoint:node:3912774012,Line:relation:1555939,100100318:318,39837,100100318:318,48.891488599999995,2.4373017,Chantaloups,318,Château de Vincennes
StopPoint:node:3912774024,Line:relation:1555939,100100318:318,26517,100100318:318,48.8908626,2.4264145999999998,Bretagnes,318,Château de Vincennes
StopPoint:node:3912774025,Line:relation:1555939,100100318:318,26521,100100318:318,48.8919882,2.4282103,Centre d'Activités,318,Château de Vincennes
StopPoint:node:3912774052,Line:relation:1555939,100100318:318,26518,100100318:318,48.8910777,2.4330154999999998,Trou Vassou,318,Château de Vincennes
StopPoint:node:4210286639,Line:relation:1555939,100100318:318,24934,100100318:318,48.8586532,2.4169647999999997,Lieutenant Thomas,318,Château de Vincennes
StopPoint:node:4210286640,Line:relation:1555939,100100318:318,24938,100100318:318,48.855544599999995,2.4229072,Robespierre Metro,318,Château de Vincennes
StopPoint:node:4215146595,Line:relation:1555939,100100318:318,18719,100100318:318,48.8614441,2.4165616,Général de Gaulle,318,Château de Vincennes
StopPoint:node:4318168215,Line:relation:1555939,100100318:318,24735,100100318:318,48.8506632,2.4247866,Cuvier,318,Château de Vincennes
StopPoint:node:4323216492,Line:relation:1555939,100100318:318,24736,100100318:318,48.8495268,2.4258123,Les Laitières,318,Château de Vincennes
StopPoint:node:4842431800,Line:relation:1555939,100100318:318,421217,100100318:318,48.8467063,2.4280097,Vincennes - RER,318,Château de Vincennes
StopPoint:node:5002017959,Line:relation:1555939,100100318:318,24937,100100318:318,48.852875999999995,2.4236763,Raspail - République,318,Château de Vincennes
StopPoint:node:5002017960,Line:relation:1555939,100100318:318,37552,100100318:318,48.867015599999995,2.4179431,Centre de Santé,318,Château de Vincennes
StopPoint:node:5979566377,Line:relation:1555939,100100318:318,27879,100100318:318,48.8451136,2.4321223,Vignerons,318,Château de Vincennes
StopPoint:node:5979593733,Line:relation:1555939,100100318:318,36135,100100318:318,48.844646,2.4372342,Avenue du Château,318,Château de Vincennes
StopPoint:node:621353037,Line:relation:1555939,100100318:318,26440,100100318:318,48.8850888,2.4350079,Mairie de Romainville,318,Château de Vincennes
StopPoint:node:6265732326,Line:relation:1555939,100100318:318,18729,100100318:318,48.8822531,2.4408817,Carnot,318,Château de Vincennes
StopPoint:node:6486194349,Line:relation:1555939,100100318:318,421220,100100318:318,48.8759084,2.4227423,Rue de Pantin,318,Château de Vincennes
StopPoint:node:1209143170,Line:relation:1555939,100100318:318,36980,100100318:318,48.844843499999996,2.436905,Avenue du Château,318,Raymond Queneau (Pantin)
StopPoint:node:1257233400,Line:relation:1555939,100100318:318,421221,100100318:318,48.8440831,2.4418537,Château de Vincennes,318,Raymond Queneau (Pantin)
StopPoint:node:1257995997,Line:relation:1555939,100100318:318,27880,100100318:318,48.845221699999996,2.4326602999999998,Vignerons,318,Raymond Queneau (Pantin)
StopPoint:node:1849926697,Line:relation:1555939,100100318:318,39576,100100318:318,48.8854289,2.4301618,Vassou - Lénine,318,Raymond Queneau (Pantin)
StopPoint:node:2414716193,Line:relation:1555939,100100318:318,421222,100100318:318,48.8650224,2.4174002999999997,Bagnolet – Gallieni,318,Raymond Queneau (Pantin)
StopPoint:node:2416347199,Line:relation:1555939,100100318:318,26331,100100318:318,48.8617357,2.4172613999999997,Général de Gaulle,318,Raymond Queneau (Pantin)
StopPoint:node:2841627118,Line:relation:1555939,100100318:318,26330,100100318:318,48.867498,2.4176355,Centre de Santé,318,Raymond Queneau (Pantin)
StopPoint:node:2841627123,Line:relation:1555939,100100318:318,37553,100100318:318,48.868055299999995,2.4159138,La Poste,318,Raymond Queneau (Pantin)
StopPoint:node:3895507364,Line:relation:1555939,100100318:318,25960,100100318:318,48.895409099999995,2.4268483,Raymond Queneau – Route de Noisy,318,Raymond Queneau (Pantin)
StopPoint:node:3895507403,Line:relation:1555939,100100318:318,7942,100100318:318,48.894072,2.4338368,Louise Dory,318,Raymond Queneau (Pantin)
StopPoint:node:3912625990,Line:relation:1555939,100100318:318,26519,100100318:318,48.888914299999996,2.4282508,Maneyrol,318,Raymond Queneau (Pantin)
StopPoint:node:3912773975,Line:relation:1555939,100100318:318,26516,100100318:318,48.8919065,2.4281714,Centre d'Activités,318,Raymond Queneau (Pantin)
StopPoint:node:3912774159,Line:relation:1555939,100100318:318,26520,100100318:318,48.8907903,2.4269135,Bretagnes,318,Raymond Queneau (Pantin)
StopPoint:node:3912780096,Line:relation:1555939,100100318:318,18730,100100318:318,48.8922017,2.4334438,Chantaloups,318,Raymond Queneau (Pantin)
StopPoint:node:3912829329,Line:relation:1555939,100100318:318,421219,100100318:318,48.878027599999996,2.4271446,Floréal,318,Raymond Queneau (Pantin)
StopPoint:node:3912829332,Line:relation:1555939,100100318:318,25215,100100318:318,48.8807512,2.4373798,Gabriel Husson,318,Raymond Queneau (Pantin)
StopPoint:node:3912829342,Line:relation:1555939,100100318:318,25214,100100318:318,48.8792131,2.4337187,Les Noyers,318,Raymond Queneau (Pantin)
StopPoint:node:4000635735,Line:relation:1555939,100100318:318,421216,100100318:318,48.847092599999996,2.4301559999999998,Vincennes RER,318,Raymond Queneau (Pantin)
StopPoint:node:4210286641,Line:relation:1555939,100100318:318,22671,100100318:318,48.8558853,2.4228921,Robespierre Metro,318,Raymond Queneau (Pantin)
StopPoint:node:4210286642,Line:relation:1555939,100100318:318,24935,100100318:318,48.8584086,2.4214031,Victor Hugo,318,Raymond Queneau (Pantin)
StopPoint:node:4330713500,Line:relation:1555939,100100318:318,24939,100100318:318,48.852937,2.4237766,Raspail - République,318,Raymond Queneau (Pantin)
StopPoint:node:5034010499,Line:relation:1555939,100100318:318,26408,100100318:318,48.875322499999996,2.4240984,Girardot,318,Raymond Queneau (Pantin)
StopPoint:node:5034010500,Line:relation:1555939,100100318:318,39713,100100318:318,48.872566,2.4217155999999997,René Alazard – Sadi Carnot,318,Raymond Queneau (Pantin)
StopPoint:node:5034010501,Line:relation:1555939,100100318:318,39712,100100318:318,48.872926799999995,2.4197455,Gambetta – René Alazard,318,Raymond Queneau (Pantin)
StopPoint:node:5034010502,Line:relation:1555939,100100318:318,36951,100100318:318,48.870970299999996,2.4176815,Marie-Anne Colombier,318,Raymond Queneau (Pantin)
StopPoint:node:5034010503,Line:relation:1555939,100100318:318,18726,100100318:318,48.869040999999996,2.4156215999999997,Mairie de Bagnolet,318,Raymond Queneau (Pantin)
StopPoint:node:5034010504,Line:relation:1555939,100100318:318,24734,100100318:318,48.851663099999996,2.424159,Cuvier,318,Raymond Queneau (Pantin)
StopPoint:node:5034010505,Line:relation:1555939,100100318:318,8175,100100318:318,48.8492866,2.4261719999999998,Les Laitières,318,Raymond Queneau (Pantin)
StopPoint:node:5034010506,Line:relation:1555939,100100318:318,24825,100100318:318,48.8486167,2.4322459,Fraternité,318,Raymond Queneau (Pantin)
StopPoint:node:5979593761,Line:relation:1555939,100100318:318,26372,100100318:318,48.860588299999996,2.4199867999999998,République - Robespierre,318,Raymond Queneau (Pantin)
StopPoint:node:621352749,Line:relation:1555939,100100318:318,26438,100100318:318,48.8852154,2.434971,Mairie de Romainville,318,Raymond Queneau (Pantin)
StopPoint:node:6265732349,Line:relation:1555939,100100318:318,462661,100100318:318,48.8822286,2.4410501,Carnot,318,Raymond Queneau (Pantin)
StopPoint:node:6486194350,Line:relation:1555939,100100318:318,18727,100100318:318,48.8758973,2.4254359,Cimetière de Bagnolet,318,Raymond Queneau (Pantin)
StopPoint:node:2042461995,Line:relation:1981724,100100323:323,37213,100100323:323,48.827722099999995,2.268089,Président Robert Schuman,323,Chatillon - Montrouge
StopPoint:node:2351631373,Line:relation:1981724,100100323:323,24360,100100323:323,48.8193212,2.2742869,Rue du Fort,323,Chatillon - Montrouge
StopPoint:node:2437674225,Line:relation:1981724,100100323:323,37846,100100323:323,48.8271939,2.2715075,Marceau,323,Chatillon - Montrouge
StopPoint:node:2437679820,Line:relation:1981724,100100323:323,24657,100100323:323,48.8299251,2.2647702,Issy–Val de Seine RER,323,Chatillon - Montrouge
StopPoint:node:3559359880,Line:relation:1981724,100100323:323,2365,100100323:323,48.825177599999996,2.2736368,Mairie d'Issy,323,Chatillon - Montrouge
StopPoint:node:3648016675,Line:relation:1981724,100100323:323,24358,100100323:323,48.816933,2.274301,Général de Gaulle,323,Chatillon - Montrouge
