route_reference,stop_reference,route_short_name,stop_lat,stop_lon,stop_name,name,lat,lon,stop_id,route_id,line_id
C00623,15449,15,48.884391252197084,2.712345266751656,Mairie - Ecole,Mairie - École,48.8844176,2.7123991999999997,StopPoint:node:1636270543,Route:relation:2659171,Line:relation:6116990
C00623,15474,15,48.89329353576566,2.7082999882709364,Cures,Cures,48.893333399999996,2.7083442,StopPoint:node:2702501467,Route:relation:6116989,Line:relation:6116990
C00623,15475,15,48.91851346766855,2.7136576224290105,Croix Saint-Louis,Croix Saint-Louis,48.9184388,2.7136307,StopPoint:node:4325193408,Route:relation:2659171,Line:relation:6116990
C00623,15481,15,48.92911444371102,2.7206689101130563,Douy,Douy,48.929224,2.7202926,StopPoint:node:4330845301,Route:relation:2659171,Line:relation:6116990
C00623,15483,15,48.89404017445552,2.7083912763868425,Pointes,Pointes,48.8940616,2.7084246999999997,StopPoint:node:2702501566,Route:relation:2659171,Line:relation:6116990
C00623,15556,15,48.926393143547855,2.7145149753317908,Croix Gauthier,Croix Gauthier,48.926279099999995,2.7143818,StopPoint:node:4405432617,Route:relation:6116989,Line:relation:6116990
C00623,15670,15,48.88428732235802,2.7140094559778984,Général Leclerc,Général Leclerc,48.884278599999995,2.7143102,StopPoint:node:1636250836,Route:relation:2659171,Line:relation:6116990
C00623,15675,15,48.885058977403766,2.705864291017746,Jeanne d'Arc,Jeanne d'Arc,48.885031399999995,2.7057070999999997,StopPoint:node:1636270541,Route:relation:6116989,Line:relation:6116990
C00623,15691,15,48.89710513728423,2.7114293679445987,Hauts de Vallières,Hauts de Vallières,48.8971428,2.7115028999999997,StopPoint:node:2991961864,Route:relation:6116989,Line:relation:6116990
C00623,15712,15,48.885059647069625,2.7061370151641393,Jeanne d'Arc,Jeanne d'Arc,48.8850737,2.7061631,StopPoint:node:1636270537,Route:relation:2659171,Line:relation:6116990
C00623,15721,15,48.920010050247555,2.715245916685439,La Chanée,La Chanée,48.9201092,2.7153533999999997,StopPoint:node:4321180765,Route:relation:2659171,Line:relation:6116990
C00623,15723,15,48.90182345008878,2.70650617060052,La Croix,Carnetin - La Croix,48.901948,2.7067691,StopPoint:node:2702501564,Route:relation:2659171,Line:relation:6116990
C00623,15732,15,48.91240886503602,2.7105395464467903,La Violette,La Violette,48.912458,2.7105373,StopPoint:node:4325504907,Route:relation:2659171,Line:relation:6116990
C00623,16888,15,48.9419592256412,2.6822841000822137,Pasteur (Collège Les Tilleuls),Pasteur,48.9419614,2.6823240999999998,StopPoint:node:2683911604,Route:relation:2659171,Line:relation:6116990
C00623,16888,15,48.9419592256412,2.6822841000822137,Pasteur (Collège Les Tilleuls),Pasteur,48.9419614,2.6823240999999998,StopPoint:node:2683911604,Route:relation:6116989,Line:relation:6116990
C00623,420675,15,48.88252980676045,2.7086739012710943,Gare de Lagny Thorigny (Rue R. Poincaré),Gare de Lagny - Thorigny (Rue Poincaré),48.8825121,2.7088281999999997,StopPoint:node:1638700212,Route:relation:2659171,Line:relation:6116990
C00623,420675,15,48.88252980676045,2.7086739012710943,Gare de Lagny Thorigny (Rue R. Poincaré),Gare de Lagny - Thorigny (Rue Poincaré),48.8825121,2.7088281999999997,StopPoint:node:1638700212,Route:relation:6116989,Line:relation:6116990
C00623,462720,15,48.88230486057717,2.7049526204779872,Passerelle (accès SNCF),Thorigny-sur-Marne - Passerelle (accès SNCF),48.8822549,2.7049032,StopPoint:node:9909976180,Route:relation:6116989,Line:relation:6116990
C00625,15304,21,48.869735549658635,2.70255635303712,Beau Site,Beau Site,48.8697186,2.7025856999999998,StopPoint:node:2991570039,Route:relation:3937174,Line:relation:6117019
C00625,15305,21,48.86979021894385,2.7028423212958472,Beau Site,Beau Site,48.8697866,2.7029022,StopPoint:node:2991570038,Route:relation:6117018,Line:relation:6117019
C00625,15349,21,48.846538114195255,2.67350115679409,Rentilly,Rentilly,48.846529,2.6735197,StopPoint:node:3087647192,Route:relation:6117018,Line:relation:6117019
C00625,15350,21,48.84637456140865,2.6728889981157105,Rentilly,Rentilly,48.846306299999995,2.672781,StopPoint:node:5325639341,Route:relation:3937174,Line:relation:6117019
