stop_id,name,code,destination,network,osm:ref:FR:STIF,osm:ref:FR:STIF:ExternalCode_Line,line_id,route_id,lat,lon
StopPoint:Node:4564769390,Route de Moret,210,Marangis (Vernou),Comète,,208258210:210,Line:Relation:7797401,Route:Relation:8122996,48.4053074,2.7790673
StopPoint:Node:4539818089,Route de Moret,210,Marangis (Vernou),Comète,,208258210:210,Line:Relation:7797401,Route:Relation:8122996,48.4053766,2.7791193
StopPoint:Node:4564813789,Chantoiseau,210,Marangis (Vernou),Comète,,208258210:210,Line:Relation:7797401,Route:Relation:8122996,48.4054382,2.7782461
StopPoint:Node:4564799189,Chantoiseau,210,Marangis (Vernou),Comète,,208258210:210,Line:Relation:7797401,Route:Relation:8122996,48.4058681,2.7796219
StopPoint:Node:4405457029,Vernou Marangis,210,Marangis (Vernou),Comète,,208258210:210,Line:Relation:7797401,Route:Relation:8122996,48.3979845,2.8709707
StopPoint:Node:4319969752,Vernou Le Montoir 2,210,Marangis (Vernou),Comète,,208258210:210,Line:Relation:7797401,Route:Relation:8122996,48.3958492,2.8535686
StopPoint:Node:4539817989,La Thurelle,210,Marangis (Vernou),Comète,,208258210:210,Line:Relation:7797401,Route:Relation:8122996,48.400116499999996,2.8338441999999997
StopPoint:Node:4502715289,Rue des Trop Chères,210,Marangis (Vernou),Comète,,208258210:210,Line:Relation:7797401,Route:Relation:8122996,48.3908743,2.8119141
StopPoint:Node:4528023095,École Maternelle,210,Marangis (Vernou),Comète,,208258210:210,Line:Relation:7797401,Route:Relation:8122996,48.3885046,2.8142199999999997
StopPoint:Node:4502686190,Les Guettes,210,Marangis (Vernou),Comète,,208258210:210,Line:Relation:7797401,Route:Relation:8122996,48.3891162,2.8208423
StopPoint:Node:4539790593,Rue Grande,210,Marangis (Vernou),Comète,,208258210:210,Line:Relation:7797401,Route:Relation:8122996,48.3833583,2.8110599
StopPoint:Node:4539799191,École B. Plassard,210,Marangis (Vernou),Comète,,208258210:210,Line:Relation:7797401,Route:Relation:8122996,48.386659099999996,2.8106948999999997
StopPoint:Node:4325394853,Place Schneider,210,Marangis (Vernou),Comète,,208258210:210,Line:Relation:7797401,Route:Relation:8122996,48.3972112,2.7987579
StopPoint:Node:4325394852,Place Schneider,210,Marangis (Vernou),Comète,,208258210:210,Line:Relation:7797401,Route:Relation:8122996,48.397325599999995,2.7989154999999997
StopPoint:Node:4325768436,L'Ouche aux Oiseaux,210,Marangis (Vernou),Comète,,208258210:210,Line:Relation:7797401,Route:Relation:8122996,48.399088899999995,2.7995471999999997
StopPoint:Node:4539806390,Place Greffülhe,210,Marangis (Vernou),Comète,,208258210:210,Line:Relation:7797401,Route:Relation:8122996,48.4105704,2.7858533999999997
StopPoint:Node:444251691,Veneux Gare SNCF,8b,,Still,,,Line:Relation:7999375,Route:Relation:8122999,48.3774984,2.7986915999999997
StopPoint:Node:1222862149,Pont National,8b,,Still,,,Line:Relation:7999375,Route:Relation:8122999,48.3737784,2.8083253
StopPoint:Node:1222862152,Pont National,8b,,Still,,,Line:Relation:7999375,Route:Relation:8122999,48.3736767,2.8083020999999997
StopPoint:Node:427896380,Georges Clémenceau,8b,,Still,,,Line:Relation:7999375,Route:Relation:8122999,48.370149,2.8155878
StopPoint:Node:1222859981,Georges Clémenceau,8b,,Still,,,Line:Relation:7999375,Route:Relation:8122999,48.3701224,2.8156619999999997
StopPoint:Node:3212347461,,8b,,Still,,,Line:Relation:7999375,Route:Relation:8122999,48.439161299999995,2.8003304
StopPoint:Node:4468014810,Groupe Scolaire,7B,,STILL,,,Line:Relation:7999314,Route:Relation:8123000,48.316838999999995,2.688082
StopPoint:Node:5438308700,Groupe Scolaire,7B,,STILL,,,Line:Relation:7999314,Route:Relation:8123000,48.316863399999995,2.6881895
StopPoint:Node:2564202347,Blaise Montesquiou,7B,,STILL,,,Line:Relation:7999314,Route:Relation:8123000,48.338657399999995,2.69908
StopPoint:Node:4533735693,Hulay,7B,,STILL,,,Line:Relation:7999314,Route:Relation:8123000,48.304617,2.6806004999999997
StopPoint:Node:4533735694,Hulay,7B,,STILL,,,Line:Relation:7999314,Route:Relation:8123000,48.3045429,2.6803464999999997
StopPoint:Node:4539707991,Le Nid,7B,,STILL,,,Line:Relation:7999314,Route:Relation:8123000,48.3392012,2.7354802
StopPoint:Node:2725986968,Gare Montigny-sur-Loing,7B,,STILL,,,Line:Relation:7999314,Route:Relation:8123000,48.3362504,2.7388342
StopPoint:Node:4539925289,Jacques Durand,7B,,STILL,,,Line:Relation:7999314,Route:Relation:8123000,48.4137366,2.7365451
StopPoint:Node:4140827552,Place du Marché,34,,Seine-et-Marne Express,,064177034:34,Line:Relation:6957305,Route:Relation:8123004,48.149853799999995,2.7033701
StopPoint:Node:4140827520,Place de l'Étape,34,,Seine-et-Marne Express,,064177034:34,Line:Relation:6957305,Route:Relation:8123004,48.407809,2.7037964999999997
StopPoint:Node:2177750350,Gare de Nemours Saint-Pierre,34,,Seine-et-Marne Express,,064177034:34,Line:Relation:6957305,Route:Relation:8123004,48.2673827,2.6868071
StopPoint:Node:3208341039,Château-Fontainebleau,34,,Seine-et-Marne Express,33705,064177034:34,Line:Relation:6957305,Route:Relation:8123004,48.4035138,2.6992534999999998
StopPoint:Node:3250177935,Hôtel de Ville,34,,Seine-et-Marne Express,,064177034:34,Line:Relation:6957305,Route:Relation:8123004,48.231251799999995,2.7057135999999997
StopPoint:Node:4140827544,L'Auberge,34,,Seine-et-Marne Express,,064177034:34,Line:Relation:6957305,Route:Relation:8123004,48.3127309,2.6832011
StopPoint:Node:5438259710,Pavé du Roy,34,,Seine-et-Marne Express,,064177034:34,Line:Relation:6957305,Route:Relation:8123004,48.3418182,2.6924562
StopPoint:Node:2177750353,Quai Victor Hugo,34,,Seine-et-Marne Express,33843,064177034:34,Line:Relation:6957305,Route:Relation:8123004,48.2668471,2.6929814999999997
StopPoint:Node:3270984584,Office de Tourisme,34,,Seine-et-Marne Express,34049,064177034:34,Line:Relation:6957305,Route:Relation:8123004,48.186727499999996,2.7312827
StopPoint:Node:4138694438,Rue de l'Industrie - Gare SNCF,34,,Seine-et-Marne Express,,064177034:34,Line:Relation:6957305,Route:Relation:8123004,48.5261947,2.6557795
StopPoint:Node:4049867884,Gare de Meaux,3,,Pays de Meaux,,,Line:Relation:7920976,Route:Relation:8123006,48.9572797,2.8741368
StopPoint:Node:3251040548,Gare de Deuil — Montmagny,256,Saint-Denis–Université,RATP,,100100256:256,Line:Relation:5426315,Route:Relation:8123009,48.9751133,2.3384492
StopPoint:Node:2452316705,Stade Charles Sage,247,,RATP,,,Line:Relation:7920984,Route:Relation:8123013,48.926064399999994,2.4590429
StopPoint:Node:5415766868,La Courneuve - Aubervilliers RER,250,,RATP,,,Line:Relation:7920986,Route:Relation:8123014,48.9235343,2.3841322
StopPoint:Node:2329839716,Porte de la Chapelle,252,,RATP,,,Line:Relation:7920987,Route:Relation:8123015,48.8979626,2.3589507999999997
StopPoint:Node:2613925640,Villiers-le-Bel - Gonesse-Arnouville RER,370,,RATP,,,Line:Relation:7920988,Route:Relation:8123016,48.9946463,2.4164741999999997
StopPoint:Node:4323324577,Marché de Saint-Brice,370,,RATP,,,Line:Relation:7920988,Route:Relation:8123016,49.000846499999994,2.3546883999999997
StopPoint:Node:2613925640,Villiers-le-Bel - Gonesse-Arnouville RER,270,,RATP,,,Line:Relation:7920989,Route:Relation:8123017,48.9946463,2.4164741999999997
StopPoint:Node:5424606064,Antoine Demusois,270,,RATP,,,Line:Relation:7920989,Route:Relation:8123017,48.963281699999996,2.4032427999999997
StopPoint:Node:5340907846,My Place,368,,RATP,,100100368:368,Line:Relation:7920991,Route:Relation:8123019,48.9860847,2.3747005
StopPoint:Node:5261151921,La Défense,278,,RATP,,100100278:278,Line:Relation:7920992,Route:Relation:8123020,48.8903831,2.2409002
StopPoint:Node:5341865153,La Défense,278,,RATP,,100100278:278,Line:Relation:7920992,Route:Relation:8123020,48.890586899999995,2.2403082999999997
StopPoint:Node:2325650204,Massy-Palaiseau RER B,DM153,Gare de Massy-Palaiseau,Daniel Meyer,,055155003:DM153,Line:Relation:7423843,Route:Relation:8123021,48.724890599999995,2.2598830999999997
StopPoint:Node:1796119406,Fontaine Sèche,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.266368899999996,2.6857569999999997
StopPoint:Node:1796119431,Fontaine Sèche,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.2662337,2.6858572
StopPoint:Node:1796119237,Gare Foljuif,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.2672782,2.6853126
StopPoint:Node:1796119249,Gare Foljuif,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.2674514,2.6854011
StopPoint:Node:3250177298,Hôtel de Ville,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.2313652,2.7055051999999997
StopPoint:Node:3250177935,Hôtel de Ville,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.231251799999995,2.7057135999999997
StopPoint:Node:2683133723,Bagneaux Gare,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.230370099999995,2.7032407999999997
StopPoint:Node:3250180647,Pierres Percées,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.247289099999996,2.6942824
StopPoint:Node:3250162230,Maison de Retraite,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.261897499999996,2.6931111
StopPoint:Node:3250167661,Place Saint-Pierre,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.262703599999995,2.6939461
StopPoint:Node:3250167766,Maison de Retraite,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.260979999999996,2.6944036
StopPoint:Node:3259187404,Les Sources,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.2620893,2.6900903
StopPoint:Node:3250162229,Les Sources,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.261851799999995,2.6902163999999997
StopPoint:Node:3250175546,Rue de l'Écluse,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.2380676,2.7032684
StopPoint:Node:3250175834,Rue de l'Écluse,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.237486999999994,2.7033346
StopPoint:Node:3250173350,Fromonceau,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.240825799999996,2.7019843
StopPoint:Node:3250175886,Fromonceau,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.2406024,2.7021433999999998
StopPoint:Node:3250173391,Rue de Bagneaux,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.2443172,2.6995739999999997
StopPoint:Node:3250174873,Rue de Bagneaux,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.2441222,2.6996797
StopPoint:Node:3250182561,Chemin Noir,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.2439521,2.6976849
StopPoint:Node:3250171476,Canal,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.2504238,2.6958203999999997
StopPoint:Node:3250171024,Canal,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.250671,2.6955532
StopPoint:Node:3250181217,Chaintreauville Place,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.250083499999995,2.6924941
StopPoint:Node:3257642547,Collège Vaco,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.2793236,2.6739785
StopPoint:Node:3250180293,La Garenne,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.240305,2.6998196
StopPoint:Node:3250177014,Les Praillons,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.234977199999996,2.7009715
StopPoint:Node:2726745479,Cité Scolaire,1,,STILL,,064608020:1,Line:Relation:7920996,Route:Relation:8123023,48.261755199999996,2.7142133999999998
StopPoint:Node:3076444833,Montmachoux,Eb,Gare de Montereau,Siyonne,,208208013:Eb,Line:Relation:7208739,Route:Relation:8123025,48.3203811,2.9910854
StopPoint:Node:3101545134,Fresnes,Eb,Gare de Montereau,Siyonne,,208208013:Eb,Line:Relation:7208739,Route:Relation:8123025,48.3291271,3.0004787
StopPoint:Node:4330515437,École d'Esmans,Eb,Gare de Montereau,Siyonne,,208208013:Eb,Line:Relation:7208739,Route:Relation:8123025,48.3496859,2.9733704999999997
StopPoint:Node:4566875199,École d'Esmans,Eb,Gare de Montereau,Siyonne,,208208013:Eb,Line:Relation:7208739,Route:Relation:8123025,48.349630999999995,2.9735278999999997
StopPoint:Node:4330515437,École d'Esmans,Ea,Montereau SNCF,Siyonne,,208208007:Ea,Line:Relation:7208740,Route:Relation:8123026,48.3496859,2.9733704999999997
StopPoint:Node:4566875199,École d'Esmans,Ea,Montereau SNCF,Siyonne,,208208007:Ea,Line:Relation:7208740,Route:Relation:8123026,48.349630999999995,2.9735278999999997
StopPoint:Node:3076444833,Montmachoux,Ea,Montereau SNCF,Siyonne,,208208007:Ea,Line:Relation:7208740,Route:Relation:8123026,48.3203811,2.9910854
StopPoint:Node:3101545134,Fresnes,Ea,Montereau SNCF,Siyonne,,208208007:Ea,Line:Relation:7208740,Route:Relation:8123026,48.3291271,3.0004787
StopPoint:Node:5254851363,Marché de Juvisy,488,,RATP,,100100488:488,Line:Relation:7920999,Route:Relation:8123027,48.6919681,2.3764341
StopPoint:Node:2679292780,Gare de Melun,N,,MELIBUS,,066066026:N,Line:Relation:7921009,Route:Relation:8123033,48.5280807,2.6547966
StopPoint:Node:2679292785,Gare de Melun,N,,MELIBUS,,066066026:N,Line:Relation:7921009,Route:Relation:8123033,48.528098199999995,2.654706
StopPoint:Node:5428132064,Robert Schuman,L,,MELIBUS,,066066023:L,Line:Relation:7921015,Route:Relation:8123039,48.550897199999994,2.6364144
StopPoint:Node:2967894288,Cité Administrative,L,,MELIBUS,,066066023:L,Line:Relation:7921015,Route:Relation:8123039,48.5335636,2.6546136
StopPoint:Node:1584060089,Montaigu,L,,MELIBUS,,066066023:L,Line:Relation:7921015,Route:Relation:8123039,48.5511681,2.6538553
StopPoint:Node:1584060266,Saint-Exupéry,L,,MELIBUS,30455,066066023:L,Line:Relation:7921015,Route:Relation:8123039,48.551190299999995,2.650642
StopPoint:Node:1817873650,Beauregard,L,,MELIBUS,,066066023:L,Line:Relation:7921015,Route:Relation:8123039,48.550540399999996,2.6473335
StopPoint:Node:1579684125,Patton / Coty,L,,MELIBUS,,066066023:L,Line:Relation:7921015,Route:Relation:8123039,48.5505626,2.6459650999999997
StopPoint:Node:2698388207,Champ de Foire,L,,MELIBUS,31105,066066023:L,Line:Relation:7921015,Route:Relation:8123039,48.557159299999995,2.6387007
StopPoint:Node:2698388253,Centre Commercial,L,,MELIBUS,,066066023:L,Line:Relation:7921015,Route:Relation:8123039,48.5549792,2.6345110999999997
StopPoint:Node:2698968777,Pompiers,L,,MELIBUS,,066066023:L,Line:Relation:7921015,Route:Relation:8123039,48.554567299999995,2.6313407
StopPoint:Node:2679292785,Gare de Melun,L,,MELIBUS,,066066023:L,Line:Relation:7921015,Route:Relation:8123039,48.528098199999995,2.654706
StopPoint:Node:1817873646,Trois Horloges,L,,MELIBUS,30795;33347,066066023:L,Line:Relation:7921015,Route:Relation:8123039,48.5505691,2.6573438
StopPoint:Node:2679292705,Gare de Melun,M,,MELIBUS,,066066027:M,Line:Relation:7921020,Route:Relation:8123043,48.5278335,2.6553903
StopPoint:Node:2679292780,Gare de Melun,D,,MELIBUS,,066066023:D,Line:Relation:7921023,Route:Relation:8123046,48.5280807,2.6547966
StopPoint:Node:1819592203,Place Chapu,D,,MELIBUS,,066066023:D,Line:Relation:7921023,Route:Relation:8123046,48.5322305,2.6582129
StopPoint:Node:1579684924,Notre-Dame,D,,MELIBUS,,066066023:D,Line:Relation:7921023,Route:Relation:8123046,48.5358619,2.6601075
StopPoint:Node:1518649277,Gambetta,D,,MELIBUS,,066066023:D,Line:Relation:7921023,Route:Relation:8123046,48.5374968,2.6610479
StopPoint:Node:1579683878,Saint-Louis,D,,MELIBUS,,066066023:D,Line:Relation:7921023,Route:Relation:8123046,48.541543999999995,2.6596918
StopPoint:Node:2695543268,Despatys - Préfecture,D,,MELIBUS,,066066023:D,Line:Relation:7921023,Route:Relation:8123046,48.543127299999995,2.6583558999999997
StopPoint:Node:2695543277,Jacques Amyot,D,,MELIBUS,,066066023:D,Line:Relation:7921023,Route:Relation:8123046,48.5454095,2.6592265999999998
StopPoint:Node:1855046130,Michelet,D,,MELIBUS,,066066023:D,Line:Relation:7921023,Route:Relation:8123046,48.5468933,2.6578641
StopPoint:Node:2698388183,Castor,D,,MELIBUS,,066066023:D,Line:Relation:7921023,Route:Relation:8123046,48.5488006,2.6587851
StopPoint:Node:1518649451,Gare Routière Mail,D,,MELIBUS,,066066023:D,Line:Relation:7921023,Route:Relation:8123046,48.539240799999995,2.6642528999999997
StopPoint:Node:1817873646,Trois Horloges,D,,MELIBUS,30795;33347,066066023:D,Line:Relation:7921023,Route:Relation:8123046,48.5505691,2.6573438
StopPoint:Node:4590605203,Le Clos Breton,441,Le Clos Breton,SQYBus,20690;20691,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.7649398,1.9169125
StopPoint:Node:296467512,Grand'Mare,441,Le Clos Breton,SQYBus,20692,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.7657198,1.9178898999999998
StopPoint:Node:296467515,La Croix Blanche,441,Le Clos Breton,SQYBus,20693,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.7675688,1.9209527
StopPoint:Node:296925114,Îles Glénan,441,Le Clos Breton,SQYBus,4358,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.766994399999994,1.9265865999999998
StopPoint:Node:296925115,Armorique,441,Le Clos Breton,SQYBus,4359,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.7649975,1.9293300999999998
StopPoint:Node:296925117,Cornouaille,441,Le Clos Breton,SQYBus,4360,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.7635565,1.9321696
StopPoint:Node:296925119,Bretagne,441,Le Clos Breton,SQYBus,4361,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.7644599,1.9347781
StopPoint:Node:3245230098,Normandie,441,Le Clos Breton,SQYBus,20668,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.7668204,1.9416027
StopPoint:Node:3245223392,Bois de Maurepas,441,Le Clos Breton,SQYBus,20669,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.769391,1.941714
StopPoint:Node:3725109560,La Villeparc,441,Le Clos Breton,SQYBus,20670,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.7732877,1.9396425
StopPoint:Node:3725109559,Le Bois Joli,441,Le Clos Breton,SQYBus,20671,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.774663,1.9397657
StopPoint:Node:5328782135,Le Stade,441,Le Clos Breton,SQYBus,25019,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.7731843,1.9877274999999999
StopPoint:Node:5328310228,Pasteur,441,Le Clos Breton,SQYBus,25018,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.7735261,1.9835901999999999
StopPoint:Node:5328310227,Youri Gagarine,441,Le Clos Breton,SQYBus,25017,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.7739232,1.9805058
StopPoint:Node:5331508751,Les Templiers,441,Le Clos Breton,SQYBus,20562,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.772954,1.9752319999999999
StopPoint:Node:1083676454,La Passerelle,441,Le Clos Breton,SQYBus,20561,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.770871799999995,1.9704717999999999
StopPoint:Node:1255234579,Les Réaux,441,Le Clos Breton,SQYBus,20560,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.768589999999996,1.9649139999999998
StopPoint:Node:2116861523,La Petite Villedieu,441,Le Clos Breton,SQYBus,20594;20559,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.766934,1.9610025999999998
StopPoint:Node:1537083747,Nouvelle Amsterdam,441,Le Clos Breton,SQYBus,20558,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.765922499999995,1.9563954
StopPoint:Node:5381381526,Les Nouveaux Horizons,441,Le Clos Breton,SQYBus,4363,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.768947,1.9529599999999998
StopPoint:Node:3721477411,Allée de la Garonne,441,Le Clos Breton,SQYBus,4362,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.7720019,1.9533468999999999
StopPoint:Node:4728022372,Jean Jaurès,441,Le Clos Breton,SQYBus,20694,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.7744833,1.9968397999999998
StopPoint:Node:5381381530,Hôtel de Ville,441,Le Clos Breton,SQYBus,20568,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.7770077,2.0003888
StopPoint:Node:5331531046,République Paul Vaillant-Couturier,441,Le Clos Breton,SQYBus,20569,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.777573,2.005907
StopPoint:Node:5331492689,La Fourche,441,Le Clos Breton,SQYBus,20570,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.778751,2.009327
StopPoint:Node:2123550999,Cité Million,441,Le Clos Breton,SQYBus,20571,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.779602999999994,2.011742
StopPoint:Node:4325330579,D'Alembert,441,Le Clos Breton,SQYBus,2855,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.7735683,2.0463771
StopPoint:Node:3725109557,Parc des Coudrays,441,Le Clos Breton,SQYBus,20672,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.7743241,1.9456350999999998
StopPoint:Node:4331107406,Jean Monnet,441,Le Clos Breton,SQYBus,2857,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.768955399999996,2.0621914
StopPoint:Node:4984571223,Le Corbusier,441,Le Clos Breton,SQYBus,2717,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.7644033,2.0690402999999997
StopPoint:Node:5342369698,Golf National,441,Le Clos Breton,SQYBus,4365,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.7556264,2.0725162
StopPoint:Node:5342369689,Villaroy Sud,441,Le Clos Breton,SQYBus,4366,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.755358,2.0759339999999997
StopPoint:Node:1614659047,Le Gradient,441,Le Clos Breton,SQYBus,4865,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.763991,2.086496
StopPoint:Node:5381381532,60 Arpents - Technocentre,441,Le Clos Breton,SQYBus,425494,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.763006999999995,2.084067
StopPoint:Node:5381381533,Trou Berger,441,Le Clos Breton,SQYBus,4567,230410441:441,Line:Relation:7921031,Route:Relation:8123051,48.758429899999996,2.076052
StopPoint:Node:2111376382,Place du Mesnil,39-17,,SAVAC,,,Line:Relation:7921032,Route:Relation:8123052,48.742245,1.9619578999999998
StopPoint:Node:2014960266,Guibert,17,,Bus en Seine,,,Line:Relation:7921036,Route:Relation:8123054,48.845828,2.1322422999999997
StopPoint:Node:2014964471,Guibert,17,,Bus en Seine,,,Line:Relation:7921036,Route:Relation:8123054,48.8453635,2.1324647999999997
StopPoint:Node:710300855,Pré d'Orient,17,,Bus en Seine,,,Line:Relation:7921036,Route:Relation:8123054,48.846888199999995,2.1306498
StopPoint:Node:2014967894,Pré d'Orient,17,,Bus en Seine,,,Line:Relation:7921036,Route:Relation:8123054,48.846837799999996,2.1308803
StopPoint:Node:2955887574,Marcel Dassault,291,,RATP,,100100291:291,Line:Relation:7921038,Route:Relation:8123055,48.785880399999996,2.2106433
StopPoint:Node:3560535309,Pont de Sèvres,291,,RATP,,100100291:291,Line:Relation:7921038,Route:Relation:8123055,48.829358899999995,2.2294728
StopPoint:Node:3555120255,Pont de Sèvres,291,,RATP,,100100291:291,Line:Relation:7921038,Route:Relation:8123055,48.829394199999996,2.2301754
StopPoint:Node:1885173236,La Batterie,468,,SQYbus,21017,230410468:468,Line:Relation:7921433,Route:Relation:8123056,48.7848901,2.0602286999999997
StopPoint:Node:1439685460,Gare RER,306-04,,Ormont Transport,,068306004:30604,Line:Relation:7921042,Route:Relation:8123057,48.5334335,2.0080242999999998
StopPoint:Node:2108790888,Suresnes - De Gaulle,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.8702316,2.2244953
StopPoint:Node:1253162744,Gare de Suresnes Mont Valérien,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.8712118,2.2211564999999998
StopPoint:Node:1253162742,Hôpital Foch,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.87025,2.2208940999999998
StopPoint:Node:1253162741,Washington,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.8706171,2.2177424
StopPoint:Node:1191784124,Washington,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.8698291,2.2171374
StopPoint:Node:1253162745,Worth,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.868225599999995,2.2197473
StopPoint:Node:1253162747,Avenue des Landes,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.868244999999995,2.2136131
StopPoint:Node:1253162748,Mont Valérien,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.8706488,2.2129653
StopPoint:Node:1253162749,Buffon,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.8699642,2.20882
StopPoint:Node:1253162746,Buffon,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.8699114,2.2097184999999997
StopPoint:Node:2108784256,Place du 8 Mai 1945,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.8713039,2.2039165
StopPoint:Node:1253162743,Place du 8 Mai 1945,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.8712222,2.2042079
StopPoint:Node:2108784254,La Chapelle,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.870382899999996,2.1997269
StopPoint:Node:2108784253,La Chapelle,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.870224099999994,2.1997375999999997
StopPoint:Node:1361276971,Racine,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.8692025,2.1980491
StopPoint:Node:1361276924,Racine,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.8691531,2.1979834
StopPoint:Node:1361276943,La Paix,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.8705959,2.1960677
StopPoint:Node:1361276969,La Paix,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.8704812,2.1961401
StopPoint:Node:2108784255,Les Godardes,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.8726129,2.1952262
StopPoint:Node:2108784257,Les Godardes,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.8732044,2.1952377
StopPoint:Node:3387663409,Voltaire,563,Suresnes de Gaulle,RATP,,,Line:Relation:7921043,Route:Relation:8123058,48.8774194,2.1987178
