stop_reference,route_reference,route_wheelchair,stop_name,stop_lat,stop_lon,stop_wheelchair,dest_name,route_short_name,agency_name
6789,C02088,2,Église,48.638018784126274,2.7707427333092705,2,Collège Les Remparts,3129,Pays Briard
6794,C02088,2,Rue Saint Martin,48.606986827944695,2.969888182597963,2,Collège Les Remparts,3129,Pays Briard
8564,C02088,2,Église,48.65477204642476,2.8691789982874942,1,Collège Les Remparts,3129,Pays Briard
9687,C02088,2,Mairie,48.65611269318672,3.0793281943448285,1,Collège Les Remparts,3129,Pays Briard
486262,C02088,2,Lycée La Tour des Dames,48.677857149866824,2.9686249696028666,2,Grand Bréau,3129,Pays Briard
495857,C02088,2,Vilbert Mairie,48.683458164365675,2.9231976414640326,2,Grand Bréau,3129,Pays Briard
6037,C02088,2,Salle des Fêtes,48.675713404592805,2.9379451739289135,2,Grand Bréau,3129,Pays Briard
6039,C02088,2,Pompierre,48.65510658121337,2.9226554804073026,2,Grand Bréau,3129,Pays Briard
6041,C02088,2,Segrez D211,48.66327240279752,2.9353800221701807,2,Grand Bréau,3129,Pays Briard
6209,C02088,2,Grand Bréau,48.65400318621421,2.94403943103086,2,Grand Bréau,3129,Pays Briard
6216,C02088,2,La Pierre Couvée,48.65137642030481,2.9018634854920307,2,Grand Bréau,3129,Pays Briard
6597,C02088,2,Collège Les Remparts,48.68363830112846,2.960634245492582,2,Grand Bréau,3129,Pays Briard
486261,C02088,2,Lycée La Tour des Dames,48.67778523931073,2.96880158195087,2,Groupe Scolaire,3129,Pays Briard
495858,C02088,2,Groupe Scolaire,48.583409846779965,2.9680307604934484,2,Groupe Scolaire,3129,Pays Briard
6004,C02088,2,École,48.631413205501026,2.887665752081251,2,Groupe Scolaire,3129,Pays Briard
6039,C02088,2,Pompierre,48.65510658121337,2.9226554804073026,2,Groupe Scolaire,3129,Pays Briard
6208,C02088,2,Grand Bréau,48.65395837748375,2.9443924565901645,2,Groupe Scolaire,3129,Pays Briard
6216,C02088,2,La Pierre Couvée,48.65137642030481,2.9018634854920307,2,Groupe Scolaire,3129,Pays Briard
6218,C02088,2,Ferme de Paradis,48.64661673867328,2.900162067741935,2,Groupe Scolaire,3129,Pays Briard
9812,C02088,2,Mairie RN19,48.606464101746305,2.8911102127055033,1,Groupe Scolaire,3129,Pays Briard
12957,C02088,2,Changeard,48.65040317122643,2.961446610034671,1,La Fermeté,3129,Pays Briard
414648,C02088,2,Fleury Bourg,48.63504277293848,2.971595577176165,2,La Fermeté,3129,Pays Briard
486261,C02088,2,Lycée La Tour des Dames,48.67778523931073,2.96880158195087,2,La Fermeté,3129,Pays Briard
6206,C02088,2,Fleury Sablons,48.63318061011741,2.9707280648754675,2,La Fermeté,3129,Pays Briard
6211,C02088,2,Grange Bléneau,48.66159854389898,2.952761988397049,2,La Fermeté,3129,Pays Briard
6212,C02088,2,Le Lavoir,48.646508630872056,2.9621417601304394,1,La Fermeté,3129,Pays Briard
6583,C02088,2,La Fermeté,48.62088603303819,2.948782749663162,1,La Fermeté,3129,Pays Briard
6584,C02088,2,Les Loges,48.62080276187981,2.9678722514638265,1,La Fermeté,3129,Pays Briard
6597,C02088,2,Collège Les Remparts,48.68363830112846,2.960634245492582,2,La Fermeté,3129,Pays Briard
6867,C02088,2,Rue Saint Martin,48.60711273242661,2.969779598878754,2,La Fermeté,3129,Pays Briard
12957,C02088,2,Changeard,48.65040317122643,2.961446610034671,1,Les Loges,3129,Pays Briard
414648,C02088,2,Fleury Bourg,48.63504277293848,2.971595577176165,2,Les Loges,3129,Pays Briard
486261,C02088,2,Lycée La Tour des Dames,48.67778523931073,2.96880158195087,2,Les Loges,3129,Pays Briard
486515,C02088,2,Lycée La Tour des Dames,48.677767271383445,2.968883086120547,2,Les Loges,3129,Pays Briard
6206,C02088,2,Fleury Sablons,48.63318061011741,2.9707280648754675,2,Les Loges,3129,Pays Briard
6209,C02088,2,Grand Bréau,48.65400318621421,2.94403943103086,2,Les Loges,3129,Pays Briard
6212,C02088,2,Le Lavoir,48.646508630872056,2.9621417601304394,1,Les Loges,3129,Pays Briard
6310,C02088,2,Mairie,48.627857472135574,3.020204672396029,2,Les Loges,3129,Pays Briard
6583,C02088,2,La Fermeté,48.62088603303819,2.948782749663162,1,Les Loges,3129,Pays Briard
6584,C02088,2,Les Loges,48.62080276187981,2.9678722514638265,1,Les Loges,3129,Pays Briard
6585,C02088,2,Les Loges,48.620811782499786,2.967967218179092,1,Les Loges,3129,Pays Briard
6597,C02088,2,Collège Les Remparts,48.68363830112846,2.960634245492582,2,Les Loges,3129,Pays Briard
6794,C02088,2,Rue Saint Martin,48.606986827944695,2.969888182597963,2,Les Loges,3129,Pays Briard
12978,C02088,2,Saint-Victor,48.6593628538185,2.7703504859365333,1,Les Étards,3129,Pays Briard
14904,C02088,2,Les Étards,48.65722621974882,2.750048718515942,1,Les Étards,3129,Pays Briard
486262,C02088,2,Lycée La Tour des Dames,48.677857149866824,2.9686249696028666,2,Les Étards,3129,Pays Briard
486337,C02088,2,Grille du Château,48.646594561794,2.8602133441583635,2,Les Étards,3129,Pays Briard
495857,C02088,2,Vilbert Mairie,48.683458164365675,2.9231976414640326,2,Les Étards,3129,Pays Briard
5998,C02088,2,Grands Saules,48.65213351808017,2.8664297481218517,2,Les Étards,3129,Pays Briard
6004,C02088,2,École,48.631413205501026,2.887665752081251,2,Les Étards,3129,Pays Briard
6031,C02088,2,Grille du Château,48.646468634124545,2.8602136805803484,2,Les Étards,3129,Pays Briard
6037,C02088,2,Salle des Fêtes,48.675713404592805,2.9379451739289135,2,Les Étards,3129,Pays Briard
6038,C02088,2,Salle des Fêtes,48.67523682341114,2.9382037896254998,2,Les Étards,3129,Pays Briard
6039,C02088,2,Pompierre,48.65510658121337,2.9226554804073026,2,Les Étards,3129,Pays Briard
6041,C02088,2,Segrez D211,48.66327240279752,2.9353800221701807,2,Les Étards,3129,Pays Briard
6122,C02088,2,Eglise,48.66619004498626,2.8424536209308813,1,Les Étards,3129,Pays Briard
6215,C02088,2,Église,48.67716107702166,2.746978941177525,2,Les Étards,3129,Pays Briard
6216,C02088,2,La Pierre Couvée,48.65137642030481,2.9018634854920307,2,Les Étards,3129,Pays Briard
6218,C02088,2,Ferme de Paradis,48.64661673867328,2.900162067741935,2,Les Étards,3129,Pays Briard
6354,C02088,2,Église,48.63673596547055,2.797470916710365,1,Les Étards,3129,Pays Briard
6597,C02088,2,Collège Les Remparts,48.68363830112846,2.960634245492582,2,Les Étards,3129,Pays Briard
6760,C02088,2,Mairie,48.64469252498244,2.8358265216315224,1,Les Étards,3129,Pays Briard
6761,C02088,2,Pont,48.643757212108056,2.8295313785373803,1,Les Étards,3129,Pays Briard
6787,C02088,2,Nogent-sur-Avon,48.64548127913887,2.778515038453961,1,Les Étards,3129,Pays Briard
6788,C02088,2,Église,48.63791108061632,2.7708653527115965,1,Les Étards,3129,Pays Briard
8564,C02088,2,Église,48.65477204642476,2.8691789982874942,1,Les Étards,3129,Pays Briard
12958,C02088,2,Changeard,48.65021410759189,2.9609173208654243,1,Lycée La Tour des Dames Quai 14,3129,Pays Briard
414649,C02088,2,Fleury Bourg,48.63512372409672,2.9715819620670683,1,Lycée La Tour des Dames Quai 14,3129,Pays Briard
486259,C02088,2,Lycée La Tour des Dames,48.67760550543,2.9694128881643675,2,Lycée La Tour des Dames Quai 14,3129,Pays Briard
6207,C02088,2,Fleury Sablons,48.63313573800828,2.971148780398993,2,Lycée La Tour des Dames Quai 14,3129,Pays Briard
6208,C02088,2,Grand Bréau,48.65395837748375,2.9443924565901645,2,Lycée La Tour des Dames Quai 14,3129,Pays Briard
6213,C02088,2,Le Lavoir,48.647138239754305,2.9620462845437623,2,Lycée La Tour des Dames Quai 14,3129,Pays Briard
6310,C02088,2,Mairie,48.627857472135574,3.020204672396029,2,Lycée La Tour des Dames Quai 14,3129,Pays Briard
6582,C02088,2,La Fermeté,48.620463475252706,2.949271588599168,1,Lycée La Tour des Dames Quai 14,3129,Pays Briard
6585,C02088,2,Les Loges,48.620811782499786,2.967967218179092,1,Lycée La Tour des Dames Quai 14,3129,Pays Briard
6867,C02088,2,Rue Saint Martin,48.60711273242661,2.969779598878754,2,Lycée La Tour des Dames Quai 14,3129,Pays Briard
414649,C02088,2,Fleury Bourg,48.63512372409672,2.9715819620670683,1,Mairie de Clos-Fontaine,3129,Pays Briard
6103,C02088,2,Mairie,48.65238778577631,2.989302386407003,2,Mairie de Clos-Fontaine,3129,Pays Briard
6140,C02088,2,Mairie,48.607376310326515,3.0163039068040867,2,Mairie de Clos-Fontaine,3129,Pays Briard
6206,C02088,2,Fleury Sablons,48.63318061011741,2.9707280648754675,2,Mairie de Clos-Fontaine,3129,Pays Briard
6307,C02088,2,8 Grande Rue,48.62922452756399,3.0212500627157572,2,Mairie de Clos-Fontaine,3129,Pays Briard
6310,C02088,2,Mairie,48.627857472135574,3.020204672396029,2,Mairie de Clos-Fontaine,3129,Pays Briard
6552,C02088,2,Mélenfroy,48.64894769287947,3.0568239466664746,1,Mairie de Clos-Fontaine,3129,Pays Briard
6554,C02088,2,Mirvaux,48.642287888125566,3.0915229718361874,1,Mairie de Clos-Fontaine,3129,Pays Briard
6583,C02088,2,La Fermeté,48.62088603303819,2.948782749663162,1,Mairie de Clos-Fontaine,3129,Pays Briard
6584,C02088,2,Les Loges,48.62080276187981,2.9678722514638265,1,Mairie de Clos-Fontaine,3129,Pays Briard
6597,C02088,2,Collège Les Remparts,48.68363830112846,2.960634245492582,2,Mairie de Clos-Fontaine,3129,Pays Briard
6598,C02088,2,Lycée La Tour des Dames,48.67791106014779,2.9684076207930574,2,Mairie de Clos-Fontaine,3129,Pays Briard
6751,C02088,2,Place de la Mairie,48.68859178638045,3.080246920104554,2,Mairie de Clos-Fontaine,3129,Pays Briard
6841,C02088,2,Mairie,48.65620267702758,3.079274024200653,1,Mairie de Clos-Fontaine,3129,Pays Briard
6867,C02088,2,Rue Saint Martin,48.60711273242661,2.969779598878754,2,Mairie de Clos-Fontaine,3129,Pays Briard
12957,C02088,2,Changeard,48.65040317122643,2.961446610034671,1,Mairie de Gastins,3129,Pays Briard
6103,C02088,2,Mairie,48.65238778577631,2.989302386407003,2,Mairie de Gastins,3129,Pays Briard
6211,C02088,2,Grange Bléneau,48.66159854389898,2.952761988397049,2,Mairie de Gastins,3129,Pays Briard
6310,C02088,2,Mairie,48.627857472135574,3.020204672396029,2,Mairie de Gastins,3129,Pays Briard
6598,C02088,2,Lycée La Tour des Dames,48.67791106014779,2.9684076207930574,2,Mairie de Gastins,3129,Pays Briard
486263,C02088,2,Lycée La Tour des Dames,48.67782119283989,2.968706484710848,2,Mirvaux,3129,Pays Briard
6554,C02088,2,Mirvaux,48.642287888125566,3.0915229718361874,1,Mirvaux,3129,Pays Briard
6597,C02088,2,Collège Les Remparts,48.68363830112846,2.960634245492582,2,Mirvaux,3129,Pays Briard
6751,C02088,2,Place de la Mairie,48.68859178638045,3.080246920104554,2,Mirvaux,3129,Pays Briard
6841,C02088,2,Mairie,48.65620267702758,3.079274024200653,1,Mirvaux,3129,Pays Briard
12957,C02088,2,Changeard,48.65040317122643,2.961446610034671,1,Mélenfroy,3129,Pays Briard
486261,C02088,2,Lycée La Tour des Dames,48.67778523931073,2.96880158195087,2,Mélenfroy,3129,Pays Briard
486263,C02088,2,Lycée La Tour des Dames,48.67782119283989,2.968706484710848,2,Mélenfroy,3129,Pays Briard
6103,C02088,2,Mairie,48.65238778577631,2.989302386407003,2,Mélenfroy,3129,Pays Briard
6308,C02088,2,8 Grande Rue,48.6291615481734,3.0213314549160475,2,Mélenfroy,3129,Pays Briard
6552,C02088,2,Mélenfroy,48.64894769287947,3.0568239466664746,1,Mélenfroy,3129,Pays Briard
6553,C02088,2,Mélenfroy,48.64919924207467,3.0574622367769972,1,Mélenfroy,3129,Pays Briard
6554,C02088,2,Mirvaux,48.642287888125566,3.0915229718361874,1,Mélenfroy,3129,Pays Briard
6597,C02088,2,Collège Les Remparts,48.68363830112846,2.960634245492582,2,Mélenfroy,3129,Pays Briard
6751,C02088,2,Place de la Mairie,48.68859178638045,3.080246920104554,2,Mélenfroy,3129,Pays Briard
6841,C02088,2,Mairie,48.65620267702758,3.079274024200653,1,Mélenfroy,3129,Pays Briard
9687,C02088,2,Mairie,48.65611269318672,3.0793281943448285,1,Mélenfroy,3129,Pays Briard
486261,C02088,2,Lycée La Tour des Dames,48.67778523931073,2.96880158195087,2,Place de la Mairie,3129,Pays Briard
6597,C02088,2,Collège Les Remparts,48.68363830112846,2.960634245492582,2,Place de la Mairie,3129,Pays Briard
6751,C02088,2,Place de la Mairie,48.68859178638045,3.080246920104554,2,Place de la Mairie,3129,Pays Briard
483252,C02089,2,Mairie,48.71533686431801,3.032267423274323,2,Cité Scolaire,3128,Pays Briard
495837,C02089,2,Bourg,48.76577582676378,2.9672932441270685,2,Cité Scolaire,3128,Pays Briard
6103,C02089,2,Mairie,48.65238778577631,2.989302386407003,2,Cité Scolaire,3128,Pays Briard
6166,C02089,2,Cité Scolaire,48.82353840602907,3.092072650171377,1,Cité Scolaire,3128,Pays Briard
6199,C02089,2,Victor Hugo,48.81478608587372,3.0819526902455,2,Cité Scolaire,3128,Pays Briard
6308,C02089,2,8 Grande Rue,48.6291615481734,3.0213314549160475,2,Cité Scolaire,3128,Pays Briard
6553,C02089,2,Mélenfroy,48.64919924207467,3.0574622367769972,1,Cité Scolaire,3128,Pays Briard
6556,C02089,2,Les Grès,48.73989443624909,2.984253056050759,2,Cité Scolaire,3128,Pays Briard
6558,C02089,2,Mairie,48.73570406761834,2.994370715255406,2,Cité Scolaire,3128,Pays Briard
6736,C02089,2,Mairie,48.735406799891635,3.0118975751991797,1,Cité Scolaire,3128,Pays Briard
6751,C02089,2,Place de la Mairie,48.68859178638045,3.080246920104554,2,Cité Scolaire,3128,Pays Briard
6778,C02089,2,Saint Mathurin,48.69106526110749,3.0027714818750955,2,Cité Scolaire,3128,Pays Briard
6781,C02089,2,Puit Fleury,48.69218938430896,3.007282089364977,2,Cité Scolaire,3128,Pays Briard
6782,C02089,2,Villeneuve la Hurée,48.70190323651788,3.0096750209851995,1,Cité Scolaire,3128,Pays Briard
9687,C02089,2,Mairie,48.65611269318672,3.0793281943448285,1,Cité Scolaire,3128,Pays Briard
483252,C02089,2,Mairie,48.71533686431801,3.032267423274323,2,Mairie de la Chapelle-Iger,3128,Pays Briard
495859,C02089,2,Mairie,48.735659090291286,2.9942347471582917,2,Mairie de la Chapelle-Iger,3128,Pays Briard
495872,C02089,2,Bourg,48.76583873947105,2.9671299428250104,2,Mairie de la Chapelle-Iger,3128,Pays Briard
495921,C02089,2,Les Grès,48.73960665946653,2.984525109267076,2,Mairie de la Chapelle-Iger,3128,Pays Briard
6102,C02089,2,Mairie,48.651875148810205,2.9900762957990836,1,Mairie de la Chapelle-Iger,3128,Pays Briard
6166,C02089,2,Cité Scolaire,48.82353840602907,3.092072650171377,1,Mairie de la Chapelle-Iger,3128,Pays Briard
6198,C02089,2,Victor Hugo,48.814894064329636,3.081871152171228,2,Mairie de la Chapelle-Iger,3128,Pays Briard
6307,C02089,2,8 Grande Rue,48.62922452756399,3.0212500627157572,2,Mairie de la Chapelle-Iger,3128,Pays Briard
6552,C02089,2,Mélenfroy,48.64894769287947,3.0568239466664746,1,Mairie de la Chapelle-Iger,3128,Pays Briard
6737,C02089,2,Mairie,48.73532661755667,3.011890635955907,1,Mairie de la Chapelle-Iger,3128,Pays Briard
6751,C02089,2,Place de la Mairie,48.68859178638045,3.080246920104554,2,Mairie de la Chapelle-Iger,3128,Pays Briard
6779,C02089,2,Saint Mathurin,48.691128222680845,3.002771485212983,2,Mairie de la Chapelle-Iger,3128,Pays Briard
6780,C02089,2,Puit Fleury,48.692144425675274,3.0070511215107163,2,Mairie de la Chapelle-Iger,3128,Pays Briard
6783,C02089,2,Villeneuve la Hurée,48.70195720966804,3.0095934998158587,1,Mairie de la Chapelle-Iger,3128,Pays Briard
9687,C02089,2,Mairie,48.65611269318672,3.0793281943448285,1,Mairie de la Chapelle-Iger,3128,Pays Briard
12958,C02090,2,Changeard,48.65021410759189,2.9609173208654243,1,Cité Scolaire,3122,Pays Briard
413637,C02090,2,Segrez D211,48.66322748804157,2.935488705414707,2,Cité Scolaire,3122,Pays Briard
414649,C02090,2,Fleury Bourg,48.63512372409672,2.9715819620670683,1,Cité Scolaire,3122,Pays Briard
495855,C02090,2,Rigny,48.72750789196726,2.975120833423941,2,Cité Scolaire,3122,Pays Briard
6038,C02090,2,Salle des Fêtes,48.67523682341114,2.9382037896254998,2,Cité Scolaire,3122,Pays Briard
6166,C02090,2,Cité Scolaire,48.82353840602907,3.092072650171377,1,Cité Scolaire,3122,Pays Briard
6199,C02090,2,Victor Hugo,48.81478608587372,3.0819526902455,2,Cité Scolaire,3122,Pays Briard
6207,C02090,2,Fleury Sablons,48.63313573800828,2.971148780398993,2,Cité Scolaire,3122,Pays Briard
6208,C02090,2,Grand Bréau,48.65395837748375,2.9443924565901645,2,Cité Scolaire,3122,Pays Briard
6213,C02090,2,Le Lavoir,48.647138239754305,2.9620462845437623,2,Cité Scolaire,3122,Pays Briard
6321,C02090,2,Mairie Annexe,48.57968067868191,2.990239095181215,2,Cité Scolaire,3122,Pays Briard
6410,C02090,2,Nesles Château d'Eau,48.701906901734866,2.96305283034045,2,Cité Scolaire,3122,Pays Briard
6411,C02090,2,Nesles Ecole,48.70170173888207,2.9690590753342976,2,Cité Scolaire,3122,Pays Briard
6414,C02090,2,Ormeaux Ecole,48.71859668494849,2.989261645257644,2,Cité Scolaire,3122,Pays Briard
6537,C02090,2,Monument aux Morts,48.55829816234144,3.0138087562641487,1,Cité Scolaire,3122,Pays Briard
6538,C02090,2,Collège Barthélémy,48.5519291031804,3.0156633786662685,1,Cité Scolaire,3122,Pays Briard
6583,C02090,2,La Fermeté,48.62088603303819,2.948782749663162,1,Cité Scolaire,3122,Pays Briard
6596,C02090,2,Collège Les Remparts,48.68389008602505,2.96044388226382,1,Cité Scolaire,3122,Pays Briard
6598,C02090,2,Lycée La Tour des Dames,48.67791106014779,2.9684076207930574,2,Cité Scolaire,3122,Pays Briard
6603,C02090,2,Stade,48.6809047696714,2.9632035012535627,2,Cité Scolaire,3122,Pays Briard
12957,C02090,2,Changeard,48.65040317122643,2.961446610034671,1,Collège Barthélémy,3122,Pays Briard
413650,C02090,2,Monument aux Morts,48.55819920238896,3.0138900377325295,1,Collège Barthélémy,3122,Pays Briard
414648,C02090,2,Fleury Bourg,48.63504277293848,2.971595577176165,2,Collège Barthélémy,3122,Pays Briard
478747,C02090,2,Cité Scolaire Quai 2,48.82344849230441,3.0920452509984813,1,Collège Barthélémy,3122,Pays Briard
6037,C02090,2,Salle des Fêtes,48.675713404592805,2.9379451739289135,2,Collège Barthélémy,3122,Pays Briard
6041,C02090,2,Segrez D211,48.66327240279752,2.9353800221701807,2,Collège Barthélémy,3122,Pays Briard
6198,C02090,2,Victor Hugo,48.814894064329636,3.081871152171228,2,Collège Barthélémy,3122,Pays Briard
6206,C02090,2,Fleury Sablons,48.63318061011741,2.9707280648754675,2,Collège Barthélémy,3122,Pays Briard
6209,C02090,2,Grand Bréau,48.65400318621421,2.94403943103086,2,Collège Barthélémy,3122,Pays Briard
6212,C02090,2,Le Lavoir,48.646508630872056,2.9621417601304394,1,Collège Barthélémy,3122,Pays Briard
6322,C02090,2,Mairie Annexe,48.57976161877487,2.9900221707699726,2,Collège Barthélémy,3122,Pays Briard
6409,C02090,2,Nesles Château d'Eau,48.701952011908304,2.9635012198342645,2,Collège Barthélémy,3122,Pays Briard
6412,C02090,2,Nesles Ecole,48.70171070860199,2.968963950779331,2,Collège Barthélémy,3122,Pays Briard
6413,C02090,2,Ormeaux Ecole,48.718650642144425,2.9891664840906045,2,Collège Barthélémy,3122,Pays Briard
6539,C02090,2,Collège Barthélémy,48.55175820912544,3.015500732506794,1,Collège Barthélémy,3122,Pays Briard
6582,C02090,2,La Fermeté,48.620463475252706,2.949271588599168,1,Collège Barthélémy,3122,Pays Briard
6596,C02090,2,Collège Les Remparts,48.68389008602505,2.96044388226382,1,Collège Barthélémy,3122,Pays Briard
6598,C02090,2,Lycée La Tour des Dames,48.67791106014779,2.9684076207930574,2,Collège Barthélémy,3122,Pays Briard
6602,C02090,2,Stade,48.68068895808992,2.963393815137604,1,Collège Barthélémy,3122,Pays Briard
6865,C02090,2,Rigny,48.72789457822102,2.9748079579589004,2,Collège Barthélémy,3122,Pays Briard
6166,C02091,2,Cité Scolaire,48.82353840602907,3.092072650171377,1,Cité Scolaire,3125,Pays Briard
6199,C02091,2,Victor Hugo,48.81478608587372,3.0819526902455,2,Cité Scolaire,3125,Pays Briard
6295,C02091,2,Boulevard Hardy,48.70865887730606,2.861406363657769,2,Cité Scolaire,3125,Pays Briard
6298,C02091,2,Chaubuisson,48.700975518404036,2.905208195970117,2,Cité Scolaire,3125,Pays Briard
6300,C02091,2,Les Bordes,48.70563334219256,2.874456666430874,1,Cité Scolaire,3125,Pays Briard
6302,C02091,2,Mairie,48.70670485546733,2.8673502799452866,1,Cité Scolaire,3125,Pays Briard
8568,C02091,2,Rue Bertaux,48.71061521414426,2.8576365237223365,1,Cité Scolaire,3125,Pays Briard
495859,C02091,2,Mairie,48.735659090291286,2.9942347471582917,2,Collège Les Remparts,3125,Pays Briard
6037,C02091,2,Salle des Fêtes,48.675713404592805,2.9379451739289135,2,Collège Les Remparts,3125,Pays Briard
6166,C02091,2,Cité Scolaire,48.82353840602907,3.092072650171377,1,Collège Les Remparts,3125,Pays Briard
6177,C02091,2,Hôpital,48.82640309992809,3.097403508345,1,Collège Les Remparts,3125,Pays Briard
6198,C02091,2,Victor Hugo,48.814894064329636,3.081871152171228,2,Collège Les Remparts,3125,Pays Briard
6296,C02091,2,Boulevard Hardy,48.70871278031858,2.861351859488091,2,Collège Les Remparts,3125,Pays Briard
6300,C02091,2,Les Bordes,48.70563334219256,2.874456666430874,1,Collège Les Remparts,3125,Pays Briard
6302,C02091,2,Mairie,48.70670485546733,2.8673502799452866,1,Collège Les Remparts,3125,Pays Briard
6406,C02091,2,Lumigny Eglise,48.73720542686795,2.9516465864636157,2,Collège Les Remparts,3125,Pays Briard
6409,C02091,2,Nesles Château d'Eau,48.701952011908304,2.9635012198342645,2,Collège Les Remparts,3125,Pays Briard
6412,C02091,2,Nesles Ecole,48.70171070860199,2.968963950779331,2,Collège Les Remparts,3125,Pays Briard
6413,C02091,2,Ormeaux Ecole,48.718650642144425,2.9891664840906045,2,Collège Les Remparts,3125,Pays Briard
6421,C02091,2,Croix Saint-Pierre,48.71606047510984,2.8686857504787837,2,Collège Les Remparts,3125,Pays Briard
6425,C02091,2,Mairie,48.72860960096359,2.8791906998458243,2,Collège Les Remparts,3125,Pays Briard
6427,C02091,2,Square du Marchais,48.728570626257344,2.8852679625991655,1,Collège Les Remparts,3125,Pays Briard
6596,C02091,2,Collège Les Remparts,48.68389008602505,2.96044388226382,1,Collège Les Remparts,3125,Pays Briard
6737,C02091,2,Mairie,48.73532661755667,3.011890635955907,1,Collège Les Remparts,3125,Pays Briard
6825,C02091,2,Caron,48.72828499928873,2.8698650114951896,1,Collège Les Remparts,3125,Pays Briard
8568,C02091,2,Rue Bertaux,48.71061521414426,2.8576365237223365,1,Collège Les Remparts,3125,Pays Briard
16196,C02091,2,Gare de Tournan,48.73864624674058,2.75968090049199,1,Gare de Tournan (Côté Gretz),3125,Pays Briard
6166,C02091,2,Cité Scolaire,48.82353840602907,3.092072650171377,1,Gare de Tournan (Côté Gretz),3125,Pays Briard
6198,C02091,2,Victor Hugo,48.814894064329636,3.081871152171228,2,Gare de Tournan (Côté Gretz),3125,Pays Briard
6296,C02091,2,Boulevard Hardy,48.70871278031858,2.861351859488091,2,Gare de Tournan (Côté Gretz),3125,Pays Briard
6297,C02091,2,Chaubuisson,48.70105640344476,2.905126519463731,2,Gare de Tournan (Côté Gretz),3125,Pays Briard
6299,C02091,2,Les Bordes,48.70549931566415,2.875425482349632,1,Gare de Tournan (Côté Gretz),3125,Pays Briard
6301,C02091,2,Mairie,48.70674982735839,2.8673501657974665,1,Gare de Tournan (Côté Gretz),3125,Pays Briard
8569,C02091,2,Rue Bertaux,48.71071424922007,2.857717798876932,1,Gare de Tournan (Côté Gretz),3125,Pays Briard
6166,C02091,2,Cité Scolaire,48.82353840602907,3.092072650171377,1,Rue Bertaux,3125,Pays Briard
6198,C02091,2,Victor Hugo,48.814894064329636,3.081871152171228,2,Rue Bertaux,3125,Pays Briard
6296,C02091,2,Boulevard Hardy,48.70871278031858,2.861351859488091,2,Rue Bertaux,3125,Pays Briard
6297,C02091,2,Chaubuisson,48.70105640344476,2.905126519463731,2,Rue Bertaux,3125,Pays Briard
6299,C02091,2,Les Bordes,48.70549931566415,2.875425482349632,1,Rue Bertaux,3125,Pays Briard
6301,C02091,2,Mairie,48.70674982735839,2.8673501657974665,1,Rue Bertaux,3125,Pays Briard
8569,C02091,2,Rue Bertaux,48.71071424922007,2.857717798876932,1,Rue Bertaux,3125,Pays Briard
12996,C02092,2,Henri IV / Île-de-France,48.935460938366084,2.573327793879671,1,Château d'Eau,643,Marne et Brie
18817,C02092,2,Albert David,48.931470137182416,2.5738791725174037,2,Château d'Eau,643,Marne et Brie
18823,C02092,2,Arts,48.88985882123227,2.5538039780633066,2,Château d'Eau,643,Marne et Brie
18866,C02092,2,Collège Jean Jaurès,48.89732523566557,2.55925043763313,2,Château d'Eau,643,Marne et Brie
18937,C02092,2,Les Marronniers,48.91195074361633,2.5503674148606716,1,Château d'Eau,643,Marne et Brie
18954,C02092,2,Bois de l'Étoile,48.884015899564545,2.5473086422268216,1,Château d'Eau,643,Marne et Brie
18973,C02092,2,L'Odéon,48.942263412755324,2.5694222707524075,2,Château d'Eau,643,Marne et Brie
18976,C02092,2,Émile Zola,48.90619600261534,2.5578111197919426,1,Château d'Eau,643,Marne et Brie
18977,C02092,2,Eric Tabarly,48.89397701869457,2.5584877283063467,2,Château d'Eau,643,Marne et Brie
18982,C02092,2,La Renardière,48.914076805819725,2.5660124945751246,1,Château d'Eau,643,Marne et Brie
18991,C02092,2,Collège Romain Rolland,48.90605569662809,2.5491223447383207,1,Château d'Eau,643,Marne et Brie
19064,C02092,2,Jean Jaurès,48.915419485904266,2.5717729044408633,1,Château d'Eau,643,Marne et Brie
19200,C02092,2,La Poste,48.93496069993826,2.569237021810285,1,Château d'Eau,643,Marne et Brie
19232,C02092,2,Gare du Vert Galant,48.94491738393586,2.5672432524768025,2,Château d'Eau,643,Marne et Brie
19236,C02092,2,Romain Rolland,48.93341464141643,2.5744638089606813,2,Château d'Eau,643,Marne et Brie
19267,C02092,2,Montauban,48.92974713571331,2.5698534128870816,2,Château d'Eau,643,Marne et Brie
19421,C02092,2,Verveines,48.88569175979587,2.548139548326241,1,Château d'Eau,643,Marne et Brie
19424,C02092,2,Les 4 Chênes,48.88771656585852,2.550890333268121,2,Château d'Eau,643,Marne et Brie
19450,C02092,2,La Lorette,48.909816828073055,2.5496764127600673,1,Château d'Eau,643,Marne et Brie
19458,C02092,2,Ferme,48.917789259415684,2.5730769766273984,2,Château d'Eau,643,Marne et Brie
19501,C02092,2,Rue du Bellay,48.937647126204084,2.568573212310765,2,Château d'Eau,643,Marne et Brie
19532,C02092,2,Henri IV,48.93464772030875,2.574767660985517,2,Château d'Eau,643,Marne et Brie
19569,C02092,2,Chemin du Renard,48.92713828564412,2.569588382745363,2,Château d'Eau,643,Marne et Brie
19577,C02092,2,Rue Rabelais,48.939411208422754,2.5689954052957575,2,Château d'Eau,643,Marne et Brie
