agency_id,agency_name,route_id,route_short_name,route_long_name,route_type,route_color,route_text_color,line_id
369,Apolo 7,101261024:4,4,4,3,DC9015,000000,Line:relation:7728377
369,Apolo 7,101261124:4s,4s,4s,3,DC9015,000000,Line:relation:8287384
369,Apolo 7,101261027:5,5,5,3,00B8E0,000000,Line:relation:7331862
369,Apolo 7,014361113:3s,3s,3s,3,B44A9C,ffffff,Line:relation:7699451
369,Apolo 7,101261020:1,1,1,3,F9DC00,000000,Line:relation:7142158
369,Apolo 7,101261026:2,2,2,3,0074BA,ffffff,Line:relation:7318440
369,Apolo 7,014361013:3,3,3,3,B44A9C,ffffff,Line:relation:3081886
369,Apolo 7,101261128:8s,8s,8s,3,8C5E23,ffffff,Line:relation:8287383
369,Apolo 7,101261023:9,9,9,3,19B200,ffffff,Line:relation:8297079
369,Apolo 7,101261123:9s,9s,9s,3,19B200,ffffff,Line:relation:8287385
369,Apolo 7,101261028:8,8,8,3,8C5E23,ffffff,Line:relation:7466920
369,Apolo 7,101261022:6,6,6,3,AF171A,ffffff,Line:relation:8285313
369,Apolo 7,101261021:7,7,7,3,97BF35,000000,Line:relation:8285312
369,Apolo 7,101261121:7s,7s,7s,3,97BF35,000000,Line:relation:8287382
105,Seine et Marne Express,097177017:17,17,17,3,2680FF,000000,Line:relation:6957303
347,Yerres,097097020:20,20,20,3,73FF00,000000,Line:relation:8453568
347,Yerres,097097024:24,24,24,3,F79646,000000,Line:relation:8452809
347,Yerres,097097014:14,14,14,3,FF0000,ffffff,Line:relation:8453487
346,TRAMY,097097012:12A,12A,12A MOUROUX - COULOMMIERS,3,8EB4E3,000000,
346,TRAMY,097097012:12B,12B,12B MOUROUX - COULOMMIERS,3,8EB4E3,000000,
346,TRAMY,097097012:12C,12C,12C MOUROUX - COULOMMIERS,3,8EB4E3,000000,
345,Sol'R,097216028:28B,28B,28B - FONTENAY ROZAY COULOMMIERS,3,6A438B,ffffff,
345,Sol'R,097216028:28C,28C,28C - FONTENAY ROZAY COULOMMIERS,3,9E75B2,000000,
346,TRAMY,097097029:29A,29A,29A - COULOMMIERS LA FERTE GAUCHER CES,3,CCCC00,000000,
345,Sol'R,097216028:28A,28A,28A - FONTENAY ROZAY COULOMMIERS,3,442363,ffffff,
346,TRAMY,097097025:25,25,25,3,663300,ffffff,
346,TRAMY,097097026:26,26,26,3,0070C0,ffffff,
346,TRAMY,097097027:27,27,27,3,D60093,ffffff,
346,TRAMY,097097010:10,10,10,3,FF7300,ffffff,
346,TRAMY,097097002:02D,02D,02D - COULOMMIERS  VILLENEUVE-LE-COMTE,3,E46C0A,ffffff,
346,TRAMY,097097002:02E,02E,02E - COULOMMIERS  VILLENEUVE-LE-COMTE,3,E46C0A,ffffff,
346,TRAMY,097097002:02F,02F,02F - COULOMMIERS  VILLENEUVE-LE-COMTE,3,E46C0A,ffffff,
346,TRAMY,097097002:02C,02C,02C - COULOMMIERS  VILLENEUVE-LE-COMTE,3,E46C0A,ffffff,
105,Seine et Marne Express,097177001:01,01,01,3,FFBF00,000000,Line:relation:6957317
346,TRAMY,097097002:02A,02A,02A - COULOMMIERS  VILLENEUVE-LE-COMTE,3,E46C0A,ffffff,
346,TRAMY,097097002:02B,02B,02B - COULOMMIERS  VILLENEUVE-LE-COMTE,3,E46C0A,ffffff,
346,TRAMY,097097009:09B,09B,09B - REBAIS COULOMMIERS,3,996633,ffffff,
346,TRAMY,097097009:09C,09C,09C - REBAIS COULOMMIERS,3,996633,ffffff,
346,TRAMY,097097009:09M,09M,09M - REBAIS COULOMMIERS,3,996633,ffffff,
346,TRAMY,097097009:09A,09A,09A - REBAIS COULOMMIERS,3,996633,ffffff,
346,TRAMY,097097003:03A,03A,03A COULOMMIERS - MEAUX,3,CC9900,000000,Line:relation:8465769
346,TRAMY,097097003:03B,03B,03B COULOMMIERS - MEAUX,3,CC9900,000000,Line:relation:8466513
346,TRAMY,097097003:03C,03C,03C COULOMMIERS - MEAUX,3,CC9900,000000,
346,TRAMY,097097029:29B,29B,29B - COULOMMIERS LA FERTE GAUCHER CES,3,CCCC00,000000,
346,TRAMY,097097038:38,38,38,3,9DA0A1,000000,
346,TRAMY,097097039:39,39,39,3,00B0F0,000000,
344,Pays Fertois,097097040:40,40,40,3,45F7E5,000000,Line:relation:9923401
347,Yerres,097097037:37RPI,37RPI,37RPI - OZOUER LE VOULGIS CHAMPDEUIL MELUN,3,FF9999,000000,
347,Yerres,097097037:37A,37A,37A- OZOUER LE VOULGIS CHAMPDEUIL MELUN,3,FF9999,000000,Line:relation:8455445
347,Yerres,097097037:37B,37B,37B - OZOUER LE VOULGIS CHAMPDEUIL MELUN,3,FF9999,000000,Line:relation:8452726
347,Yerres,097097037:37C,37C,37C - OZOUER LE VOULGIS CHAMPDEUIL MELUN,3,FF9999,000000,Line:relation:8452704
346,TRAMY,097097013:A,A,A - URBAIN DE COULOMMIERS,3,D60093,ffffff,Line:relation:8465785
346,TRAMY,097097013:B,B,B - URBAIN DE COULOMMIERS,3,0070C0,ffffff,Line:relation:8465792
346,TRAMY,097097013:D,D,D - URBAIN DE COULOMMIERS,3,9DA0A1,000000,Line:relation:8466044
346,TRAMY,097677043:43,43,43,3,009339,000000,
344,Pays Fertois,097097041:41A,41A,41A - FERTE-SOUS-JOUARRE  COULOMMIERS,3,FA0500,ffffff,Line:relation:6886090
344,Pays Fertois,097097041:41B,41B,41B - FERTE-SOUS-JOUARRE  COULOMMIERS,3,FA0500,ffffff,Line:relation:9904977
346,TRAMY,097097042:42,42,42,3,FF0000,ffffff,
347,Yerres,097097035:35D,35D,35D - ETOILE DE MORMANT,3,92D050,000000,
346,TRAMY,097097031:31A,31A,31A ETOILE DE FAREMOUTIERS,3,FFCC00,000000,
346,TRAMY,097097031:31B,31B,31B ETOILE DE FARMOUTIERS,3,FFCC00,000000,
346,TRAMY,097097031:31C,31C,31C ETOILE DE FARMOUTIERS,3,FFCC00,000000,
274,Arlequin,097097030:30C,30C,30C BRIE-COMTE-ROBERT MELUN,3,E00023,ffffff,
346,TRAMY,097097029:29M,29M,29M - COULOMMIERS LA FERTE GAUCHER CES,3,CCCC00,000000,
274,Arlequin,097097030:30A,30A,30A BRIE-COMTE-ROBERT MELUN,3,E00023,ffffff,
274,Arlequin,097097030:30B,30B,30B BRIE-COMTE-ROBERT MELUN,3,E00023,ffffff,
347,Yerres,097097035:35A,35A,35A - ETOILE DE MORMANT,3,92D050,000000,
347,Yerres,097097035:35B,35B,35B - ETOILE DE MORMANT,3,92D050,000000,
347,Yerres,097097035:35C,35C,35C - ETOILE DE MORMANT,3,92D050,000000,Line:relation:8455382
347,Yerres,097097034:34B,34B,34B - ETOILE DE ROZAY EN BRIE SUD,3,9B9B9B,000000,Line:relation:8455292
347,Yerres,097097032:32,32,32,3,00B050,ffffff,Line:relation:8455504
345,Sol'R,097097033:33,33,33,3,F09CB7,000000,
347,Yerres,097097034:34A,34A,34A - ETOILE DE ROZAY EN BRIE SUD,3,9B9B9B,000000,Line:relation:8455190
365,ValBus,030030023:30-23,30-23,30-23,3,C98CFF,000000,Line:relation:9233997
367,LACROIX,030030025:30-25,30-25,30-25 Scolaire,3,000EF0,ffffff,
365,ValBus,030030022:30-22,30-22,30-22,3,8CE3FF,000000,Line:relation:7844609
366,Parisis,030030021:30-21Est,30-21Est,30-21Est,3,FF8C75,000000,Line:relation:8727859
366,Parisis,030030021:30-21Oues,30-21Oues,30-21Ouest,3,FF8C75,000000,Line:relation:8086899
367,LACROIX,030030027:30-27,30-27,30-27 Scolaire,3,FF70C4,000000,
367,LACROIX,030030032:30-32,30-32,30-32 Scolaire,3,00D943,ffffff,
367,LACROIX,030030033:30-33,30-33,30-33 Scolaire,3,00D6FF,000000,Line:relation:9899857
367,LACROIX,030030031:30-31,30-31,30-31 Scolaire,3,D117FF,000000,Line:relation:9899858
367,LACROIX,030030028:30-28,30-28,30-28 Scolaire,3,A8A80F,000000,
367,LACROIX,030030029:30-29,30-29,30-29 Scolaire,3,FF7DFF,000000,
366,Parisis,030030007:30-07,30-07,30-07 Herblay,3,C46C76,000000,Line:relation:9196816
366,Parisis,030030009:30-09,30-09,30-09 Beauchamp,3,FAF229,000000,Line:relation:9196805
366,Parisis,030030005:30-05,30-05,30-05,3,231F20,ffffff,Line:relation:8187525
365,ValBus,030030003:30-03,30-03,30-03 Franconville,3,FF8CC4,000000,
367,LACROIX,030030004:30-04,30-04,30-04 Scolaire,3,FF9E3D,000000,Line:relation:9748884
366,Parisis,030030010:30-10,30-10,30-10,3,8CFFED,000000,Line:relation:9223264
365,ValBus,030030014:30-14,30-14,30-14,3,8CD4FF,000000,Line:relation:8132466
366,Parisis,030030018:30-18,30-18,30-18,3,FF8C3B,000000,Line:relation:9223283
367,LACROIX,030030013:30-13,30-13,30-13,3,FFA1D1,000000,Line:relation:9223322
365,ValBus,030030011:30-11,30-11,30-11 Ermont,3,87FC08,000000,Line:relation:9223273
366,Parisis,030030012:30-12,30-12,30-12,3,79D3DB,000000,Line:relation:7920978
215,Valoise,030195020:95-20,95-20,95-20,3,FF1FDB,000000,Line:relation:5890965
215,Valoise,030195021:95-21,95-21,95-21,3,87FC00,000000,Line:relation:7823264
215,Valoise,030195019:95-19,95-19,95-19,3,008B44,ffffff,Line:relation:7917815
215,Valoise,030195003:95-03A,95-03A,95-03A,3,00F016,ffffff,Line:relation:9181427
215,Valoise,030195003:95-03B,95-03B,95-03B,3,FF7D00,ffffff,Line:relation:9249703
758,Busval d'Oise,030195026:95-26,95-26,95-26 Scolaire,3,FF7319,000000,
367,LACROIX,030595045:CitValN,CitéVal N,CitéVal Nord Herblay,3,F19200,FFFFFF,Line:relation:9188040
367,LACROIX,030595045:CitValS,CitéVal S,CitéVal Sud Herblay,3,006EB9,000000,Line:relation:9188067
367,LACROIX,030595051:CitValF,CitéVal F,CitéVal Franconville,3,87FC08,000000,Line:relation:9188157
215,Valoise,030195029:95-29,95-29,95-29,3,F19200,ffffff,Line:relation:9694410
367,LACROIX,030595050:CitValC,CitéVal C,CitéVal Cormeilles-en-Parisis,3,EE7AA6,FFFFFF,Line:relation:9188120
366,Parisis,030030038:30-38,30-38,30-38,3,C46C97,000000,Line:relation:9736215
367,LACROIX,030030039:30-39,30-39,30-39 Saint-Brice-sous-Forêt,3,408080,ffffff,Line:relation:9234745
365,ValBus,030030037:30-37,30-37,30-37,3,E38C8C,000000,Line:relation:9234023
367,LACROIX,030030034:30-34,30-34,30-34 Scolaire,3,E1B507,000000,
367,LACROIX,030030036:30-36,30-36,30-36,3,00BF00,ffffff,
367,LACROIX,030030042:30-42,30-42,30-42,3,E38CFF,000000,Line:relation:9106179
366,Parisis,030030048:30-48,30-48,30-48 Herblay,3,8CFFAD,000000,Line:relation:9233984
366,Parisis,030030049:30-49,30-49,30-49 Franconville,3,8C8FFF,000000,Line:relation:8379777
366,Parisis,030030047:30-47,30-47,30-47 Herblay,3,FF8C96,000000,Line:relation:9234799
365,ValBus,030030043:30-43,30-43,30-43 Ermont,3,FF8CFF,000000,Line:relation:7147185
366,Parisis,030030046:30-46,30-46,30-46 Cormeilles-en-Parisis (Sud),3,8CADFF,000000,
406,STAVO,044044004:42,42,42,3,2B4D9A,ffffff,
406,STAVO,044044043:43,43,43,3,F1E513,000000,Line:relation:8404223
406,STAVO,044044040:40,40,40,3,EB6793,ffffff,Line:relation:8312545
405,HOURTOULE,027141001:41,41,41,3,F18C04,000000,Line:relation:9249844
405,HOURTOULE,027027005:5,5,5,3,644C18,ffffff,Line:relation:7234686
405,HOURTOULE,027027016:50,50,50,3,B1B9DF,000000,Line:relation:8740866
406,STAVO,044044001:44,44,44,3,FF0D14,ffffff,Line:relation:5873533
406,STAVO,044044045:45,45,45,3,78AC2C,ffffff,Line:relation:8735247
405,HOURTOULE,027027020:20,20,20,3,69FFBD,ffffff,Line:relation:8740800
405,HOURTOULE,027027111:111,111,111,3,651235,ffffff,
405,HOURTOULE,027027012:12,12,12,3,F51CFF,ffffff,Line:relation:7921039
405,HOURTOULE,027027010:10,10,10,3,78AC2C,ffffff,Line:relation:7532322
405,HOURTOULE,027027011:11,11,11,3,467D30,ffffff,Line:relation:8402861
405,HOURTOULE,027027017:17,17,17,3,A6C9FF,ffffff,Line:relation:8740258
405,HOURTOULE,027027019:19,19,19,3,B8FFE0,000000,
405,HOURTOULE,027027014:14,14,14,3,253883,ffffff,
405,HOURTOULE,027027015:15,15,15,3,40BFFF,ffffff,Line:relation:9249778
405,HOURTOULE,027027113:JV,JV,JV,3,CD6517,ffffff,
405,HOURTOULE,027027318:M,M,M,3,EB631A,ffffff,
405,HOURTOULE,027027113:CSP,CSP,CSP,3,FFCD10,000000,
406,STAVO,044044007:FA,FA,FA,3,991835,ffffff,Line:relation:6839305
405,HOURTOULE,027027113:TG,TG,TG,3,D0E5C5,000000,
405,HOURTOULE,027027118:V,V,V,3,B698C7,000000,
405,HOURTOULE,027027218:P,P,P,3,FAF19B,000000,
405,HOURTOULE,027027018:Q,Q,Q,3,A0C7EB,ffffff,
405,HOURTOULE,027027113:BL,BL,BL,3,659E30,ffffff,
405,HOURTOULE,027027007:7,7,7,3,197790,ffffff,Line:relation:8737996
405,HOURTOULE,027328078:78EXPRES,78 EXPRES,78 EXPRESS,3,40BFFF,FFFFFF,Line:relation:8401666
406,STAVO,044044051:51,51,51,3,4DB5FF,ffffff,Line:relation:8400207
405,HOURTOULE,027027006:6,6,6,3,B1B9DF,000000,Line:relation:8738081
405,HOURTOULE,027027113:AQ,AQ,AQ,3,EA5155,ffffff,
405,HOURTOULE,027027112:B,B,B,3,98C22A,000000,
405,HOURTOULE,027027110:8,8,8,3,E74011,ffffff,Line:relation:8738250
405,HOURTOULE,027027009:9,9,9,3,78AC2C,ffffff,Line:relation:7920997
1028,Val d'Essonne,018018013:202,202,202,3,7FFF33,000000,Line:relation:7853637
1028,Val d'Essonne,018018012:203,203,203,3,4DFFFF,000000,Line:relation:7921051
1028,Val d'Essonne,010010010:205,205,205,3,FF26D9,000000,Line:relation:9243178
1026,Val d'Orge,018018005:18-05,18-05,1805,3,8080FF,000000,Line:relation:9171847
994,Génovébus,010010005:2,2,2,3,F5E312,000000,Line:relation:6785275
1028,Val d'Essonne,018018010:201,201,201,3,00FF66,000000,Line:relation:1240537
1026,Val d'Orge,010010016:206A,206A,206A,3,7F78ED,000000,Line:relation:9243459
1028,Val d'Essonne,010010022:223,223,223,3,8CB2F5,000000,Line:relation:9866393
1028,Val d'Essonne,010010023:224,224,224,3,E00A38,ffffff,
1028,Val d'Essonne,010010024:225,225,225,3,A38478,000000,
1026,Val d'Orge,010010016:206B,206B,206B,3,6624FF,ffffff,Line:relation:9243857
1028,Val d'Essonne,010010009:221,221,221,3,FF4C00,ffffff,
1028,Val d'Essonne,010010010:222,222,222,3,FF26D9,000000,
1026,Val d'Orge,010010015:15,15,15,3,59FF4C,000000,Line:relation:8588734
1025,Arpajonnais,010010002:101,101,101,3,E30613,ffffff,Line:relation:8718761
1025,Arpajonnais,010010002:102,102,102,3,26FFD1,000000,Line:relation:7980611
1026,Val d'Orge,010010025:1025,1025,1025,3,C4F059,000000,
994,Génovébus,010010005:1,1,1,3,E5122E,ffffff,Line:relation:8369092
112,SITUS,010240010:10,10,10,3,5B3800,ffffff,Line:relation:5931547
1029,Etampois,010010001:1001,1001,1001,3,FFCC19,000000,Line:relation:9242932
1025,Arpajonnais,018018011:103,103,103,3,FF8C00,000000,Line:relation:9185040
1026,Val d'Orge,010010007:109,109,109,3,F200CC,ffffff,Line:relation:9261650
1027,Nord Hurepoix,010010028:114,114,114,3,19FF99,000000,Line:relation:8172061
1027,Nord Hurepoix,010010029:116,116,116,3,FF6600,ffffff,Line:relation:8553608
1025,Arpajonnais,010010012:104,104,104,3,8CD900,000000,
1026,Val d'Orge,010010007:107,107,107,3,2ECFFF,000000,Line:relation:7447656
1026,Val d'Orge,010010007:108,108,108,3,8CFF00,000000,Line:relation:6785380
1028,Val d'Essonne,010010026:226,226,226,3,97599F,ffffff,
1030,Sud Ile-de-France,010010020:331,331,331,3,4C4C4C,ffffff,Line:relation:8726223
994,Génovébus,010010005:4,4,4,3,6BF5FF,000000,Line:relation:6785331
112,SITUS,010240003:7,7,7,3,C1CE00,000000,Line:relation:7435393
1029,Etampois,010010001:324,324,324,3,A69DC9,000000,
1029,Etampois,010010019:325,325,325,3,73BB81,000000,
1031,Pool Perron,010303001:330,330,330,3,73D959,000000,Line:relation:1687242
112,SITUS,010240004:8,8,8,3,76B72A,000000,Line:relation:8364981
994,Génovébus,010010005:S3,S3,S3,3,FF7F00,ffffff,Line:relation:6762268
994,Génovébus,010010005:S4,S4,S4,3,FF00FF,000000,
994,Génovébus,010010005:S5,S5,S5,3,40FF00,000000,
1045,Dourdannais,010085001:85-01,85-01,8501,3,9FD2C5,000000,
994,Génovébus,010010005:S1,S1,S1,3,E5122E,ffffff,Line:relation:8753548
994,Génovébus,010010005:S2,S2,S2,3,33E58C,000000,
1029,Etampois,010010001:323,323,323,3,DBE2A2,000000,Line:relation:9243088
434,Orgebus,227227002:227-04,227-04,227-04,3,FBCC9A,000000,
434,Orgebus,227227001:227-06,227-06,227-06,3,BF19FF,ffffff,Line:relation:8737307
994,Génovébus,010010005:3,3,3,3,BF59E5,000000,Line:relation:8384179
434,Orgebus,227227001:227-01,227-01,227-01,3,FF0000,ffffff,Line:relation:8736260
434,Orgebus,227227002:227-02,227-02,227-02,3,0076BF,ffffff,
434,Orgebus,227227003:227-03,227-03,227-03,3,4CFF00,000000,Line:relation:9197758
1029,Etampois,010010018:316,316,316,3,D6B299,000000,Line:relation:7873860
1029,Etampois,010010001:320,320,320,3,A6E5D9,000000,
1029,Etampois,010010001:321,321,321,3,E5CCBA,000000,
1029,Etampois,010010001:322,322,322,3,99FFB2,000000,Line:relation:9242136
1029,Etampois,010010018:317,317,317,3,CCFF8C,000000,Line:relation:8112663
1029,Etampois,010010018:318,318,318,3,FFD966,000000,Line:relation:8112875
1029,Etampois,010010019:319,319,319,3,D6B297,000000,Line:relation:8726061
105,Seine et Marne Express,003177016:16,16,Express 16,3,1AC7FF,000000,Line:relation:9136495
274,Arlequin,003003014:14,14,14,3,FFA619,000000,
345,Sol'R,003003121:121,121,121,3,875549,ffffff,
752,Stigo,003003201:201,201,201 Clos La Vigne Ozoir,3,339747,ffffff,Line:relation:9218053
752,Stigo,003003018:18,18,18,3,98C1E9,000000,Line:relation:6957343
345,Sol'R,003051017:17,17,17,3,B000FF,ffffff,
274,Arlequin,003003005:05,05,05,3,6C64AC,ffffff,
347,Yerres,003003004:04,04,04,3,CA0037,ffffff,
345,Sol'R,003003003:03,03,03,3,6C62AB,ffffff,
752,Stigo,003003011:11,11,11,3,177C82,ffffff,Line:relation:9200493
345,Sol'R,003003010:10,10,10,3,FBB200,000000,
345,Sol'R,003003007:07,07,07 Tournan,3,5B9345,ffffff,
345,Sol'R,003003209:209,209,209,3,A8C973,000000,
368,Sit'bus,003351506:B,B,B,3,06B8E1,000000,Line:relation:7993120
368,Sit'bus,003351504:A,A,A,3,008D36,ffffff,Line:relation:7993124
368,Sit'bus,003351502:502,502,502,3,FBE324,000000,Line:relation:7234663
368,Sit'bus,003351503:E,E,E,3,D896C1,000000,Line:relation:7993123
368,Sit'bus,003351505:D,D,D,3,2C2E83,ffffff,Line:relation:7993122
368,Sit'bus,003351507:C,C,C,3,732275,ffffff,Line:relation:7993121
345,Sol'R,003003309:309,309,309,3,009BC9,000000,
347,Yerres,003003023:23,23,23,3,FFDE1E,000000,Line:relation:9202114
345,Sol'R,003003021:21,21,21,3,DD003F,ffffff,
368,Sit'bus,003351501:501,501,501,3,E2A34E,000000,Line:relation:8122752
368,Sit'bus,003351500:500,500,500,3,007A45,ffffff,Line:relation:8753596
345,Sol'R,003003409:409,409,409,3,FFD600,000000,
344,Pays Fertois,067067034:34sco,34sco,34 Scolaire,3,CC7F3C,000000,
344,Pays Fertois,067067035:35,35,35,3,F8B63A,000000,Line:relation:9912301
375,Pays Créçois,067067004:4,4,4,3,BC85BB,000000,Line:relation:9237559
344,Pays Fertois,067067034:34,34,34,3,CC7F3C,000000,Line:relation:9190682
344,Pays Fertois,067067032:32,32,32,3,35B660,000000,Line:relation:9905067
344,Pays Fertois,067067032:32sco,32sco,32 Scolaire,3,35B660,ffffff,
344,Pays Fertois,067067033:33,33,33,3,BF6CAC,000000,Line:relation:9905093
376,Pays de l'Ourcq,067067047:47,47,47,3,8BA94C,000000,
344,Pays Fertois,067067048:48,48,48,3,F085B5,000000,Line:relation:9923459
344,Pays Fertois,067067049:49A,49A,49A,3,FF1433,ffffff,
376,Pays de l'Ourcq,067067046:46,46,46,3,9B3795,ffffff,
376,Pays de l'Ourcq,067067040:40,40,40,3,FCC187,000000,Line:relation:9926817
376,Pays de l'Ourcq,067067041:41,41,41,3,F47435,000000,Line:relation:9926923
376,Pays de l'Ourcq,067067042:42,42,42,3,FCB43B,000000,Line:relation:9927796
375,Pays Créçois,067067013:13B,13B,13B,3,1F97D4,000000,
377,Pep's,067067014:14,14,14,3,004A99,ffffff,Line:relation:8108526
375,Pays Créçois,067067018:18,18,18,3,38419B,ffffff,Line:relation:9939271
375,Pays Créçois,067067013:13A,13A,13A,3,1F97D4,000000,
376,Pays de l'Ourcq,067067010:10,10,10,3,F6E93B,000000,Line:relation:9237674
376,Pays de l'Ourcq,067067011:11,11,11,3,F5877D,000000,Line:relation:9237869
375,Pays Créçois,067067012:12,12,12,3,F178AE,000000,Line:relation:8465461
376,Pays de l'Ourcq,067067023:23,23,23,3,177CC0,ffffff,Line:relation:9924095
344,Pays Fertois,067067031:31,31,31,3,403E97,ffffff,Line:relation:9912272
344,Pays Fertois,067067031:31sco,31sco,31 Scolaire,3,403E97,ffffff,
376,Pays de l'Ourcq,067067022:22,22,22,3,CEB247,000000,Line:relation:8322773
375,Pays Créçois,067067019:19,19,19,3,F79036,000000,Line:relation:8403373
375,Pays Créçois,067067021:21,21,21,3,BE4999,ffffff,Line:relation:9941723
375,Pays Créçois,067067021:21sco,21sco,21 Scolaire,3,B7519F,ffffff,
376,Pays de l'Ourcq,067067065:65,65,65,3,87ADD7,000000,Line:relation:7797582
344,Pays Fertois,067177067:67,67,EXPRESS 67,3,1AC7FF,000000,Line:relation:8493815
105,Seine et Marne Express,067237069:69,69,MOBILIEN 69,3,1AC7FF,000000,Line:relation:9136598
376,Pays de l'Ourcq,067067063:63,63,63,3,229DB3,000000,Line:relation:9928038
375,Pays Créçois,067067060:60,60,60,3,3D87C6,000000,Line:relation:7921047
376,Pays de l'Ourcq,067067061:61,61,61,3,CCDC4F,000000,Line:relation:9924118
344,Pays Fertois,067067062:62,62,MOBILIEN 62,3,1AC7FF,000000,Line:relation:7790644
375,Pays Créçois,067067008:8A,8A,8A,3,A17A70,000000,Line:relation:7921046
375,Pays Créçois,067067008:8B,8B,8B,3,A17A70,000000,Line:relation:9237532
375,Pays Créçois,067067008:8C,8C,8C,3,A17A70,000000,
375,Pays Créçois,067067073:73,73,73,3,D9B43D,000000,Line:relation:7998640
375,Pays Créçois,067067007:7,7,7,3,EF3536,ffffff,
375,Pays Créçois,067067070:70,70,70,3,69BF77,000000,Line:relation:9943735
375,Pays Créçois,067067071:71,71,71,3,EF4B72,ffffff,Line:relation:9941798
376,Pays de l'Ourcq,067067052:52,52,52,3,2494D2,000000,
376,Pays de l'Ourcq,067067053:53,53,53,3,58CCF5,000000,
376,Pays de l'Ourcq,067067054:54,54,54,3,B18A80,000000,
376,Pays de l'Ourcq,067067050:50,50,50,3,1EA85E,ffffff,
344,Pays Fertois,067067049:49B,49B,49B,3,FF1433,ffffff,Line:relation:9919053
375,Pays Créçois,067067004:4A,4A,4A,3,B95A76,ffffff,
375,Pays Créçois,067067004:4B,4B,4B,3,3E1053,ffffff,
375,Pays Créçois,067067058:58,58,58,3,28636F,ffffff,Line:relation:9943766
375,Pays Créçois,067067059:59,59,59,3,CDDC49,000000,Line:relation:7921045
375,Pays Créçois,067067059:59,59,59,3,CDDC49,000000,Line:relation:9885338
377,Pep's,067067006:6,6,6,3,95C086,000000,Line:relation:7447787
375,Pays Créçois,067067057:57,57,57,3,27B166,ffffff,Line:relation:7921048
376,Pays de l'Ourcq,067067054:54bis,54bis,54bis Crouy s. Ourcq,3,B18A80,000000,Line:relation:9927828
344,Pays Fertois,067067056:56,56,Express 56,3,1AC7FF,000000,Line:relation:9237642
344,Pays Fertois,067067056:56sco,56sco,56 Scolaire,3,F37238,000000,
408,ORMONT TRANSPORT,068068014:6814,68.14,68.14,3,B5007C,FFFFFF,
408,ORMONT TRANSPORT,068068016:6816,68.16,68.16,3,0081C7,FFFFFF,Line:relation:9258582
408,ORMONT TRANSPORT,068913007:91307,913.07,913.07,3,59AC27,FFFFFF,
408,ORMONT TRANSPORT,068068013:6813,68.13,68.13,3,F7A800,000000,Line:relation:7998698
408,ORMONT TRANSPORT,068068008:6808,68.08,68.08,3,B1A0C9,000000,
408,ORMONT TRANSPORT,068068009:6809,68.09,68.09,3,EE87B2,000000,Line:relation:9190605
408,ORMONT TRANSPORT,068068100:68100,68.100,68.100,3,F7A800,000000,
407,TRANSPORTS DANIEL MEYER,055055002:DM02A,DM02 A,DM02 A,3,66FFFF,000000,Line:relation:5989074
407,TRANSPORTS DANIEL MEYER,055055002:DM02B,DM02 B,DM02 B,3,FF0000,FFFFFF,Line:relation:5717042
407,TRANSPORTS DANIEL MEYER,055055003:DM03,DM03,DM03,3,AAAAAA,000000,Line:relation:7245040
407,TRANSPORTS DANIEL MEYER,055055003:DM03,DM03,DM03,3,AAAAAA,000000,Line:relation:9832132
408,ORMONT TRANSPORT,068913050:91350,913.50,913.50,3,5FC6ED,000000,Line:relation:9259499
408,ORMONT TRANSPORT,068913008:91308,913.08,913.08,3,B1C800,000000,Line:relation:8730251
408,ORMONT TRANSPORT,068913010:91310,913.10,913.10,3,F7A800,000000,Line:relation:7921026
408,ORMONT TRANSPORT,068913017:91317,913.17,913.17,3,EB6A0A,FFFFFF,Line:relation:9258811
408,ORMONT TRANSPORT,068306012:30612,306.12,306.12,3,E3031B,FFFFFF,Line:relation:8132557
408,ORMONT TRANSPORT,068913011:4,4,4 - Saint Pierre,3,FFDD00,000000,
408,ORMONT TRANSPORT,068913030:5,5,5 - Hopital,3,EE87B2,000000,Line:relation:9257304
408,ORMONT TRANSPORT,068306004:30604,306.04,306.04,3,0081C7,FFFFFF,Line:relation:7921042
408,ORMONT TRANSPORT,068913001:1,1,1 - Guinette,3,FFDD00,000000,Line:relation:8369803
408,ORMONT TRANSPORT,068913002:2,2,2 - Croix de Vernailles,3,B5007C,ffffff,Line:relation:9197471
408,ORMONT TRANSPORT,068913018:3,3,3 - Saint Martin,3,B5007C,ffffff,Line:relation:9256759
408,ORMONT TRANSPORT,068068005:6805A,68.05 A,68.05 A,3,59AC27,FFFFFF,
408,ORMONT TRANSPORT,068068105:6805B,68.05 B,68.05 B,3,EB6A0A,FFFFFF,
408,ORMONT TRANSPORT,068068006:6806,68.06,68.06,3,B1C800,000000,
408,ORMONT TRANSPORT,068068002:6802,68.02,68.02,3,E3031B,FFFFFF,Line:relation:9257973
408,ORMONT TRANSPORT,068913031:6,6,6 - Hopital,3,9EA7D3,ffffff,Line:relation:9257415
408,ORMONT TRANSPORT,068068001:6801,68.01,68.01,3,5FC6ED,000000,
408,ORMONT TRANSPORT,068068001:6801S,68.01S,68.01S,3,008ACE,FFFFFF,
407,TRANSPORTS DANIEL MEYER,055055017:DM17B,DM17 B,DM17 B,3,19CCFF,000000,Line:relation:7835489
407,TRANSPORTS DANIEL MEYER,055055017:DM17S,DM17 S,DM17 S,3,99FF00,000000,
