line_id,code,name,network,operator,colour,osm:type,mode,osm:ref:FR:STIF:ExternalCode_Line
Line:relation:2647711,165,Bus 165 : Porte de Champerret ↔ Asnières - 18 juin 1940,RATP,RATP,#F78D4A,route_master,bus,100100165:165
Line:relation:2647712,164,Bus 164 : Argenteuil - Collège Claude Monet ↔ Porte de Champerret,RATP,RATP,#BB4A9D,route_master,bus,100100164:164
Line:relation:2653031,3,Bus 3 : Gare de la Frette-Montigny ↔ Pont de Bezons,R'bus,Transdev TVO,#26a22c,route_master,bus,016616003:3
Line:relation:2654565,179,Bus 179 : Robinson RER ↔ Pont de Sèvres,RATP,RATP,#00643C,route_master,bus,100100179:179
Line:relation:2675337,220,Bus 220 : Bry-sur-Marne RER ↔ Torcy RER,RATP,RATP,#BB489D,route_master,bus,100100220:220
Line:relation:2853923,317,Bus 317 : Hôtel de Ville de Créteil ↔ Nogent Le Perreux RER,RATP,RATP,#C8D134,route_master,bus,100100317:317
Line:relation:2962341,645,Bus 645: Coubron - Corot ↔ Montfermeil - Hôpital Intercommunal,Seine-Saint-Denis,Transdev TRA,#cec42a,route_master,bus,293193645:645
Line:relation:2965780,602,Bus 602: Gare du Raincy–Villemomble–Montfermeil ↔ Coubron - Stade,Seine-Saint-Denis,Transdev TRA,#e98d45,route_master,bus,293193602:602
Line:relation:2972887,286,Bus 286 : Antony RER ↔ Villejuif-Louis Aragon,RATP,RATP,#c9a2cd,route_master,bus,100100286:286
Line:relation:2972968,186,Bus 186 : Fresnes - Rond-Point Roosevelt ↔ Porte d'Italie,RATP,RATP,#b43c95,route_master,bus,100100186:186
Line:relation:2981756,126,Bus 126 : Parc de Saint-Cloud ↔ Porte d'Orléans,RATP,RATP,#87D3DF,route_master,bus,100100126:126
Line:relation:2989343,302,Bus 302 : Gare du Nord ↔ La Courneuve - Six Routes,RATP,RATP,#FFCD02,route_master,bus,100100302:302
Line:relation:3008945,185,Bus 185 : Choisy Sud ↔ Porte d'Italie,RATP,RATP,#F58443,route_master,bus,100100185:185
Line:relation:3030615,604,Bus 604 : Gare de Gagny ↔ Montfermeil — Hôpital Intercommunal,Seine-Saint-Denis,Transdev TRA,#caabca,route_master,bus,293193604:604
Line:relation:3045662,150,Bus 150 : Porte de la Villette ↔ Pierrefitte–Stains RER,RATP,RATP,#F788B5,route_master,bus,100100150:150
Line:relation:3047801,102,Bus 102: Gambetta ↔ Rosny–Bois-Perrier RER - Rosny 2,RATP,RATP,#FFCD01,route_master,bus,100100102:102
Line:relation:3048889,520,Bus 520 : Bry-sur-Marne RER ↔ Les Hauts de Bry,RATP,RATP,#008c59,route_master,bus,100100520:520
Line:relation:3079254,203,Bus 203: Neuilly-Plaisance RER ↔ Neuilly-sur-Marne – Île-de-France,RATP,RATP,#ff82b4,route_master,bus,100100203:203
Line:relation:3081886,3,Bus 3 : Gare de Chelles Gournay ↔ Gare de Villeparisis Mitry-le-Neuf,Apolo 7,Keolis CIF,#680068,route_master,bus,014361013:3
Line:relation:3134153,221,Bus 221 : Bagnolet - Gallieni ↔ Gagny - Pointe de Gournay,RATP,RATP,#f49eb2,route_master,bus,100100221:221
Line:relation:3186411,15,Bus 15 : Gare de Massy-Palaiseau ↔ Vélizy-Villacoublay,Mobicaps,Les Cars d'Orsay,#313188,route_master,bus,006006015:15
Line:relation:3253655,95-02,Bus 95-02 : Roissypole RER ↔ Montmorency,Busval d'Oise,Keolis CIF,#004494,route_master,bus,014195002:95-02
Line:relation:3253656,32A,Bus 32A : Aulnay-Sous-Bois Parinor - Goussainville La Charmeuse,Les Courriers de l'Île-de-France,Keolis CIF,#B2CE40,route_master,bus,014014320:32A
Line:relation:3253657,11.5,Bus 11.5 : Le Moulin / Avenue Bocquet ↔ Collège Philippe Auguste,Les Courriers de l'Île-de-France,Keolis CIF,#007AC2,route_master,bus,014014115:115
Line:relation:3253980,95-18,Bus 95-18 : Cergy-Pontoise Gare ↔ Roissypole,Mobilien,Transdev Île-de-France Conflans,#f3dd02,route_master,bus,212195018:9518
Line:relation:3256022,37,Bus 37 : Villiers-le-Bel RER - Rond-Point de Bonneuil,TransVO,Transdev Trans Val d'Oise,green,route_master,bus,050050037:37
Line:relation:3256314,22,Bus 22 : Villiers-le-Bel RER ↔ Roissypole,TransVO,Transdev Trans Val d'Oise,yellow,route_master,bus,050050022:22
Line:relation:3256316,23,Bus 23 : Gare de Villiers-le-Bel ↔ Gare d'Aulnay-sous-Bois,TransVO,Transdev Trans Val d'Oise,red,route_master,bus,050050023:23
Line:relation:3286442,408,Bus 408 : Evry - Bras-de-Fer (circulaire),Tice,Tice,#00FF00,route_master,bus,400400408:408
Line:relation:3307569,241,Bus 241 : Rueil-Malmaison RER ↔ Porte d'Auteuil,RATP,RATP,#8D653A,route_master,bus,100100241:241
Line:relation:3315927,23,Bus 23 : Brie-comte-Robert Piscine ↔ Créteil Préfécture,Plateau de Brie,Transdev SETRA,#CB7E0D,route_master,bus,040040023:23
Line:relation:3315942,BRIEBUS,Bus BRIEBUS : Brie-comte-Robert Galilée ↔ Brie-comte-Robert Galilée,BrieBus,SETRA,,route_master,bus,040040013:13
Line:relation:3315943,12,Bus 12 : Éden (Servon) ↔ Créteil Préfecture,Arlequin,SETRA,,route_master,bus,040040012:12
Line:relation:3318735,151,Bus 151 : Porte de Pantin ↔ Bondy - Jouhaux–Blum,RATP,RATP,#BB4A9B,route_master,bus,100100151:151
Line:relation:3325971,404,Bus 404 - Bois de l'Épine RER ↔ Gare du Bras de Fer RER,Tice,Tice,#99C400,route_master,bus,400400404:404
Line:relation:3326845,4,Métro 4,RATP,RATP,#BB4D98,route_master,subway,100110004:4
Line:relation:3328694,14,Métro 14,RATP,RATP,#67328E,route_master,subway,100110014:14
Line:relation:3328695,1,Métro 1,RATP,RATP,#F2C931,route_master,subway,100110001:1
Line:relation:3328717,9,Métro 9,RATP,RATP,#CDC83F,route_master,subway,100110009:9
Line:relation:3328741,10,Métro 10,RATP,RATP,#DFB039,route_master,subway,100110010:10
Line:relation:3328765,6,Métro 6,RATP,RATP,#75c695,route_master,subway,100110006:6
Line:relation:3328805,7,Métro 7,RATP,RATP,#FA9ABA,route_master,subway,100110007:7
Line:relation:3334641,131,Bus 131 : Porte d'Italie ↔ Mairie de Chevilly-Larue - Théâtre ↔ Rungis-La Fraternelle RER,RATP,RATP,#8D653A,route_master,bus,100100131:131
Line:relation:3336398,214,Bus 214 : Neuilly-Plaisance RER ↔ Gagny - Roger Salengro,RATP,RATP,#C9A3CD,route_master,bus,100100214:214
Line:relation:3349465,334,Bus 334 : Les Pavillons-sous-Bois - Robert Schuman (circulaire),RATP,RATP,#FFCD01,route_master,bus,100100334:334
Line:relation:3389342,TUVIM,Bus TUVIM,RATP,RATP,#82c8e6,route_master,bus,100100589:TUVIM
Line:relation:3399270,603,Bus 603 : Gare du Raincy–Villemomble–Montfermeil ↔ Coubron - Corot,Seine-Saint-Denis,Transdev TRA,#8D5E24,route_master,bus,293193603:603
Line:relation:3490811,17,Bus TVF 17 : Gare RER de Mitry-Claye ↔ Gare Routière de Charny,Trans Val de France,Transdev TVF,#D5C901,route_master,bus,054054017:17
Line:relation:3546204,158,Bus 158 : Rueil-Malmaison RER ↔ Pont de Neuilly,RATP,RATP,#ff5a00,route_master,bus,100100158:158
Line:relation:3567517,471,Bus 471 : Versailles Rive Droite ↔ Les Coteaux (Saint-Cloud),RATP,RATP,,route_master,bus,100100471:471
Line:relation:3638709,6,Bus 6 : Gare de Boissy-Saint-Léger ↔ Gare de Sucy - Bonneuil ↔ Le Havre,SITUS,Transdev SETRA,#0064A4,route_master,bus,040240006:6
Line:relation:3662457,T3b,Tramway T3b : Porte de Vincennes ↔ Porte d'Asnières-Marguerite Long,RATP,RATP,#009641,route_master,tram,100112003:T3B
Line:relation:3686355,104,Bus 104 : École Vétérinaire de Maisons-Alfort ↔ Sucy–Bonneuil RER,RATP,RATP,#ED1B2A,route_master,bus,100100104:104
Line:relation:3695203,159,Bus 159 : La Défense ↔ Cité du Vieux Pont (Nanterre),RATP,RATP,#640082,route_master,bus,100100159:159
Line:relation:3713597,N66,Noctilien N66 : Gare Montparnasse ↔ Gare Chaville Rive Droite,Noctilien,RATP,#DC143C,route_master,bus,100987796:N66
Line:relation:3800421,R2-Nord,Bus R2-Nord : Gare de Saint-Germain en Laye (circulaire),Résalys,Transdev Île-de-France Montesson Les Rabaux,#3B6493,route_master,bus,012012032:R2-Nord
Line:relation:3906360,212,Bus 212 : Noisy – Champs RER – Descartes ↔ Émerainville Pontault-Combault RER,RATP,RATP,#87D4DF,route_master,bus,100100212:212
Line:relation:3906369,213,Bus 213 : Chelles – Gournay RER ↔ Noisy – Champs RER – Descartes ↔ Lognes – Le Village,RATP,RATP,#9B983B,route_master,bus,100100213:213
Line:relation:3908505,312,Bus 312 : Noisy – Champs RER – Descartes [Circulaire],RATP,RATP,#F68F4B,route_master,bus,100100312:312
Line:relation:3997212,153,Bus 153 : Porte de la Chapelle ↔ Moulin Neuf,RATP,RATP,#00643C,route_master,bus,100100153:153
Line:relation:4007734,T8,Tramway T8,RATP,RATP,#B1A245,route_master,tram,100112018:T8
Line:relation:4021770,50,Bus 50 : Provins ↔ Chessy,Seine-et-Marne Express,Procars,#EE7F00,route_master,bus,228177050:50
Line:relation:4030054,39-10,Bus 39-10 : Navette Domaine de Saint-Paul,SAVAC,SAVAC,,route_master,bus,039039010:39-10
Line:relation:4099253,11 Gare,Bus 11 Gare : Gare de Saint-Fargeau-Ponthierry (circulaire),Canton de Perthes en Gâtinais,Transdev Île-de-France St-Fargeau-Ponthierry,,route_master,bus,063063011:11GARE
Line:relation:4226214,95-41,Bus 95-41 : Magny en Vexin ↔ Pontoise,Busval d'Oise,TIM Bus,#005568,route_master,bus,251195041:95-41
Line:relation:4289192,194,Bus 194 : Porte d'Orléans ↔ Châtenay-Malabry,RATP,RATP,#F78D4A,route_master,bus,100100194:194
Line:relation:4610190,103,Bus 103 : École Vétérinaire de Maisons-Alfort ↔ Marché International de Rungis / Georges Halgoult,RATP,RATP,#F68F4D,route_master,bus,100100103:103
Line:relation:4635341,DM12,Bus DM12 : Gare de Massy-Palaiseau ↔ Gare de Gravigny Balizy,Daniel Meyer,Keolis Meyer,#0a4199,route_master,bus,055055012:DM12
Line:relation:4772628,133,Bus 133 : Le Bourget RER ↔ Sarcelles – Bois d’Écouen,RATP,RATP,#77C695,route_master,bus,100100133:133
Line:relation:4779679,143,Bus 143 : La Courneuve–Aubervilliers RER ↔ Rosny-sous-Bois RER,RATP,RATP,#006EB8,route_master,bus,100100143:143
Line:relation:4799452,134,Bus 134 : Fort d'Aubervilliers ↔ Bondy – Jouhaux - Blum,RATP,RATP,#F59FB3,route_master,bus,100100134:134
Line:relation:5226660,255,Bus 255 : Porte de Clignancourt ↔ Stains – Les Prévoyants ou Garges - Rond Point La Lutèce,RATP,RATP,#8f9827,route_master,bus,100100255:255
Line:relation:5256555,188,Bus 188 : Bagneux - Rosenberg ↔ Porte d'Orléans,RATP,RATP,#BF9BC7,route_master,bus,100100188:188
Line:relation:5312582,391,Bus 391 : Gare de Vanves–Malakoff ↔ Bagneux-Pont Royal RER,RATP,RATP,#CEC92B,route_master,bus,100100391:391
Line:relation:5415945,217,Bus 217 : Hôtel de Ville de Créteil ↔ Vitry-sur-Seine RER,RATP,RATP,#622D91,route_master,bus,100100217:217
Line:relation:5426315,256,Bus 256 : Gare d'Enghien-les-Bains ↔ Saint-Denis–Université,RATP,RATP,#5A2209,route_master,bus,100100256:256
Line:relation:5426450,183,Bus 183 : Porte de Choisy ↔ Aéroport d'Orly - Terminal 4,RATP,RATP,#ED222E,route_master,bus,100100183:183
Line:relation:5471765,95-46,Bus 95-46 : Magny en Vexin ↔ Chars,Busval d'Oise,TIM Bus,#73800D,route_master,bus,251195046:95-46
Line:relation:5540004,N62,Noctilien N62 : Gare Montparnasse ↔ Marché International de Rungis,Noctilien,RATP,#F59EB3,route_master,bus,100987762:N62
Line:relation:5557347,393,Bus 393 : Thiais -Carrefour de la Résistance ↔ Sucy-Bonneuil RER,RATP,RATP,#87D2DE,route_master,bus,100100393:393
Line:relation:5569622,171,Bus 171 : Château de Versailles ↔ Gare de Chaville Rive Droite / Gare de Chaville Rive Gauche ↔ Pont de Sèvres,RATP,RATP,#FF1300,route_master,bus,100100171:171
Line:relation:5594143,615,Bus 615 : Gare de Villepinte ↔ Bobigny - Pablo Picasso,Seine-Saint-Denis,Transdev TRA,,route_master,bus,293193615:615
Line:relation:5662181,La Traverse,La Traverse Batignolles - Bichat,RATP,RATP,#4B2795,route_master,bus,100100518:BATIGNO
Line:relation:5673870,8,Bus 8 : Couturier (Le Guichet) ↔ Gare d'Orsay Ville ↔ Bois Persan,Mobicaps,Les Cars d'Orsay,#F19FC1,route_master,bus,006006008:8
Line:relation:5694051,2,Bus 2 : Centre Commercial Ulis 2 ↔ P.A. Courtabœuf ↔ Gare de Massy-Palaiseau,Mobicaps,Les Cars d'Orsay,#EEE33A,route_master,bus,006006002:2
Line:relation:5694438,22,Bus 22 : Centre Commercial Ulis 2 ↔ P.A. Courtabœuf (nord) ↔ Gare de Massy-Palaiseau,Mobicaps,Les Cars d'Orsay,#DFE571,route_master,bus,006006024:22
Line:relation:5717042,DM2B,Bus DM2B : Gare de Saint-Michel-sur-Orge ↔ Chemin de Brétigny,Daniel Meyer,Keolis Meyer,#FF0000,route_master,bus,055055002:DM02B
Line:relation:5728903,X,Bus X : Boussy-Saint-Antoine Gare ↔ Bois Cerdon - Crosne,VyBus,Transdev STRAV,#FFE400,route_master,bus,045045034:X
Line:relation:5739372,B,Bus B : Créteil L'Échat ↔ Gare de Brunoy,STRAV,Transdev STRAV,,route_master,bus,045045011:B
Line:relation:5752558,F,Bus F : Yerres - Rond-Point Pasteur ↔ Yerres - Grosbois,VyBus,Transdev STRAV,#DF3182,route_master,bus,045045007:F
Line:relation:5754922,A,Bus A : Pyramide (Brunoy) ↔ Pont TVM (Choisy-le-Roi),VyBus,Transdev STRAV,#3B96C9,route_master,bus,045045010:A
Line:relation:5757909,191,Bus 191 : Porte de Vanves ↔ Clamart - Place du Garde,RATP,RATP,#F59FB4,route_master,bus,100100191:191
Line:relation:5763997,B,Bus B : Maison Rouge ↔ Esmans,Siyonne,Transdev Interval,,route_master,bus,208208002:B
Line:relation:5830159,N22,Noctilien N22 :  Châtelet ↔ Juvisy RER,Noctilien,RATP,#FFCD02,route_master,bus,100987768:N22
Line:relation:5847185,F4,Bus F4 : Rond-Point Pasteur - Yerres → Grosbois - Yerres,VyBus,Transdev STRAV,#FBBF28,route_master,bus,045045019:F4
Line:relation:5847217,I,Bus I : Gare de Yerres ↔ Collège La Guinette - Villecresnes,VyBus,Transdev STRAV,#C09051,route_master,bus,045045025:I
Line:relation:5852751,La Navette,La Navette de Thiais : Ferme de Grignon ↔ La Galaise,RATP,RATP,,route_master,bus,100100587:THIAIS
Line:relation:5852775,132,Bus 132 : Bibliothèque François Mitterrand ↔ Vitry-sur-Seine-Moulin Vert Tram,RATP,RATP,#640082,route_master,bus,100100132:132
Line:relation:5865410,196,Bus 196 : Gare de Massy–Palaiseau / Amblainvilliers ↔ Antony RER ↔ Antony-Pierre Kolhmann,RATP,RATP,#e0b03b,route_master,bus,100100196:196
Line:relation:5865473,119,Bus 119 : Abbaye–Cimetière (Vauhallan) ↔ Gare de Massy-Palaiseau ↔ Les Baconnets RER,RATP,RATP,#ffcd01,route_master,bus,100100119:119
Line:relation:5873533,44,Bus 44 : Versailles ↔ Plaisir,STAVO,STAVO,,route_master,bus,044044001:44
Line:relation:5890965,95-20,Bus 95-20 : Cergy Préfecture ↔ Val d'Argenteuil,Busval d'Oise,Lacroix,,route_master,bus,030195020:95-20
Line:relation:5899903,163,Bus 163 : Centre Madeleine Danielou ↔ Nanterre–Préfecture RER ↔ Pont Cardinet - Batignolles,RATP,RATP,#ED1B29,route_master,bus,100100163:163
Line:relation:5899969,141,Bus 141 : Rueil-Malmaison ↔ La Défense ou Nanterre - Boulevard de la Seine,RATP,RATP,#e0b03b,route_master,bus,100100141:141
Line:relation:5900554,176,Bus 176 : Colombes–Petit Gennevilliers ↔ Pont de Neuilly,RATP,RATP,#DCA734,route_master,bus,100100176:176
Line:relation:5930785,5,Bus 5 : Les Noyers (Sucy-en-Brie) ↔ Gare RER de Boissy-Saint-Léger,SITUS,Transdev SETRA,#F29503,route_master,bus,040240005:5
Line:relation:5931043,1,Bus 1 : Gare RER Sucy-Bonneuil ↔ École des Bruyères (Sucy-en-Brie),SITUS,Transdev SETRA,#6E1F64,route_master,bus,040240001:1
Line:relation:5931083,2,Bus 2 : Gare RER Sucy-Bonneuil ↔ Gare RER de Pontault-Combault,SITUS,Transdev SETRA,#DB2F36,route_master,bus,040240002:2
Line:relation:5931478,4,Bus 4 : Gare RER Sucy-Bonneuil ↔ Lycée de Sucy-en-Brie,SITUS,Transdev SETRA,#FFDF00,route_master,bus,040240004:4
Line:relation:5931514,3,Bus 3 : Gare RER Sucy-Bonneuil ↔ Claude Monet (Noiseau),SITUS,Transdev SETRA,#0097D5,route_master,bus,040240003:3
Line:relation:5931547,10,Bus 10 : Gare RER Sucy-Bonneuil ↔ Centre Commercial Pince-Vent,SITUS,CEA Transports,#5B3800,route_master,bus,010240010:10
Line:relation:5953338,140,Bus 140 : Gare d'Argenteuil ↔ Asnières-Gennevilliers - Gabriel Péri,RATP,RATP,#ED1B2A,route_master,bus,100100140:140
Line:relation:5953399,108,Bus 108 : Champigny - Jeanne Vacher ↔ Joinville-Le-Pont,RATP,RATP,#F59EB3,route_master,bus,100100108:108
Line:relation:5954679,189,Bus 189 : Clamart–Georges Pompidou ↔ Porte de Saint-Cloud,RATP,RATP,#F78F4B,route_master,bus,100100189:189
Line:relation:5954722,195,Bus 195 : Robinson RER ↔ Pierre Semard-Châtillon–Montrouge,RATP,RATP,#BB4A9D,route_master,bus,100100195:195
Line:relation:5954723,294,Bus 294 : Pierre Semard - Châtillon - Montrouge ↔ Igny RER,RATP,RATP,#C9A3CD,route_master,bus,100100294:294
Line:relation:5954724,388,Bus 388 : Porte d'Orléans ↔ Bourg-la-Reine RER,RATP,RATP,#FFCD01,route_master,bus,100100388:388
Line:relation:5955532,180,Bus 180 : Villejuif-Louis Aragon ↔ Charenton–Écoles-Métro,RATP,RATP,#9B993A,route_master,bus,100100180:180
Line:relation:5963159,172,Bus 172 : Bourg-la-Reine RER ↔ Hôpital Henri Mondo,RATP,RATP,#008C59,route_master,bus,100100172:172
Line:relation:5964015,109,Bus 109 : Liberté–Chanzy ↔ Terroirs de France,RATP,RATP,#CEC92A,route_master,bus,100100109:109
Line:relation:5969925,379,Bus 379 : Vélizy 2 ↔ Antony–La Croix de Berny RER,RATP,RATP,,route_master,bus,100100379:379
Line:relation:5969926,390,Bus 390 : Vélizy–Europe Sud ↔ Bourg-la-Reine RER,RATP,RATP,,route_master,bus,100100390:390
Line:relation:5973841,K,Bus K : Gare routière de Villeneuve-Saint-Georges ↔ Créteil Préfecture,STRAV,Transdev STRAV,,route_master,bus,045045003:K
Line:relation:5973902,N,Bus N : Gare de Villeneuve-Saint-Georges ↔ Centre Hospitalier de Villeneuve-Saint-Georges,STRAV,Transdev STRAV,,route_master,bus,045045013:N
Line:relation:5974113,S,Bus S : Gare de Boussy-Saint-Antoine ↔ Gare de Combs-la-Ville,VyBus,Transdev STRAV,#A5A4CD,route_master,bus,045045023:S
Line:relation:5974188,M,Bus M : Gare de Brunoy ↔ Z.A. Perdrix - Mandres-les-Roses,VyBus,Transdev STRAV,#FFDC00,route_master,bus,045045024:M
Line:relation:5976798,11,Bus 11 : Robinson RER ↔ Châtenay-Malabry - Coulée Verte,Paladin,Bièvre Bus Mobilités,#FF8AFF,route_master,bus,020149011:11
Line:relation:5989074,DM2A,Bus DM2A : Gare de Saint-Michel-sur-Orge ↔ Sainte-Geneviève-des-Bois,Daniel Meyer,Keolis Meyer,#66FFFF,route_master,bus,055055002:DM02A
Line:relation:5989121,DM4,Bus DM4 : La Treille - Viry-Châtillon ↔ RER Gare Condorcet,Daniel Meyer,Keolis Meyer,#3fc8f4,route_master,bus,055055004:DM04
Line:relation:5998406,DM22,Bus DM22 : Gare de Savigny-sur-Orge ↔ Tuileries (Grigny) ou Les Sablons,Daniel Meyer,Keolis Meyer,#FE360E,route_master,bus,055055022:DM22
Line:relation:6001282,DM8,Bus DM8 : Libération - Morsang-sur-Orge ↔ Porte de L'Essonne - Paray-Vieille-Poste,Daniel Meyer,Keolis Meyer,#F89C1C,route_master,bus,055055008:DM08
Line:relation:6006672,356,Bus 356 : Marché des Mortefontaines (Deuil-la-Barre) ↔ Cité Floréal (Saint-Denis),RATP,RATP,#F55323,route_master,bus,100100356:356
Line:relation:6010903,DM5,Bus DM5 : ZI Croix Blanche ↔ RER Gare Condorcet,Daniel Meyer,Keolis Meyer,#006DB7,route_master,bus,055055005:DM05
Line:relation:6010927,169,Bus 169 : Pont de Sevres ↔ Hopital Georges Pompidou,RATP,RATP,#82DC73,route_master,bus,100100169:169
Line:relation:6010966,167,Bus 167 : Pont de Levallois ↔ Colombes - Piscine–Patinoire,RATP,RATP,#79bb92,route_master,bus,100100167:167
Line:relation:6040778,193,Bus 193 : Mairie de l'Haÿ-les-Roses ↔ Arcueil-Lénine,RATP,RATP,,route_master,bus,100100193:193
Line:relation:6048347,380,Bus 380 : Arcueil - Vache Noire - Centre Commercial ↔ Villejuif - Louis Aragon,RATP,RATP,,route_master,bus,100100380:380
Line:relation:6049045,182,Bus 182 : Mairie d'Ivry ↔ Villeneuve–Triage RER,RATP,RATP,#BA4C9B,route_master,bus,100100182:182
Line:relation:6099640,211,Bus 211 : Centre Commercial Terre Ciel ↔ Torcy RER,RATP,RATP,#F59FB3,route_master,bus,100100211:211
Line:relation:6101989,02,Bus 02 : Lagny ↔ Val d'Europe,Pep's,Transdev AMV,#6F7C81,route_master,bus,051051002:02
Line:relation:6116962,13,Bus 13 : Ozoir-la-Ferrière - Torcy RER,Pep's,Transdev AMV,#80dbe7,route_master,bus,051051013:13
Line:relation:6116990,15,Bus 15 : Poincaré SNCF - Mairie de Claye,Pep's,Transdev AMV,#BF0000,route_master,bus,051051015:15
Line:relation:6117019,21,Bus 21 : Torcy RER - Gare de Lagny,Pep's,Transdev AMV,#a0d056,route_master,bus,051051021:21
Line:relation:6120285,22,Bus 22 : Val d'Europe - Gare de Bussy,Pep's,Transdev AMV,#62AE9F,route_master,bus,051051022:22
Line:relation:6130402,24,Bus 24 : Île de Loisirs ↔ Gare de Marne la Vallée Chessy,Pep's,Transdev AMV,#68ADE3,route_master,bus,051267024:24
