,gtfs_stop_id,gtfs_route_id,gtfs_ZDEr_ID_REF_A,gtfs_dest_name,gtfs_stop_name,osm_stop_id,gtfs_agency_name,osm_osm:ref:FR:STIF:ExternalCode_Line,osm_osm:ref:FR:STIF,osm_destination,osm_name
246,StopPoint:48:5065,003003023:23,6122,Lycée Clément Ader,Eglise de Chaumes,StopPoint:Node:1616238195,Yerres,003003023:23,6122,Lycée Clément Ader,Église de Chaumes
247,StopPoint:48:5066,003003023:23,6123,Grands Saules,Eglise de Chaumes,StopPoint:Node:1616238194,Yerres,003003023:23,6123,Grands Saules,Église de Chaumes
249,StopPoint:48:5080,003003023:23,16240,Lycée Clément Ader,Collège Vermay,StopPoint:Node:4396412362,Yerres,003003023:23,16240,Lycée Clément Ader,Collège Jean-Baptiste Vermay
252,StopPoint:48:5090,003003023:23,16243,Lycée Clément Ader,Lycée Clément Ader,StopPoint:Node:6197294562,Yerres,003003023:23,16243,Lycée Clément Ader,Lycée Clément Ader
253,StopPoint:48:5090,003003023:23,16243,Grands Saules,Lycée Clément Ader,StopPoint:Node:6197294562,Yerres,003003023:23,16243,Grands Saules,Lycée Clément Ader
255,StopPoint:48:5151,003003023:23,16273,Lycée Clément Ader,Bd Hardy,StopPoint:Node:6197294565,Yerres,003003023:23,16273,Lycée Clément Ader,Boulevard Hardy
256,StopPoint:48:5152,003003023:23,16274,Grands Saules,Bd Hardy,StopPoint:Node:6197294560,Yerres,003003023:23,16274,Grands Saules,Boulevard Hardy
257,StopPoint:48:5153,003003023:23,16275,Lycée Clément Ader,Rue Bertaux,StopPoint:Node:6197294564,Yerres,003003023:23,16275,Lycée Clément Ader,Rue Bertaux
258,StopPoint:48:5154,003003023:23,16276,Grands Saules,Rue Bertaux,StopPoint:Node:6197294561,Yerres,003003023:23,16276,Grands Saules,Rue Bertaux
259,StopPoint:48:5157,003003023:23,6301,Lycée Clément Ader,Mairie de Fontenay,StopPoint:Node:4323320242,Yerres,003003023:23,6301,Lycée Clément Ader,Mairie de Fontenay
260,StopPoint:48:5158,003003023:23,6302,Grands Saules,Mairie de Fontenay,StopPoint:Node:4323320243,Yerres,003003023:23,6302,Grands Saules,Mairie de Fontenay
262,StopPoint:48:5160,003003023:23,16281,Lycée Clément Ader,Chaumes Ancienne gare,StopPoint:Node:6197294567,Yerres,003003023:23,16281,Lycée Clément Ader,Chaumes Ancienne Gare
263,StopPoint:48:5160,003003023:23,16281,Grands Saules,Chaumes Ancienne gare,StopPoint:Node:6197294567,Yerres,003003023:23,16281,Grands Saules,Chaumes Ancienne Gare
265,StopPoint:48:5691,003003023:23,16585,Lycée Clément Ader,Mairie de Verneuil,StopPoint:Node:6197294568,Yerres,003003023:23,16585,Lycée Clément Ader,Mairie de Verneuil
266,StopPoint:48:5692,003003023:23,16586,Grands Saules,Mairie de Verneuil,StopPoint:Node:5764786704,Yerres,003003023:23,16586,Grands Saules,Mairie de Verneuil
268,StopPoint:48:5030,003003201:201,16209,Gare d'Ozoir,Gare d'Ozoir,StopPoint:Node:5392632070,Stigo,003003201:201,16209,Gare d'Ozoir,Gare d'Ozoir-la-Ferrière
273,StopPoint:48:5030,003003201:201,16209,Rue de L'Avenue,Gare d'Ozoir,StopPoint:Node:5392632070,Stigo,003003201:201,16209,Rue de l'Avenue,Gare d'Ozoir-la-Ferrière
275,StopPoint:48:5135,003003201:201,16265,Gare d'Ozoir,Rue de Pontault,StopPoint:Node:1236717782,Stigo,003003201:201,16265,Gare d'Ozoir,Rue de Pontault
277,StopPoint:48:5136,003003201:201,16266,Rue de L'Avenue,Rue de Pontault,StopPoint:Node:2294746173,Stigo,003003201:201,16266,Rue de l'Avenue,Rue de Pontault
278,StopPoint:48:5265,003003201:201,16349,Gare d'Ozoir,Clos St Yon,StopPoint:Node:1863068343,Stigo,003003201:201,16349,Gare d'Ozoir,Clos Saint-Yon
280,StopPoint:48:5266,003003201:201,16350,Rue de L'Avenue,Clos St Yon,StopPoint:Node:1863068345,Stigo,003003201:201,16350,Rue de l'Avenue,Clos Saint-Yon
281,StopPoint:48:5283,003003201:201,15058,Gare d'Ozoir,Romaine Vimont,StopPoint:Node:6208192906,Stigo,003003201:201,15058,Gare d'Ozoir,Romaine Vimont
283,StopPoint:48:5284,003003201:201,14989,Rue de L'Avenue,Romaine Vimont,StopPoint:Node:1863068368,Stigo,003003201:201,14989,Rue de l'Avenue,Romaine Vimont
284,StopPoint:48:5341,003003201:201,16391,Gare d'Ozoir,Antenne,StopPoint:Node:6208192902,Stigo,003003201:201,16391,Gare d'Ozoir,Antenne
287,StopPoint:48:5342,003003201:201,16392,Rue de L'Avenue,Antenne,StopPoint:Node:6208191083,Stigo,003003201:201,16392,Rue de l'Avenue,Antenne
288,StopPoint:48:5351,003003201:201,16399,Gare d'Ozoir,Brèche aux Loups,StopPoint:Node:6208192894,Stigo,003003201:201,16399,Gare d'Ozoir,Brèche aux Loups
291,StopPoint:48:5352,003003201:201,16400,Rue de L'Avenue,Brèche aux Loups,StopPoint:Node:6208192891,Stigo,003003201:201,16400,Rue de l'Avenue,Brèche aux Loups
292,StopPoint:48:5355,003003201:201,16403,Gare d'Ozoir,Camélias,StopPoint:Node:6208192899,Stigo,003003201:201,16403,Gare d'Ozoir,Camélias
295,StopPoint:48:5356,003003201:201,16404,Rue de L'Avenue,Camélias,StopPoint:Node:6208192886,Stigo,003003201:201,16404,Rue de l'Avenue,Camélias
296,StopPoint:48:5357,003003201:201,16405,Gare d'Ozoir,Campanules,StopPoint:Node:6208192901,Stigo,003003201:201,16405,Gare d'Ozoir,Campanules
299,StopPoint:48:5358,003003201:201,16406,Rue de L'Avenue,Campanules,StopPoint:Node:6208191084,Stigo,003003201:201,16406,Rue de l'Avenue,Campanules
300,StopPoint:48:5397,003003201:201,16431,Gare d'Ozoir,La Ferme,StopPoint:Node:6208192903,Stigo,003003201:201,16431,Gare d'Ozoir,La Ferme
303,StopPoint:48:5398,003003201:201,16432,Rue de L'Avenue,La Ferme,StopPoint:Node:1736494379,Stigo,003003201:201,16432,Rue de l'Avenue,La Ferme
304,StopPoint:48:5401,003003201:201,16433,Gare d'Ozoir,La Ferrière,StopPoint:Node:6208192896,Stigo,003003201:201,16433,Gare d'Ozoir,La Ferrière
307,StopPoint:48:5402,003003201:201,16434,Rue de L'Avenue,La Ferrière,StopPoint:Node:6208192889,Stigo,003003201:201,16434,Rue de l'Avenue,La Ferrière
308,StopPoint:48:5437,003003201:201,16450,Gare d'Ozoir,Chevry,StopPoint:Node:3270847720,Stigo,003003201:201,16450,Gare d'Ozoir,Chevry
311,StopPoint:48:5438,003003201:201,16451,Rue de L'Avenue,Chevry,StopPoint:Node:6208192885,Stigo,003003201:201,16451,Rue de l'Avenue,Chevry
312,StopPoint:48:5447,003003201:201,16456,Gare d'Ozoir,Stade des 3 Sapins,StopPoint:Node:6208192895,Stigo,003003201:201,16456,Gare d'Ozoir,Stade des Trois Sapins
315,StopPoint:48:5448,003003201:201,16457,Rue de L'Avenue,Stade des 3 sapins,StopPoint:Node:6208192890,Stigo,003003201:201,16457,Rue de l'Avenue,Stade des Trois Sapins
316,StopPoint:48:5451,003003201:201,16459,Gare d'Ozoir,Tulipes,StopPoint:Node:6208192898,Stigo,003003201:201,16459,Gare d'Ozoir,Tulipes
319,StopPoint:48:5452,003003201:201,16460,Rue de L'Avenue,Tulipes,StopPoint:Node:6208192887,Stigo,003003201:201,16460,Rue de l'Avenue,Tulipes
320,StopPoint:48:5461,003003201:201,16466,Gare d'Ozoir,ZI Chevalier,StopPoint:Node:6208192893,Stigo,003003201:201,16466,Gare d'Ozoir,ZI Chevalier
323,StopPoint:48:5462,003003201:201,16467,Rue de L'Avenue,ZI Chevalier,StopPoint:Node:6208192892,Stigo,003003201:201,16467,Rue de l'Avenue,ZI Chevalier
325,StopPoint:48:5470,003003201:201,16474,Gare d'Ozoir,Clos Prieur,StopPoint:Node:1863068023,Stigo,003003201:201,16474,Gare d'Ozoir,Clos Prieur
328,StopPoint:48:5470,003003201:201,16474,Rue de L'Avenue,Clos Prieur,StopPoint:Node:1863068023,Stigo,003003201:201,16474,Rue de l'Avenue,Clos Prieur
331,StopPoint:48:5480,003003201:201,16480,Gare d'Ozoir,Clos la Vigne,StopPoint:Node:1736494374,Stigo,003003201:201,16480,Gare d'Ozoir,Clos la Vigne
336,StopPoint:48:5480,003003201:201,16480,Rue de L'Avenue,Clos la Vigne,StopPoint:Node:1736494374,Stigo,003003201:201,16480,Rue de l'Avenue,Clos la Vigne
339,StopPoint:48:5523,003003201:201,29014,Gare d'Ozoir,Rue de L'Avenue,StopPoint:Node:6208192910,Stigo,003003201:201,29014,Gare d'Ozoir,Rue de l'Avenue
342,StopPoint:48:5524,003003201:201,29015,Rue de L'Avenue,Rue de L'Avenue,StopPoint:Node:6208192910,Stigo,003003201:201,29015,Rue de l'Avenue,Rue de l'Avenue
344,StopPoint:48:5627,003003201:201,16554,Gare d'Ozoir,Plume Vert,StopPoint:Node:1428043852,Stigo,003003201:201,16554,Gare d'Ozoir,Plume Vert
347,StopPoint:48:5628,003003201:201,16555,Rue de L'Avenue,Plume Vert,StopPoint:Node:6208192888,Stigo,003003201:201,16555,Rue de l'Avenue,Plume Vert
348,StopPoint:48:7050,003003201:201,29016,Gare d'Ozoir,La Borde,StopPoint:Node:3243087572,Stigo,003003201:201,29016,Gare d'Ozoir,La Borde
351,StopPoint:48:5003,003177016:16,16190,Gare de Serris Val d'Europe,Fleuriste,StopPoint:Node:3226727441,Seine et Marne Express,003177016:16,16190,Gare de Val d'Europe,Fleuriste
352,StopPoint:48:5004,003177016:16,16191,Carré Sénart,Fleuriste,StopPoint:Node:3226727444,Seine et Marne Express,003177016:16,16191,Carré Sénart,Fleuriste
359,StopPoint:48:5030,003177016:16,16209,Gare de Serris Val d'Europe,Gare d'Ozoir,StopPoint:Node:4864859131,Seine et Marne Express,003177016:16,16209,Gare de Val d'Europe,Gare d'Ozoir-la-Ferrière
360,StopPoint:48:5030,003177016:16,16209,Carré Sénart,Gare d'Ozoir,StopPoint:Node:4864859131,Seine et Marne Express,003177016:16,16209,Carré Sénart,Gare d'Ozoir-la-Ferrière
369,StopPoint:48:5033,003177016:16,16212,Gare de Serris Val d'Europe,Place des Minimes,StopPoint:Node:6152884406,Seine et Marne Express,003177016:16,16212,Gare de Val d'Europe,Place des Minimes
374,StopPoint:48:5050,003177016:16,16215,Gare de Serris Val d'Europe,Gare de Lieusaint Moissy,StopPoint:Node:6152884407,Seine et Marne Express,003177016:16,16215,Gare de Val d'Europe,Lieusaint - Moissy Gare RER
377,StopPoint:48:5050,003177016:16,16215,Carré Sénart,Gare de Lieusaint Moissy,StopPoint:Node:6152884407,Seine et Marne Express,003177016:16,16215,Carré Sénart,Lieusaint - Moissy Gare RER
382,StopPoint:48:5085,003177016:16,16241,Gare de Serris Val d'Europe,Bleuets,StopPoint:Node:6152884403,Seine et Marne Express,003177016:16,16241,Gare de Val d'Europe,Bleuets
383,StopPoint:48:5086,003177016:16,16242,Carré Sénart,Bleuets,StopPoint:Node:5899312776,Seine et Marne Express,003177016:16,16242,Carré Sénart,Bleuets
390,StopPoint:48:5150,003177016:16,19833,Gare de Serris Val d'Europe,Rendez-vous Château,StopPoint:Node:5899313185,Seine et Marne Express,003177016:16,19833,Gare de Val d'Europe,Rendez-Vous Château
393,StopPoint:48:5150,003177016:16,19833,Carré Sénart,Rendez-vous Château,StopPoint:Node:5899313185,Seine et Marne Express,003177016:16,19833,Carré Sénart,Rendez-Vous Château
404,StopPoint:48:5391,003177016:16,16425,Gare de Serris Val d'Europe,Ferme Pereire,StopPoint:Node:5392631014,Seine et Marne Express,003177016:16,16425,Gare de Val d'Europe,Ferme Pereire
405,StopPoint:48:5392,003177016:16,16426,Carré Sénart,Ferme Pereire,StopPoint:Node:5392631695,Seine et Marne Express,003177016:16,16426,Carré Sénart,Ferme Pereire
410,StopPoint:48:7295,003177016:16,16661,Gare de Serris Val d'Europe,Carré Sénart,StopPoint:Node:6152884408,Seine et Marne Express,003177016:16,16661,Gare de Val d'Europe,Carré Sénart
411,StopPoint:48:7296,003177016:16,16662,Carré Sénart,Carré Sénart,StopPoint:Node:6152884398,Seine et Marne Express,003177016:16,16662,Carré Sénart,Carré Sénart
413,StopPoint:48:7303,003177016:16,16663,Gare de Serris Val d'Europe,Charles Pathé ZA,StopPoint:Node:5899305411,Seine et Marne Express,003177016:16,16663,Gare de Val d'Europe,Charles Pathé ZA
414,StopPoint:48:7304,003177016:16,16664,Carré Sénart,Charles Pathé ZA,StopPoint:Node:5899283674,Seine et Marne Express,003177016:16,16664,Carré Sénart,Charles Pathé ZA
419,StopPoint:48:7305,003177016:16,18744,Gare de Serris Val d'Europe,Victor Hugo,StopPoint:Node:5899312744,Seine et Marne Express,003177016:16,18744,Gare de Val d'Europe,Victor Hugo
421,StopPoint:48:7306,003177016:16,18745,Carré Sénart,Victor Hugo,StopPoint:Node:3015950262,Seine et Marne Express,003177016:16,18745,Carré Sénart,Victor Hugo
423,StopPoint:48:7356,003177016:16,14909,Carré Sénart,Place des fêtes,StopPoint:Node:5680184495,Seine et Marne Express,003177016:16,14909,Carré Sénart,Place des Fêtes
429,StopPoint:48:7371,003177016:16,22733,Gare de Serris Val d'Europe,ZI Charles de Gaulle,StopPoint:Node:6152884405,Seine et Marne Express,003177016:16,22733,Gare de Val d'Europe,ZI Charles de Gaulle
430,StopPoint:48:7372,003177016:16,22733,Carré Sénart,ZI Charles de Gaulle,StopPoint:Node:6152884400,Seine et Marne Express,003177016:16,22733,Carré Sénart,ZI Charles de Gaulle
566,StopPoint:48:5030,003351504:A,16209,Centre Commercial,Gare d'Ozoir,StopPoint:Node:5392632070,Sit'bus,003351504:A,16209,Centre Commercial (Pontault-Combault),Gare d'Ozoir-la-Ferrière
569,StopPoint:48:5030,003351504:A,16209,Gare d'Ozoir,Gare d'Ozoir,StopPoint:Node:5392632070,Sit'bus,003351504:A,16209,Gare d'Ozoir-la-Ferrière,Gare d'Ozoir-la-Ferrière
570,StopPoint:48:5031,003351504:A,16210,Centre Commercial,Jondelles,StopPoint:Node:3210082762,Sit'bus,003351504:A,16210,Centre Commercial (Pontault-Combault),Jondelles
572,StopPoint:48:5032,003351504:A,16211,Gare d'Ozoir,Jondelles,StopPoint:Node:5392631651,Sit'bus,003351504:A,16211,Gare d'Ozoir-la-Ferrière,Jondelles
573,StopPoint:48:5070,003351504:A,16232,Gare d'Ozoir,Campus Ste Thérèse,StopPoint:Node:5392631717,Sit'bus,003351504:A,16232,Gare d'Ozoir-la-Ferrière,Campus Sainte-Thérèse
574,StopPoint:48:5075,003351504:A,16236,Centre Commercial,Foch,StopPoint:Node:5392632045,Sit'bus,003351504:A,16236,Centre Commercial (Pontault-Combault),Foch
576,StopPoint:48:5076,003351504:A,16237,Gare d'Ozoir,Foch,StopPoint:Node:5392631658,Sit'bus,003351504:A,16237,Gare d'Ozoir-la-Ferrière,Foch
578,StopPoint:48:5145,003351504:A,20005,Gare d'Ozoir,Louis Blanc,StopPoint:Node:5392631660,Sit'bus,003351504:A,20005,Gare d'Ozoir-la-Ferrière,Louis Blanc
579,StopPoint:48:5146,003351504:A,20006,Centre Commercial,Louis Blanc,StopPoint:Node:5392630988,Sit'bus,003351504:A,20006,Centre Commercial (Pontault-Combault),Louis Blanc
581,StopPoint:48:5175,003351504:A,20007,Gare d'Ozoir,Denis Papin,StopPoint:Node:5392630992,Sit'bus,003351504:A,20007,Gare d'Ozoir-la-Ferrière,Denis Papin
582,StopPoint:48:5176,003351504:A,20008,Centre Commercial,Denis Papin,StopPoint:Node:5392631711,Sit'bus,003351504:A,20008,Centre Commercial (Pontault-Combault),Denis Papin
585,StopPoint:48:5177,003351504:A,20009,Gare d'Ozoir,Gare de Pontault (Place Beilstein),StopPoint:Node:3068499589,Sit'bus,003351504:A,20009,Gare d'Ozoir-la-Ferrière,Pontault-Combault RER (Place Beilstein)
586,StopPoint:48:5200,003351504:A,16310,Centre Commercial,Lycée Charles le Chauve,StopPoint:Node:5392632097,Sit'bus,003351504:A,16310,Centre Commercial (Pontault-Combault),Lycée Charles le Chauve
587,StopPoint:48:5300,003351504:A,16370,Centre Commercial,Gare de Roissy,StopPoint:Node:5392632090,Sit'bus,003351504:A,16370,Centre Commercial (Pontault-Combault),Roissy-en-Brie RER
592,StopPoint:48:5300,003351504:A,16370,Gare d'Ozoir,Gare de Roissy,StopPoint:Node:5392632090,Sit'bus,003351504:A,16370,Gare d'Ozoir-la-Ferrière,Roissy-en-Brie RER
594,StopPoint:48:5310,003351504:A,16377,Gare d'Ozoir,Eglise de Pontault,StopPoint:Node:5392632067,Sit'bus,003351504:A,16377,Gare d'Ozoir-la-Ferrière,Église
595,StopPoint:48:5320,003351504:A,20011,Centre Commercial,Les Forestières,StopPoint:Node:5913637607,Sit'bus,003351504:A,20011,Centre Commercial (Pontault-Combault),Les Forestières
596,StopPoint:48:5337,003351504:A,16389,Centre Commercial,Anouilh,StopPoint:Node:5392632023,Sit'bus,003351504:A,16389,Centre Commercial (Pontault-Combault),Anouilh
597,StopPoint:48:5338,003351504:A,16390,Gare d'Ozoir,Anouilh,StopPoint:Node:1375042539,Sit'bus,003351504:A,16390,Gare d'Ozoir-la-Ferrière,Anouilh
598,StopPoint:48:5345,003351504:A,16395,Centre Commercial,Beaudelet,StopPoint:Node:5392631005,Sit'bus,003351504:A,16395,Centre Commercial (Pontault-Combault),Beaudelet
599,StopPoint:48:5346,003351504:A,16396,Gare d'Ozoir,Beaudelet,StopPoint:Node:5392632031,Sit'bus,003351504:A,16396,Gare d'Ozoir-la-Ferrière,Beaudelet
600,StopPoint:48:5353,003351504:A,16401,Centre Commercial,Aristide Briand,StopPoint:Node:5392632076,Sit'bus,003351504:A,16401,Centre Commercial (Pontault-Combault),Aristide Briand
602,StopPoint:48:5354,003351504:A,16402,Gare d'Ozoir,Aristide Briand,StopPoint:Node:5392631685,Sit'bus,003351504:A,16402,Gare d'Ozoir-la-Ferrière,Aristide Briand
603,StopPoint:48:5385,003351504:A,16421,Centre Commercial,Gruet,StopPoint:Node:5392632028,Sit'bus,003351504:A,16421,Centre Commercial (Pontault-Combault),Gruet
605,StopPoint:48:5386,003351504:A,16422,Gare d'Ozoir,Gruet,StopPoint:Node:5392631645,Sit'bus,003351504:A,16422,Gare d'Ozoir-la-Ferrière,Gruet
606,StopPoint:48:5387,003351504:A,16423,Centre Commercial,Anne Frank,StopPoint:Node:5392631019,Sit'bus,003351504:A,16423,Centre Commercial (Pontault-Combault),Anne Frank
608,StopPoint:48:5388,003351504:A,16424,Gare d'Ozoir,Anne Frank,StopPoint:Node:5392632050,Sit'bus,003351504:A,16424,Gare d'Ozoir-la-Ferrière,Anne Frank
609,StopPoint:48:5391,003351504:A,16425,Centre Commercial,Ferme Pereire,StopPoint:Node:5392631695,Sit'bus,003351504:A,16425,Centre Commercial (Pontault-Combault),Ferme Pereire
612,StopPoint:48:5392,003351504:A,16426,Gare d'Ozoir,Ferme Pereire,StopPoint:Node:5392631014,Sit'bus,003351504:A,16426,Gare d'Ozoir-la-Ferrière,Ferme Pereire
613,StopPoint:48:5395,003351504:A,16429,Centre Commercial,Kessel,StopPoint:Node:5392630991,Sit'bus,003351504:A,16429,Centre Commercial (Pontault-Combault),Kessel
614,StopPoint:48:5396,003351504:A,16430,Gare d'Ozoir,Kessel,StopPoint:Node:1375042530,Sit'bus,003351504:A,16430,Gare d'Ozoir-la-Ferrière,Kessel
615,StopPoint:48:5405,003351504:A,16436,Centre Commercial,Leclerc,StopPoint:Node:3982917857,Sit'bus,003351504:A,16436,Centre Commercial (Pontault-Combault),Leclerc
616,StopPoint:48:5406,003351504:A,16437,Gare d'Ozoir,Leclerc,StopPoint:Node:5392631638,Sit'bus,003351504:A,16437,Gare d'Ozoir-la-Ferrière,Leclerc
617,StopPoint:48:5417,003351504:A,16441,Gare d'Ozoir,Mairie d'Ozoir,StopPoint:Node:5392632034,Sit'bus,003351504:A,16441,Gare d'Ozoir-la-Ferrière,Mairie d'Ozoir
618,StopPoint:48:5418,003351504:A,16442,Centre Commercial,Mairie d'Ozoir,StopPoint:Node:5392631649,Sit'bus,003351504:A,16442,Centre Commercial (Pontault-Combault),Mairie d'Ozoir
619,StopPoint:48:5423,003351504:A,16445,Centre Commercial,Margotins,StopPoint:Node:5392631013,Sit'bus,003351504:A,16445,Centre Commercial (Pontault-Combault),Margotins
621,StopPoint:48:5424,003351504:A,16446,Gare d'Ozoir,Margotins,StopPoint:Node:5392632043,Sit'bus,003351504:A,16446,Gare d'Ozoir-la-Ferrière,Margotins
622,StopPoint:48:5435,003351504:A,16449,Centre Commercial,Pyramide,StopPoint:Node:5392631634,Sit'bus,003351504:A,16449,Centre Commercial (Pontault-Combault),Pyramide
624,StopPoint:48:5481,003351504:A,16481,Gare d'Ozoir,Lycee Camille Claudel,StopPoint:Node:5392631624,Sit'bus,003351504:A,16481,Gare d'Ozoir-la-Ferrière,Lycée Claudel
625,StopPoint:48:5482,003351504:A,16482,Centre Commercial,Lycee Camille Claudel,StopPoint:Node:5392632025,Sit'bus,003351504:A,16482,Centre Commercial (Pontault-Combault),Lycée Claudel
627,StopPoint:48:5487,003351504:A,20015,Gare d'Ozoir,Salle des Fêtes Jacques Brel,StopPoint:Node:5392630989,Sit'bus,003351504:A,20015,Gare d'Ozoir-la-Ferrière,Salle des Fêtes Jacques Brel
628,StopPoint:48:5488,003351504:A,20016,Centre Commercial,Salle des Fêtes Jacques Brel,StopPoint:Node:5392631708,Sit'bus,003351504:A,20016,Centre Commercial (Pontault-Combault),Salle des Fêtes Jacques Brel
629,StopPoint:48:5535,003351504:A,16505,Centre Commercial,Manoir,StopPoint:Node:5392632085,Sit'bus,003351504:A,16505,Centre Commercial (Pontault-Combault),Manoir
631,StopPoint:48:5536,003351504:A,16506,Gare d'Ozoir,Manoir,StopPoint:Node:5392631693,Sit'bus,003351504:A,16506,Gare d'Ozoir-la-Ferrière,Manoir
632,StopPoint:48:5657,003351504:A,16574,Centre Commercial,Renardière,StopPoint:Node:5392632065,Sit'bus,003351504:A,16574,Centre Commercial (Pontault-Combault),Renardière
634,StopPoint:48:5658,003351504:A,16575,Gare d'Ozoir,Renardière,StopPoint:Node:5392631675,Sit'bus,003351504:A,16575,Gare d'Ozoir-la-Ferrière,Renardière
635,StopPoint:48:5667,003351504:A,16579,Centre Commercial,Petit Pont,StopPoint:Node:5392564468,Sit'bus,003351504:A,16579,Centre Commercial (Pontault-Combault),Petit Pont
637,StopPoint:48:5668,003351504:A,16580,Gare d'Ozoir,Petit Pont,StopPoint:Node:5392632093,Sit'bus,003351504:A,16580,Gare d'Ozoir-la-Ferrière,Petit Pont
639,StopPoint:48:5697,003351504:A,20022,Gare d'Ozoir,Grande Haie,StopPoint:Node:5392632052,Sit'bus,003351504:A,20022,Gare d'Ozoir-la-Ferrière,Grande Haie
640,StopPoint:48:5698,003351504:A,20023,Centre Commercial,Grande Haie,StopPoint:Node:5392631703,Sit'bus,003351504:A,20023,Centre Commercial (Pontault-Combault),Grande Haie
642,StopPoint:48:5721,003351504:A,36347,Gare d'Ozoir,Masséna,StopPoint:Node:5392631656,Sit'bus,003351504:A,36347,Gare d'Ozoir-la-Ferrière,Masséna
643,StopPoint:48:5722,003351504:A,36361,Centre Commercial,Masséna,StopPoint:Node:5392630985,Sit'bus,003351504:A,36361,Centre Commercial (Pontault-Combault),Masséna
644,StopPoint:48:5735,003351504:A,21520,Gare d'Ozoir,Danton Stade,StopPoint:Node:5392632056,Sit'bus,003351504:A,21520,Gare d'Ozoir-la-Ferrière,Danton - Stade
