network,osm:ref:FR:STIF:ExternalCode_Line,stop_id,line_id,osm:ref:FR:STIF,lat,destination,code,name,lon,route_id
Valouette,100100542:V1,StopPoint:Node:979068190,Line:Relation:6040778,26800,48.7977941,Mairie de L'Hay-les-Roses,v1,Arcueil–Cachan RER ARRÊT REPORTÉ,2.328516,Route:Relation:2867750
Valouette,100100542:V1,StopPoint:Node:979068014,Line:Relation:6040778,26799,48.796428,Mairie de L'Hay-les-Roses,v1,Wilson–Provigny,2.3316782,Route:Relation:2867750
Valouette,100100542:V1,StopPoint:Node:1640885711,Line:Relation:6040778,9977,48.7949444,Mairie de L'Hay-les-Roses,v1,Mairie de Cachan,2.3342302,Route:Relation:2867750
Com'Bus,057057052:52,StopPoint:Node:5349802726,Line:Relation:7304704,416886,48.9908684,Gare de Mantes la Jolie,52,Saint-Maclou,1.7186454999999998,Route:Relation:2936255
Com'Bus,057057052:52,StopPoint:Node:2265030703,Line:Relation:7304704,417714,48.989805,Gare de Mantes la Jolie,52,Palais de Justice,1.7128809999999999,Route:Relation:2936255
RATP,100100519:NEY-FLA,StopPoint:Node:2472523783,Line:Relation:7921027,24597,48.8960339,Porte d'Aubervilliers - Oberlé,519,Évangile - Aubervilliers,2.3709216,Route:Relation:2958298
RATP,100100519:NEY-FLA,StopPoint:Node:331418621,Line:Relation:7921027,24668,48.8951906,Porte d'Aubervilliers - Oberlé,519,Crimée - Aubervilliers,2.3716079,Route:Relation:2958298
RATP,100100519:NEY-FLA,StopPoint:Node:2467125809,Line:Relation:7921027,23164,48.893469599999996,Porte d'Aubervilliers - Oberlé,519,Curial - Crimée,2.3732881,Route:Relation:2958298
RATP,100100519:NEY-FLA,StopPoint:Node:2472523787,Line:Relation:7921027,24604,48.8961681,Porte d'Aubervilliers - Oberlé,519,Évangile - Aubervilliers,2.3712644,Route:Relation:2958298
RATP,100100186:186,StopPoint:Node:4871346036,Line:Relation:2972968,23400,48.8054967,Paris - Porte d'Italie,186,Trois Communes,2.3452592,Route:Relation:2972957
RATP,100100186:186,StopPoint:Node:3751389585,Line:Relation:2972968,24341,48.8122459,Paris - Porte d'Italie,186,Convention – Jaurès,2.353587,Route:Relation:2972957
RATP,100100186:186,StopPoint:Node:2084076552,Line:Relation:2972968,24342,48.8149016,Paris - Porte d'Italie,186,Roger Salengro - Fontainebleau,2.3609774999999997,Route:Relation:2972957
RATP,100100118:118,StopPoint:Node:5112252196,Line:Relation:1555879,37423,48.8770574,Château de Vincennes,118,Gabriel Péri - Charles de Gaulle,2.4800777,Route:Relation:2975777
RATP,100100118:118,StopPoint:Node:5112252194,Line:Relation:1555879,7805,48.873631599999996,Château de Vincennes,118,Église de Rosny-sous-Bois,2.4832065,Route:Relation:2975777
RATP,100100118:118,StopPoint:Node:1825816784,Line:Relation:1555879,416476,48.8705071,Château de Vincennes,118,Rosny-sous-Bois RER,2.4848222,Route:Relation:2975777
RATP,100100118:118,StopPoint:Node:5209045808,Line:Relation:1555879,12394,48.866992599999996,Château de Vincennes,118,Médéric,2.4844109,Route:Relation:2975777
RATP,100100118:118,StopPoint:Node:4318291298,Line:Relation:1555879,26898,48.8649899,Château de Vincennes,118,Diderot,2.4833257,Route:Relation:2975777
RATP,100100118:118,StopPoint:Node:4801376167,Line:Relation:1555879,36984,48.862829399999995,Château de Vincennes,118,Jules Guesde,2.4821858,Route:Relation:2975777
RATP,100100118:118,StopPoint:Node:1502765546,Line:Relation:1555879,7807,48.860941,Château de Vincennes,118,Cimetière de Vincennes,2.4812206999999997,Route:Relation:2975777
RATP,100100118:118,StopPoint:Node:5263279368,Line:Relation:1555879,14690,48.852703299999995,Château de Vincennes,118,Général de Gaulle,2.4855419999999997,Route:Relation:2975777
RATP,100100118:118,StopPoint:Node:1502358065,Line:Relation:1555879,36986,48.8526166,Château de Vincennes,118,Charles Garcia,2.4808345999999997,Route:Relation:2975777
RATP,100100118:118,StopPoint:Node:2349503074,Line:Relation:1555879,37055,48.8538779,Château de Vincennes,118,Verdun,2.4705228999999997,Route:Relation:2975777
RATP,100100118:118,StopPoint:Node:1240476856,Line:Relation:1555879,37606,48.8527102,Château de Vincennes,118,André Tessier,2.4672441,Route:Relation:2975777
RATP,100100118:118,StopPoint:Node:1240476815,Line:Relation:1555879,27382,48.8524868,Château de Vincennes,118,Danton,2.4635686999999997,Route:Relation:2975777
RATP,100100118:118,StopPoint:Node:1240476813,Line:Relation:1555879,27383,48.853120399999995,Château de Vincennes,118,André Laurent,2.4582164,Route:Relation:2975777
RATP,100100118:118,StopPoint:Node:1503475193,Line:Relation:1555879,25248,48.8492734,Château de Vincennes,118,Les Rigollots,2.4555914999999997,Route:Relation:2975777
RATP,100100118:118,StopPoint:Node:1503475151,Line:Relation:1555879,37815,48.848242299999995,Château de Vincennes,118,Clément Vienot,2.4514622,Route:Relation:2975777
RATP,100100118:118,StopPoint:Node:2251212950,Line:Relation:1555879,29460,48.847321799999996,Château de Vincennes,118,Vincennes RER,2.4368649,Route:Relation:2975777
RATP,100100118:118,StopPoint:Node:1209143184,Line:Relation:1555879,36135,48.8446292,Château de Vincennes,118,Avenue du Château,2.4372719,Route:Relation:2975777
RATP,100100126:126,StopPoint:Node:4853160289,Line:Relation:2981756,39575,48.8424842,Porte d'Orléans,126,Parc de Saint-Cloud,2.2219728,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:1450670173,Line:Relation:2981756,37133,48.841616699999996,Porte d'Orléans,126,La Colline,2.2210372,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:3265495507,Line:Relation:2981756,34328,48.8410186,Porte d'Orléans,126,Pont de Saint-Cloud Rive Gauche,2.2221082,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:1003155451,Line:Relation:2981756,420441,48.840816,Porte d'Orléans,126,Pont de Saint-Cloud - Albert Kahn,2.2271951999999997,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:1003155451,Line:Relation:2981756,5935,48.840816,Porte d'Orléans,126,Pont de Saint-Cloud - Albert Kahn,2.2271951999999997,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:1003155451,Line:Relation:2981756,421715,48.840816,Porte d'Orléans,126,Pont de Saint-Cloud - Albert Kahn,2.2271951999999997,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:1003155451,Line:Relation:2981756,27091,48.840816,Porte d'Orléans,126,Pont de Saint-Cloud - Albert Kahn,2.2271951999999997,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:1003155451,Line:Relation:2981756,27221,48.840816,Porte d'Orléans,126,Pont de Saint-Cloud - Albert Kahn,2.2271951999999997,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:5340349273,Line:Relation:2981756,27220,48.8402558,Porte d'Orléans,126,Rhin et Danube,2.2292388,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:1004499008,Line:Relation:2981756,37780,48.837742899999995,Porte d'Orléans,126,Ancienne Mairie,2.2346131,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:1000073287,Line:Relation:2981756,9271,48.8355962,Porte d'Orléans,126,Hôtel de Ville de Boulogne-Billancourt,2.2396924,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:1042767019,Line:Relation:2981756,28750,48.8327254,Porte d'Orléans,126,Danjou,2.2480637999999997,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:1054432235,Line:Relation:2981756,7840,48.8318765,Porte d'Orléans,126,Rue du Point du Jour,2.2535995,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:3265495508,Line:Relation:2981756,7839,48.8309109,Porte d'Orléans,126,Quai du Point du Jour,2.2576107999999997,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:3265495506,Line:Relation:2981756,20421,48.8290782,Porte d'Orléans,126,Issy–Val de Seine RER,2.2633951,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:2042461995,Line:Relation:2981756,37213,48.8277256,Porte d'Orléans,126,Président Robert Schuman,2.2680664999999998,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:617913664,Line:Relation:2981756,37214,48.8278253,Porte d'Orléans,126,Victor Hugo,2.2733643,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:617912851,Line:Relation:2981756,27730,48.826962599999995,Porte d'Orléans,126,Corentin Celton,2.2788836999999997,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:1650237326,Line:Relation:2981756,27738,48.824461299999996,Porte d'Orléans,126,Général de Gaulle,2.2821496999999997,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:617911742,Line:Relation:2981756,27735,48.822482099999995,Porte d'Orléans,126,Place du Maréchal de Lattre de Tassigny,2.2845937999999997,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:2010237029,Line:Relation:2981756,28755,48.821101299999995,Porte d'Orléans,126,Mairie de Vanves - Centre Administratif,2.2882914999999997,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:3259703422,Line:Relation:2981756,28715,48.8200815,Porte d'Orléans,126,Carrefour de l'Insurrection,2.29132,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:2773333722,Line:Relation:2981756,28754,48.8191987,Porte d'Orléans,126,Gare de Vanves-Malakoff,2.2962835,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:2866845684,Line:Relation:2981756,28752,48.8191755,Porte d'Orléans,126,Gabriel Péri - André Coin,2.3005500999999997,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:2788019946,Line:Relation:2981756,39895,48.819615399999996,Porte d'Orléans,126,Pierre Larousse - Carrefour du 8 Mai 1945,2.3067992999999998,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:2589146730,Line:Relation:2981756,24044,48.8198398,Porte d'Orléans,126,Pierre Brossolette - Gabriel Péri,2.3115945,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:2589160031,Line:Relation:2981756,24046,48.8190917,Porte d'Orléans,126,Radiguey,2.3156714,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:5322379306,Line:Relation:2981756,27218,48.819145299999995,Porte d'Orléans,126,Mairie de Montrouge,2.3200697,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:5322379306,Line:Relation:2981756,21273,48.819145299999995,Porte d'Orléans,126,Mairie de Montrouge,2.3200697,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:2506256080,Line:Relation:2981756,27216,48.8210105,Porte d'Orléans,126,Cimetière de Montrouge,2.3214126999999998,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:2042461932,Line:Relation:2981756,22330,48.8222927,Porte d'Orléans,126,Porte d'Orléans-Métro,2.3241245,Route:Relation:2981754
RATP,100100126:126,StopPoint:Node:2042461932,Line:Relation:2981756,22330,48.8222927,Parc de Saint-Cloud,126,Porte d'Orléans-Métro,2.3241245,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:2076413211,Line:Relation:2981756,7842,48.8189802,Parc de Saint-Cloud,126,Gabrielle de Guerchy,2.3230058,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:2522157159,Line:Relation:2981756,25104,48.818441,Parc de Saint-Cloud,126,Mairie de Montrouge,2.3204493,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:2522157159,Line:Relation:2981756,21274,48.818441,Parc de Saint-Cloud,126,Mairie de Montrouge,2.3204493,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:4566459578,Line:Relation:2981756,25104,48.818371899999995,Parc de Saint-Cloud,126,Mairie de Montrouge,2.3204287,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:4566459578,Line:Relation:2981756,21274,48.818371899999995,Parc de Saint-Cloud,126,Mairie de Montrouge,2.3204287,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:2589165418,Line:Relation:2981756,24045,48.819475999999995,Parc de Saint-Cloud,126,Radiguey,2.3142874,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:2939342986,Line:Relation:2981756,24043,48.819925,Parc de Saint-Cloud,126,Pierre Brossolette - Gabriel Péri,2.310067,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:2939368540,Line:Relation:2981756,22331,48.8194837,Parc de Saint-Cloud,126,Pierre Larousse - Carrefour du 8 Mai 1945,2.3054088999999998,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:621111888,Line:Relation:2981756,28751,48.8193114,Parc de Saint-Cloud,126,Gabriel Péri - André Coin,2.2991847,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:2773333727,Line:Relation:2981756,28753,48.819331,Parc de Saint-Cloud,126,Gare de Vanves-Malakoff,2.2961237,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:987588099,Line:Relation:2981756,28714,48.820088899999995,Parc de Saint-Cloud,126,Carrefour de l'Insurrection,2.2921291,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:2010237028,Line:Relation:2981756,22332,48.8209741,Parc de Saint-Cloud,126,Mairie de Vanves - Centre Administratif,2.2891741999999997,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:617911744,Line:Relation:2981756,27736,48.8227141,Parc de Saint-Cloud,126,Place du Maréchal de Lattre de Tassigny,2.2845359999999997,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:3256395467,Line:Relation:2981756,27737,48.8247846,Parc de Saint-Cloud,126,Général de Gaulle,2.2820096,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:617912852,Line:Relation:2981756,37066,48.8272307,Parc de Saint-Cloud,126,Corentin Celton,2.2788938,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:617913662,Line:Relation:2981756,28640,48.828023099999996,Parc de Saint-Cloud,126,Victor Hugo,2.2728181999999997,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:1745846808,Line:Relation:2981756,27732,48.8281059,Parc de Saint-Cloud,126,Président Robert Schuman,2.2668090999999997,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:5340349249,Line:Relation:2981756,27731,48.8292727,Parc de Saint-Cloud,126,Issy-Val de Seine RER,2.2634673999999997,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:1054432248,Line:Relation:2981756,24040,48.832315699999995,Parc de Saint-Cloud,126,Rue du Point du Jour,2.252302,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:1042766991,Line:Relation:2981756,24042,48.832912699999994,Parc de Saint-Cloud,126,Danjou,2.2474222999999998,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:1000073261,Line:Relation:2981756,7832,48.834279699999996,Parc de Saint-Cloud,126,Marcel Sembat,2.2426166,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:1437772785,Line:Relation:2981756,40824,48.835910999999996,Parc de Saint-Cloud,126,Hôtel de Ville de Boulogne-Billancourt,2.239163,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:1004498959,Line:Relation:2981756,27720,48.8382268,Parc de Saint-Cloud,126,Ancienne Mairie,2.2338717,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:5340349274,Line:Relation:2981756,40823,48.8403454,Parc de Saint-Cloud,126,Rhin et Danube,2.2294302,Route:Relation:2981755
RATP,100100126:126,StopPoint:Node:1003155580,Line:Relation:2981756,22462,48.8410817,Parc de Saint-Cloud,126,Pont de Saint-Cloud - Albert Kahn,2.2268847,Route:Relation:2981755
RATP,100100302:302,StopPoint:Node:2042462377,Line:Relation:2989343,35192,48.89048,Gare du Nord,302,Pont Marcadet,2.3550192,Route:Relation:2989341
RATP,100100302:302,StopPoint:Node:5137349326,Line:Relation:2989343,22823,48.8826014,Gare du Nord,302,Cail - Demarquay,2.3587802,Route:Relation:2989341
RATP,100100302:302,StopPoint:Node:827624431,Line:Relation:2989343,39805,48.8807173,Gare du Nord,302,Gare du Nord,2.3570822,Route:Relation:2989341
RATP,100100524:NAVETTE,StopPoint:Node:621424324,Line:Relation:6660662,14693,48.8536058,Les Parapluies,524,Val de Fontenay RER,2.4877824,Route:Relation:3006256
RATP,100100524:NAVETTE,StopPoint:Node:1576273196,Line:Relation:6660662,25252,48.8474887,Les Alouettes,524,Église Saint-Germain,2.4720611,Route:Relation:3006277
RATP,100100185:185,StopPoint:Node:3531077593,Line:Relation:3008945,37540,48.8148832,Choisy Sud,185,Roger Salengro - Fontainebleau,2.3606420999999997,Route:Relation:3008944
RATP,100100185:185,StopPoint:Node:3889783172,Line:Relation:3008945,25195,48.7586934,Choisy Sud,185,Charles Jules Vaillant,2.4138330999999997,Route:Relation:3008944
RATP,100100185:185,StopPoint:Node:2388300596,Line:Relation:3008945,22920,48.7647548,Choisy Sud,185,Choisy-le-Roi RER,2.4120863,Route:Relation:3008944
RATP,100100185:185,StopPoint:Node:3647128429,Line:Relation:3008945,28542,48.792257899999996,Choisy Sud,185,Guynemer–Maxime Gorki,2.3692425,Route:Relation:3008944
RATP,100100185:185,StopPoint:Node:3531069892,Line:Relation:3008945,26731,48.8122677,Choisy Sud,185,Convention - Fontainebleau,2.3614561,Route:Relation:3008944
RATP,100100185:185,StopPoint:Node:3889783175,Line:Relation:3008945,25196,48.755482199999996,Choisy Sud,185,Crèche Jean Effel,2.4145575999999997,Route:Relation:3008944
RATP,100100185:185,StopPoint:Node:3889783176,Line:Relation:3008945,20465,48.7620387,Choisy Sud,185,Quartier du Port,2.4135652,Route:Relation:3008944
RATP,100100189:189,StopPoint:Node:3265495508,Line:Relation:5954679,7839,48.8309109,Georges Pompidou (Clamart),189,Quai du Point du Jour,2.2576107999999997,Route:Relation:3011203
RATP,100100189:189,StopPoint:Node:3265495506,Line:Relation:5954679,20421,48.8290782,Georges Pompidou (Clamart),189,Issy–Val de Seine RER,2.2633951,Route:Relation:3011203
RATP,100100189:189,StopPoint:Node:2042461995,Line:Relation:5954679,37213,48.8277256,Georges Pompidou (Clamart),189,Président Robert Schuman,2.2680664999999998,Route:Relation:3011203
RATP,100100189:189,StopPoint:Node:617913664,Line:Relation:5954679,37214,48.8278253,Georges Pompidou (Clamart),189,Victor Hugo,2.2733643,Route:Relation:3011203
RATP,100100189:189,StopPoint:Node:617912851,Line:Relation:5954679,27730,48.826962599999995,Georges Pompidou (Clamart),189,Corentin Celton,2.2788836999999997,Route:Relation:3011203
RATP,100100189:189,StopPoint:Node:1650237326,Line:Relation:5954679,27738,48.824461299999996,Georges Pompidou (Clamart),189,Général de Gaulle,2.2821496999999997,Route:Relation:3011203
RATP,100100189:189,StopPoint:Node:617911742,Line:Relation:5954679,27735,48.822482099999995,Georges Pompidou (Clamart),189,Place du Maréchal de Lattre de Tassigny,2.2845937999999997,Route:Relation:3011203
RATP,100100189:189,StopPoint:Node:2628245393,Line:Relation:5954679,37065,48.811403399999996,Georges Pompidou (Clamart),189,Hébert,2.2764641,Route:Relation:3011203
RATP,100100189:189,StopPoint:Node:1428296062,Line:Relation:5954679,27715,48.8016167,Georges Pompidou (Clamart),189,Marché de Clamart,2.2662185,Route:Relation:3011203
RATP,100100191:191,StopPoint:Node:2437571512,Line:Relation:5757909,28153,48.8033532,Porte de Vanves,191,Place du Garde,2.2566821999999997,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:3587567674,Line:Relation:5757909,8179,48.801778299999995,Porte de Vanves,191,Poste,2.2592996,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:5337339638,Line:Relation:5757909,8169,48.800255299999996,Porte de Vanves,191,Place Hunebelle,2.260821,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:5337339686,Line:Relation:5757909,12407,48.799603,Porte de Vanves,191,Mairie de Clamart,2.2630151,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:3587560021,Line:Relation:5757909,28155,48.8014051,Porte de Vanves,191,Marché,2.265472,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:3647178279,Line:Relation:5757909,27714,48.8016876,Porte de Vanves,191,Pierre Corby,2.2719749,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:5339115899,Line:Relation:5757909,7745,48.8040428,Porte de Vanves,191,Marie Doffé,2.2749948,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:5339115898,Line:Relation:5757909,28157,48.8080022,Porte de Vanves,191,Lazare Carnot,2.2776668,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:3586530843,Line:Relation:5757909,37067,48.8114005,Porte de Vanves,191,Colonel Fabien,2.2809895,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:4523806667,Line:Relation:5757909,35181,48.8104936,Porte de Vanves,191,Barbusse–Védrines,2.2850300999999997,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:5339929123,Line:Relation:5757909,35180,48.814105299999994,Porte de Vanves,191,Rond-Point Henri Barbusse,2.2875584,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:621112210,Line:Relation:5757909,28160,48.815398599999995,Porte de Vanves,191,Hoche,2.2907959,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:621111826,Line:Relation:5757909,28161,48.813182,Porte de Vanves,191,Le Parc,2.2928062,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:621111849,Line:Relation:5757909,35179,48.814207499999995,Porte de Vanves,191,Alexis Martin,2.2958355999999998,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:5339929135,Line:Relation:5757909,22448,48.8149624,Porte de Vanves,191,Étienne Dolet,2.2974753999999997,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:5339929132,Line:Relation:5757909,35182,48.816403099999995,Porte de Vanves,191,Maurice Thorez,2.3001025999999998,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:5339929131,Line:Relation:5757909,35177,48.8179544,Porte de Vanves,191,Augustin Dumont,2.3018687,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:2866845684,Line:Relation:5757909,28752,48.8191755,Porte de Vanves,191,Gabriel Péri - André Coin,2.3005500999999997,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:2818892070,Line:Relation:5757909,39894,48.8192904,Porte de Vanves,191,Pierre Larousse - Carrefour du 8 Mai 1945,2.3047362,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:3023165572,Line:Relation:5757909,28166,48.821740899999995,Porte de Vanves,191,Victor Hugo,2.3042151,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:2042461973,Line:Relation:5757909,8177,48.8249686,Porte de Vanves,191,Pont de la Vallée,2.3041993,Route:Relation:3061018
RATP,100100191:191,StopPoint:Node:3901878683,Line:Relation:5757909,28150,48.827021099999996,Porte de Vanves,191,Porte de Vanves,2.3048745,Route:Relation:3061018
Pep's,051051012:12,StopPoint:Node:4848176379,Line:Relation:6991440,21144,48.8825649,Cornilliot SNCF,12,Gare de Lagny Thorigny (Rue Poincaré),2.7093403,Route:Relation:3069536
Pep's,051051012:12,StopPoint:Node:1636250836,Line:Relation:6991440,15670,48.884278599999995,Cornilliot SNCF,12,Général Leclerc,2.7143102,Route:Relation:3069536
Pep's,051051012:12,StopPoint:Node:1636250837,Line:Relation:6991440,15702,48.8860713,Cornilliot SNCF,12,Victor Hugo,2.7171661,Route:Relation:3069536
Pep's,051051012:12,StopPoint:Node:1636250835,Line:Relation:6991440,15695,48.8866863,Cornilliot SNCF,12,Cimetière,2.71951,Route:Relation:3069536
Pep's,051051012:12,StopPoint:Node:1636251750,Line:Relation:6991440,15348,48.8880293,Cornilliot SNCF,12,Bordes,2.7213043,Route:Relation:3069536
Pep's,051051012:12,StopPoint:Node:1636251753,Line:Relation:6991440,15351,48.8883107,Cornilliot SNCF,12,Sente des Vignes,2.7239845,Route:Relation:3069536
Pep's,051051012:12,StopPoint:Node:1636253376,Line:Relation:6991440,15282,48.888160899999995,Cornilliot SNCF,12,Les Cordonniers,2.7273619,Route:Relation:3069536
Pep's,051051012:12,StopPoint:Node:1636257219,Line:Relation:6991440,15224,48.8903365,Cornilliot SNCF,12,Dhuis,2.7270414,Route:Relation:3069536
Pep's,051051012:12,StopPoint:Node:1636259842,Line:Relation:6991440,15336,48.8908511,Cornilliot SNCF,12,Les Aubépines,2.7256327,Route:Relation:3069536
Pep's,051051012:12,StopPoint:Node:1636259090,Line:Relation:6991440,15261,48.890174699999996,Cornilliot SNCF,12,Lièvre,2.7220751,Route:Relation:3069536
Pep's,051051012:12,StopPoint:Node:2991570046,Line:Relation:6991440,15469,48.889568499999996,Cornilliot SNCF,12,Les Ifs,2.720351,Route:Relation:3069536
Pep's,051051012:12,StopPoint:Node:1636257214,Line:Relation:6991440,15533,48.8904005,Cornilliot SNCF,12,Les Côteaux,2.7178340999999997,Route:Relation:3069536
Pep's,051051012:12,StopPoint:Node:1633681197,Line:Relation:6991440,15213,48.8894715,Cornilliot SNCF,12,Les Blancherons,2.7137303,Route:Relation:3069536
Pep's,051051012:12,StopPoint:Node:1633681322,Line:Relation:6991440,15426,48.888371,Cornilliot SNCF,12,Paul Doumer,2.7106456999999997,Route:Relation:3069536
Pep's,051051012:12,StopPoint:Node:1633694667,Line:Relation:6991440,15448,48.884584399999994,Cornilliot SNCF,12,Mairie,2.7113783,Route:Relation:3069536
Pep's,051051012:12,StopPoint:Node:1633694656,Line:Relation:6991440,15525,48.883057,Cornilliot SNCF,12,Cornilliot SNCF,2.7078325,Route:Relation:3069536
Apolo 7,,StopPoint:Node:2384102665,Line:Relation:3081886,16825,48.882092199999995,Collège Corot,B,Val Fleuri,2.5910976999999997,Route:Relation:3080733
Apolo 7,,StopPoint:Node:2384102657,Line:Relation:3081886,19219,48.884471,Collège Corot,B,Bickart,2.5888896,Route:Relation:3080733
Apolo 7,,StopPoint:Node:2384102666,Line:Relation:3081886,16846,48.8892343,Collège Corot,B,ZAC de la Tuilerie,2.5958878,Route:Relation:3080733
RATP,100100395:395,StopPoint:Node:2432684783,Line:Relation:7800857,27745,48.7834088,Antony RER,395,Edmond About,2.2778692,Route:Relation:3165798
RATP,100100395:395,StopPoint:Node:447902846,Line:Relation:7800857,26810,48.778964599999995,Antony RER,395,Cimetière de Sceaux,2.2840266,Route:Relation:3165798
RATP,100100395:395,StopPoint:Node:447900843,Line:Relation:7800857,12270,48.7787532,Antony RER,395,Mairie de Sceaux,2.2879229,Route:Relation:3165798
RATP,100100395:395,StopPoint:Node:447900838,Line:Relation:7800857,22333,48.778999999999996,Le Plessis-Robinson Réaumur-Descartes,395,Fontenay-Houdan,2.2910315999999997,Route:Relation:3165822
RATP,100100395:395,StopPoint:Node:447900840,Line:Relation:7800857,35811,48.7789119,Le Plessis-Robinson Réaumur-Descartes,395,Mairie de Sceaux,2.2882496,Route:Relation:3165822
RATP,100100395:395,StopPoint:Node:447902857,Line:Relation:7800857,26805,48.7790748,Le Plessis-Robinson Réaumur-Descartes,395,Cimetière de Sceaux,2.2834537,Route:Relation:3165822
RATP,100100395:395,StopPoint:Node:2432677637,Line:Relation:7800857,12100,48.783642,Le Plessis-Robinson Réaumur-Descartes,395,Carrefour des Mouilleboeufs,2.281367,Route:Relation:3165822
Seine-Saint-Denis,293193605:605,StopPoint:Node:2328080131,Line:Relation:7921025,19359,48.894254499999995,Gare du Raincy,605,Gambetta,2.5132566,Route:Relation:3173325
Seine-Saint-Denis,293193605:605,StopPoint:Node:2860492766,Line:Relation:7921025,19515,48.914797,Gare du Raincy,605,Président Kennedy,2.5340061,Route:Relation:3173325
Seine-Saint-Denis,293193605:605,StopPoint:Node:1832497887,Line:Relation:7921025,18932,48.939587599999996,Gare du Raincy,605,Lycée Jean Zay,2.508774,Route:Relation:3173325
Seine-Saint-Denis,293193605:605,StopPoint:Node:4860622800,Line:Relation:7921025,19048,48.937296499999995,Gare du Raincy,605,Gaston Bussière,2.5298362,Route:Relation:3173325
Seine-Saint-Denis,293193605:605,StopPoint:Node:1955731509,Line:Relation:7921025,18879,48.9336669,Gare du Raincy,605,Mairie,2.4998901,Route:Relation:3173325
