stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
StopPoint:32:45542,"PONT TVM","",48.766369,2.414882,3,,0,StopArea:32:45514,
StopPoint:32:45212,"REVEIL MATIN","",48.718815,2.444505,4,,0,StopArea:32:45211,
StopPoint:32:45200,"GALLIENI","",48.715919,2.446808,4,,0,StopArea:32:45199,
StopPoint:32:45191,"CIMETIERE","",48.712959,2.449165,4,,0,StopArea:32:45190,
StopPoint:32:46384,"PISCINE","",48.711592,2.450222,4,,0,StopArea:32:46383,
StopPoint:32:45197,"EGLISE","",48.707012,2.4554,4,,0,StopArea:8799147,
StopPoint:32:45189,"AMI LOUIS","",48.69824,2.471049,4,,0,StopArea:32:45189,
StopPoint:32:45415,"RELAIS FORESTIER","",48.696222,2.475566,4,,0,StopArea:32:45414,
StopPoint:32:45377,"CORNEILLE","",48.695408,2.479148,4,,0,StopArea:32:45376,
StopPoint:32:45419,"ROND POINT PASTEUR","",48.694758,2.482161,4,,0,StopArea:32:45419,
StopPoint:32:45047,"MARCEAU","",48.69342,2.488226,5,,0,StopArea:32:45046,
StopPoint:32:45066,"ST PIERRE FOURIER","",48.69266,2.491672,5,,0,StopArea:32:45065,
StopPoint:32:45062,"RUE DE MONTGERON","",48.689752,2.495357,5,,0,StopArea:32:45061,
StopPoint:32:45034,"CHATAIGNERAIE","",48.686439,2.492604,5,,0,StopArea:32:45033,
StopPoint:32:45059,"PYRAMIDE","",48.685487,2.491719,5,,0,StopArea:8750204,
StopPoint:32:45514,"PONT TVM","",48.766342,2.414827,3,,0,StopArea:32:45514,
StopPoint:32:45513,"FUSILLES","",48.764957,2.416049,3,,0,StopArea:32:45511,
StopPoint:32:45510,"THEOPHILE DUCLOUX","",48.761862,2.419851,3,,0,StopArea:32:45509,
StopPoint:32:45508,"AUBERGE DE JEUNESSE","",48.758983,2.42334,3,,0,StopArea:32:45506,
StopPoint:32:45505,"USINE RENAULT","",48.755997,2.426992,4,,0,StopArea:32:45504,
StopPoint:32:45345,"PAUL BERT","",48.753397,2.430154,4,,0,StopArea:32:45344,
StopPoint:32:45355,"AMELIE","",48.751291,2.432638,4,,0,StopArea:32:45354,
StopPoint:32:45343,"MAIRIE ANNEXE","",48.748494,2.435419,4,,0,StopArea:32:45342,
StopPoint:32:45325,"VILLENEUVE TRIAGE","",48.744806,2.438334,4,,0,StopArea:8768180,
StopPoint:32:46305,"GRAND MAT","",48.7393,2.444031,4,,0,StopArea:32:46304,
StopPoint:32:45612,"GARE DE BRUNOY","",48.699589,2.505707,5,,0,StopArea:8768212,
StopPoint:32:45055,"PONT PERRONET","",48.695144,2.502515,5,,0,StopArea:32:45055,
StopPoint:32:45040,"GODEAUX","",48.691907,2.497155,5,,0,StopArea:32:45040,
StopPoint:32:45045,"LILAS","",48.683983,2.494172,5,,0,StopArea:32:45045,
StopPoint:32:45049,"PLACE DES FETES","",48.684221,2.497566,5,,0,StopArea:32:45049,
StopPoint:32:45060,"AVENUE DU PARC","",48.687123,2.498743,5,,0,StopArea:32:45060,
StopPoint:32:45057,"PORTALIS","",48.689755,2.499769,5,,0,StopArea:32:45057,
StopPoint:32:45056,"PONT PERRONET","",48.695279,2.502665,5,,0,StopArea:32:45055,
StopPoint:32:45501,"GARE DE BRUNOY","",48.699274,2.506004,5,,0,StopArea:8768212,
StopPoint:32:45136,"JEAN COCTEAU","",48.699703,2.525641,4,,0,StopArea:32:45136,
StopPoint:32:45140,"VICTOR HUGO","",48.697674,2.524371,5,,0,StopArea:32:45139,
StopPoint:32:45036,"GARE DE BRUNOY","",48.699562,2.505965,5,,0,StopArea:8768212,
StopPoint:32:45069,"TALMA","",48.694433,2.503558,5,,0,StopArea:32:45068,
StopPoint:32:45132,"ESPERANCE","",48.693939,2.509259,5,,0,StopArea:32:45131,
StopPoint:32:45134,"HOTEL DE VILLE","",48.695081,2.515237,5,,0,StopArea:32:45133,
StopPoint:32:45128,"BOISSELET","",48.696623,2.518135,5,,0,StopArea:32:45127,
StopPoint:32:45130,"CROIX ROCHOPT","",48.695206,2.521429,5,,0,StopArea:32:45129,
StopPoint:32:45138,"LA PLAINE","",48.696389,2.523592,5,,0,StopArea:32:45137,
StopPoint:32:45139,"VICTOR HUGO","",48.697754,2.524466,5,,0,StopArea:32:45139,
StopPoint:32:45642,"GARE DE BOUSSY RER D","",48.6812,2.533719,5,,0,StopArea:8768213,
StopPoint:32:45014,"BIZET","",48.683585,2.537624,5,,0,StopArea:32:45013,
StopPoint:32:45032,"THIBAUDIERES","",48.687633,2.535684,5,,0,StopArea:32:45031,
StopPoint:32:45022,"MAIRIE","",48.689152,2.530056,5,,0,StopArea:32:45021,
StopPoint:32:45024,"MENHIR","",48.691094,2.529819,5,,0,StopArea:32:45023,
StopPoint:32:45018,"FOLIE","",48.692076,2.534181,5,,0,StopArea:32:45017,
StopPoint:32:45028,"JUSTICE","",48.697132,2.536468,5,,0,StopArea:32:45027,
StopPoint:32:45178,"CHARLES DE GAULLE","",48.700945,2.541018,5,,0,StopArea:32:45177,
StopPoint:32:45187,"RUE DE L'YERRES","",48.702463,2.536556,5,,0,StopArea:32:45186,
StopPoint:32:45263,"EDOUARD BRANLY","",48.705996,2.530431,4,,0,StopArea:32:45263,
StopPoint:32:45272,"HENRI DUNANT","",48.707951,2.527736,4,,0,StopArea:32:45272,
StopPoint:32:45070,"VAL FLEURI","",48.707831,2.518554,5,,0,StopArea:32:45070,
StopPoint:32:45073,"YVONNE  MADELEINE","",48.706812,2.514313,5,,0,StopArea:32:45073,
StopPoint:32:45518,"CIMETIERE","",48.704106,2.509116,5,,0,StopArea:32:45518,
StopPoint:32:45658,"GARE DE BRUNOY","",48.699364,2.506127,5,,0,StopArea:8768212,
StopPoint:32:45030,"PISCINE DES SENARTS","",48.690391,2.525472,5,,0,StopArea:32:45029,
StopPoint:32:45026,"NERAC","",48.685522,2.529323,5,,0,StopArea:32:45025,
StopPoint:32:45641,"GARE DE BOUSSY RER D","",48.681399,2.533081,5,,0,StopArea:8768213,
StopPoint:32:46358,"GARE DE YERRES RER D","",48.706999,2.483431,4,,0,StopArea:8768211,
StopPoint:32:45401,"PAUL DOUMER","",48.716222,2.503112,4,,0,StopArea:32:45401,
StopPoint:32:45362,"BOUT DU MONDE","",48.716854,2.507013,4,,0,StopArea:32:45362,
StopPoint:32:45382,"GLAIEULS","",48.717246,2.509472,4,,0,StopArea:32:45382,
StopPoint:32:45411,"RUE DU PARC","",48.717932,2.513659,4,,0,StopArea:32:45411,
StopPoint:32:45265,"ETOILE","",48.720827,2.524821,4,,0,StopArea:32:45265,
StopPoint:32:45281,"SALLE POLYVALENTE","",48.721199,2.528233,4,,0,StopArea:32:45281,
StopPoint:32:45270,"MAIRIE","",48.721971,2.534661,4,,0,StopArea:32:45270,
StopPoint:32:45257,"COLLEGE LA GUINETTE","",48.721198,2.539725,4,,0,StopArea:32:45257,
StopPoint:32:45695,"COLLEGE LA GUINETTE","",48.71726,2.545741,4,,0,StopArea:32:45257,
StopPoint:32:46317,"MAIRIE","",48.721199,2.533992,4,,0,StopArea:32:45270,
StopPoint:32:45282,"SALLE POLYVALENTE","",48.722143,2.52829,4,,0,StopArea:32:45281,
StopPoint:32:45266,"ETOILE","",48.721242,2.52379,4,,0,StopArea:32:45265,
StopPoint:32:45412,"RUE DU PARC","",48.717879,2.513427,4,,0,StopArea:32:45411,
StopPoint:32:45383,"GLAIEULS","",48.717264,2.509377,4,,0,StopArea:32:45382,
StopPoint:32:45363,"BOUT DU MONDE","",48.716899,2.507162,4,,0,StopArea:32:45362,
StopPoint:32:45402,"PAUL DOUMER","",48.716329,2.503438,4,,0,StopArea:32:45401,
StopPoint:32:45357,"ABBAYE","",48.709532,2.498554,4,,0,StopArea:32:45356,
StopPoint:32:45372,"CANOTIERS","",48.708467,2.494843,4,,0,StopArea:32:45371,
StopPoint:32:45410,"PRE DES ROCHES","",48.710027,2.490814,4,,0,StopArea:32:45409,
StopPoint:32:45380,"GARE DE YERRES RER D","",48.706846,2.483281,4,,0,StopArea:8768211,
StopPoint:32:45697,"GARE DE BOUSSY RER D","",48.681155,2.533678,5,,0,StopArea:8768213,
StopPoint:32:45877,"COLLEGE DUNOYER DE SEGONZAC","",48.678641,2.526528,5,,0,StopArea:32:45877,
StopPoint:32:45530,"CHEMIN VERT","",48.6726,2.530355,5,,0,StopArea:32:45530,
StopPoint:32:45531,"JEAN JAURES","",48.673395,2.530011,5,,0,StopArea:32:45531,
StopPoint:32:45532,"PIERRE BROSSOLETTE","",48.670903,2.531019,5,,0,StopArea:32:45532,
StopPoint:32:45881,"MARX DORMOY","",48.668669,2.528894,5,,0,StopArea:32:45881,
StopPoint:32:45534,"HENRI CHASLES","",48.668964,2.535341,5,,0,StopArea:32:45534,
StopPoint:32:45535,"HENRI JANIN","",48.669092,2.539074,5,,0,StopArea:32:45535,
StopPoint:32:45537,"HOTEL DE VILLE","",48.671302,2.540182,5,,0,StopArea:32:45537,
StopPoint:32:45538,"MARCHE","",48.673782,2.535183,5,,0,StopArea:32:45538,
StopPoint:32:45540,"FONTAINE CORNAILLE","",48.678386,2.535717,5,,0,StopArea:32:45540,
StopPoint:32:45698,"GARE DE BOUSSY RER D","",48.681101,2.533582,5,,0,StopArea:8768213,
StopPoint:32:45635,"GARE DE MONTGERON","",48.708048,2.461962,4,,0,StopArea:8768210,
StopPoint:32:45205,"HOTEL DE VILLE","",48.705093,2.459415,4,,0,StopArea:32:45203,
StopPoint:32:45207,"LYCEE","",48.70527,2.453875,4,,0,StopArea:32:45207,
StopPoint:32:45194,"CROIX AU COQ","",48.703067,2.45387,4,,0,StopArea:32:45194,
StopPoint:32:45215,"CROIX ST MARC","",48.699652,2.453509,4,,0,StopArea:32:45215,
StopPoint:32:45206,"JEAN MOULIN","",48.696362,2.453651,4,,0,StopArea:32:45206,
StopPoint:32:45198,"LA FORET","",48.69635,2.456407,4,,0,StopArea:32:45198,
StopPoint:32:46392,"AVENUE DE SENART","",48.699729,2.457542,4,,0,StopArea:32:46392,
StopPoint:32:46352,"CROIX AU COQ","",48.703202,2.454101,4,,0,StopArea:32:45194,
StopPoint:32:46353,"LYCEE","",48.705162,2.453888,4,,0,StopArea:32:45207,
StopPoint:32:46355,"MAIRIE","",48.704637,2.459637,4,,0,StopArea:32:46355,
StopPoint:32:45637,"GARE DE MONTGERON","",48.70802,2.462396,4,,0,StopArea:8768210,
StopPoint:32:45151,"EMILE COMBES CLEMENCEAU","",48.741575,2.477875,4,,0,StopArea:32:45151,
StopPoint:32:45167,"PASTEUR","",48.74501,2.476389,4,,0,StopArea:32:45167,
StopPoint:32:45147,"AUGUSTE BRUN","",48.747809,2.481235,4,,0,StopArea:32:45147,
StopPoint:32:45157,"HOTEL DE VILLE DE LIMEIL BREVANNES","",48.749552,2.481172,4,,0,StopArea:32:45157,
StopPoint:32:45160,"JARRY GUERIN","",48.749262,2.475898,4,,0,StopArea:32:45159,
StopPoint:32:46366,"TEMPS DURABLES","",48.751971,2.472738,4,,0,StopArea:32:46366,
StopPoint:32:46364,"PLAGE BLEUE","",48.751324,2.464785,4,,0,StopArea:32:46364,
StopPoint:32:46336,"LES GRAVIERS","",48.753051,2.454458,4,,0,StopArea:32:45322,
StopPoint:32:46338,"FERME DE L HOPITAL","",48.762045,2.448619,4,,0,StopArea:32:46338,
StopPoint:32:46340,"ECOLE JEAN JAURES","",48.765722,2.447594,4,,0,StopArea:32:46340,
StopPoint:32:46342,"VAL POMPADOUR","",48.769076,2.446676,3,,0,StopArea:32:46342,
StopPoint:32:46362,"BASSE QUINTE","",48.775487,2.443154,3,,0,StopArea:32:46362,
StopPoint:32:46360,"GARE POMPADOUR RER D","",48.771854,2.435355,3,,0,StopArea:32:46360,
StopPoint:32:45609,"L'ECHAT M8","",48.796164,2.447971,3,,0,StopArea:59563,
StopPoint:32:45610,"L'ECHAT M8","",48.798705,2.451133,3,,0,StopArea:59563,
StopPoint:32:46361,"GARE POMPADOUR RER D","",48.7718,2.435464,3,,0,StopArea:32:46360,
StopPoint:32:46363,"BASSE QUINTE","",48.775317,2.443167,3,,0,StopArea:32:46362,
StopPoint:32:46343,"VAL POMPADOUR","",48.768644,2.44677,3,,0,StopArea:32:46342,
StopPoint:32:46341,"ECOLE JEAN JAURES","",48.765075,2.447742,4,,0,StopArea:32:46340,
StopPoint:32:46339,"FERME DE L HOPITAL","",48.761937,2.448605,4,,0,StopArea:32:46338,
StopPoint:32:46337,"LES GRAVIERS","",48.753015,2.454444,4,,0,StopArea:32:45322,
StopPoint:32:46365,"PLAGE BLEUE","",48.751269,2.465423,4,,0,StopArea:32:46364,
StopPoint:32:46367,"TEMPS DURABLES","",48.749256,2.473397,4,,0,StopArea:32:46366,
StopPoint:32:45159,"JARRY GUERIN","",48.749297,2.476645,4,,0,StopArea:32:45159,
StopPoint:32:45568,"HOTEL DE VILLE","",48.749634,2.48052,4,,0,StopArea:32:45157,
StopPoint:32:45148,"AUGUSTE BRUN","",48.747728,2.481099,4,,0,StopArea:32:45147,
StopPoint:32:45168,"PASTEUR","",48.744651,2.475926,4,,0,StopArea:32:45167,
StopPoint:32:45154,"EMILE COMBES CLEMENCEAU","",48.741503,2.47782,4,,0,StopArea:32:45151,
StopPoint:32:46308,"GARE DE YERRES RER D","",48.706936,2.48305,4,,0,StopArea:8768211,
StopPoint:32:46059,"PICURE","",48.718513,2.48345,4,,0,StopArea:32:46059,
StopPoint:32:46025,"BOIS CERDON","",48.726481,2.472481,4,,0,StopArea:32:46025,
StopPoint:32:46022,"SALVADOR ALLENDE","",48.719854,2.474379,4,,0,StopArea:32:45123,
StopPoint:32:46060,"PICURE","",48.718487,2.482091,4,,0,StopArea:32:46059,
StopPoint:32:45400,"LEP PISCINE","",48.712486,2.479412,4,,0,StopArea:32:45399,
StopPoint:32:45428,"SECURITE SOCIALE","",48.710625,2.480358,4,,0,StopArea:32:45427,
StopPoint:32:46017,"GARE DE YERRES RER D","",48.706918,2.48305,4,,0,StopArea:8768211,
StopPoint:32:46389,"CASSIN","",48.699821,2.464006,4,,0,StopArea:32:45208,
StopPoint:32:46350,"LA FORET","",48.69618,2.455646,4,,0,StopArea:32:45198,
StopPoint:32:46391,"JUSTICE","",48.694631,2.450253,4,,0,StopArea:32:46390,
StopPoint:32:46394,"COLLEGE POMPIDOU","",48.692801,2.445795,4,,0,StopArea:32:45465,
StopPoint:32:46346,"CLOS DE LA REGALE","",48.690443,2.439396,4,,0,StopArea:32:46346,
StopPoint:32:46349,"CLOS DE LA REGALE","",48.690559,2.439885,4,,0,StopArea:32:46346,
StopPoint:32:46393,"COLLEGE POMPIDOU","",48.69272,2.445727,4,,0,StopArea:32:45465,
StopPoint:32:46390,"JUSTICE","",48.694711,2.450606,4,,0,StopArea:32:46390,
StopPoint:32:45208,"MARGUERITE","",48.697793,2.461041,4,,0,StopArea:32:45208,
StopPoint:32:45195,"DUMAY DELILLE","",48.698238,2.465496,4,,0,StopArea:32:45195,
StopPoint:32:46041,"GARE DE BOUSSY RER D","",48.681236,2.533949,5,,0,StopArea:8768213,
StopPoint:32:46039,"MOULIN NEUF","",48.690086,2.536345,5,,0,StopArea:32:46039,
StopPoint:32:46042,"CROIX ROUGE","",48.693975,2.543339,5,,0,StopArea:32:46042,
StopPoint:32:46048,"BEL AIR","",48.69529,2.546549,5,,0,StopArea:32:46045,
StopPoint:32:46049,"CENTRE","",48.694997,2.549847,5,,0,StopArea:32:46049,
StopPoint:32:46056,"EGLISE","",48.695524,2.551682,5,,0,StopArea:13:99,
StopPoint:32:45216,"LA CHAMPAGNE","",48.694139,2.556782,5,,0,StopArea:32:45216,
StopPoint:32:45218,"LES PIERREUX","",48.690157,2.55705,5,,0,StopArea:32:45218,
StopPoint:32:45615,"BOIELDIEU","",48.686414,2.558745,5,,0,StopArea:32:45247,
StopPoint:32:45453,"JEAN CLAUZEL","",48.682476,2.559189,5,,0,StopArea:32:45250,
StopPoint:32:45450,"MAIRIE","",48.678781,2.55973,5,,0,StopArea:32:45450,
StopPoint:32:45251,"LIBERATION","",48.676727,2.557332,5,,0,StopArea:32:45251,
StopPoint:32:45078,"STADE","",48.670959,2.555747,5,,0,StopArea:32:45078,
StopPoint:32:45080,"ZAC DE LA COUTURE","",48.668446,2.553809,5,,0,StopArea:32:45080,
StopPoint:32:45076,"MARCHE","",48.666318,2.55224,5,,0,StopArea:29:6,
StopPoint:32:45075,"GARE DE COMBS LA VILLE","",48.667521,2.548432,5,,0,StopArea:8768214,
StopPoint:32:45246,"BEL AIR","",48.683979,2.558585,5,,0,StopArea:32:45246,
StopPoint:32:45249,"CROIX DE JARCY","",48.682466,2.555361,5,,0,StopArea:32:45249,
StopPoint:32:45247,"BOIELDIEU","",48.685743,2.557439,5,,0,StopArea:32:45247,
StopPoint:32:45077,"MARCHE","",48.666157,2.552131,5,,0,StopArea:29:6,
StopPoint:32:45081,"ZAC DE LA COUTURE","",48.668993,2.554395,5,,0,StopArea:32:45080,
StopPoint:32:45079,"STADE","",48.671049,2.555788,5,,0,StopArea:32:45078,
StopPoint:32:45252,"LIBERATION","",48.677552,2.558557,5,,0,StopArea:32:45251,
StopPoint:32:45452,"MAIRIE","",48.678359,2.559755,5,,0,StopArea:32:45450,
StopPoint:32:45250,"JEAN CLAUZEL","",48.681991,2.559323,5,,0,StopArea:32:45250,
StopPoint:32:45248,"BOIELDIEU","",48.685793,2.559231,5,,0,StopArea:32:45247,
StopPoint:32:45219,"LES PIERREUX","",48.690103,2.55705,5,,0,StopArea:32:45218,
StopPoint:32:45217,"LA CHAMPAGNE","",48.694076,2.556917,5,,0,StopArea:32:45216,
StopPoint:32:46058,"EGLISE","",48.695084,2.551382,5,,0,StopArea:13:99,
StopPoint:32:46050,"CENTRE","",48.695096,2.549888,5,,0,StopArea:32:46049,
StopPoint:32:46045,"BEL AIR","",48.695318,2.54644,5,,0,StopArea:32:46045,
StopPoint:32:46043,"CROIX ROUGE","",48.694082,2.543448,5,,0,StopArea:32:46042,
StopPoint:32:46040,"MOULIN NEUF","",48.690086,2.536155,5,,0,StopArea:32:46039,
StopPoint:32:45651,"GARE ROUTIERE","",48.732224,2.447142,4,,0,StopArea:8768182,
StopPoint:32:45330,"HENRI JANIN","",48.733066,2.449997,4,,0,StopArea:32:45330,
StopPoint:32:45316,"EMILE ZOLA","",48.735201,2.453643,4,,0,StopArea:32:45316,
StopPoint:32:45314,"EDOUARD VAILLANT","",48.737187,2.45483,4,,0,StopArea:32:45314,
StopPoint:32:45332,"JULES FERRY","",48.73998,2.457051,4,,0,StopArea:32:45332,
StopPoint:32:45352,"TOURELLES","",48.744139,2.459344,4,,0,StopArea:32:45352,
StopPoint:32:45238,"LUTECE","",48.747749,2.462873,4,,0,StopArea:32:45238,
StopPoint:32:45222,"ANCIENNE POSTE","",48.748077,2.466679,4,,0,StopArea:32:45222,
StopPoint:32:45232,"GABRIEL PERI","",48.748764,2.471003,4,,0,StopArea:32:45232,
StopPoint:32:45659,"LE NAOURES C.H. E. ROUX","",48.751973,2.486371,4,,0,StopArea:32:45163,
StopPoint:32:45143,"ALBERT GARRY","",48.755445,2.484166,4,,0,StopArea:32:45143,
StopPoint:32:45149,"BALLASTIERE","",48.759854,2.480304,4,,0,StopArea:32:45149,
StopPoint:32:45005,"ACHALAND","",48.762192,2.479413,4,,0,StopArea:32:45005,
StopPoint:32:46321,"EUROPARC","",48.766975,2.470602,3,,0,StopArea:13:664,
StopPoint:32:46323,"POINTE DU LAC M8","",48.768762,2.463509,3,,0,StopArea:59686,
StopPoint:32:46325,"JEAN BAPTISTE OUDRY","",48.775526,2.458766,3,,0,StopArea:32:46325,
StopPoint:32:46327,"CENTRE COMMERCIAL REGIONAL","",48.779773,2.454954,3,,0,StopArea:32:46327,
StopPoint:32:45611,"PREFECTURE","",48.784171,2.451591,3,,0,StopArea:32:45100,
StopPoint:32:45144,"ALBERT GARRY","",48.755202,2.484247,4,,0,StopArea:32:45143,
StopPoint:32:45164,"LE NAOURES C.H. E. ROUX","",48.751425,2.486207,4,,0,StopArea:32:45163,
StopPoint:32:45158,"HOTEL DE VILLE DE LIMEIL BREVANNES","",48.75001,2.481744,4,,0,StopArea:32:45157,
StopPoint:32:45233,"GABRIEL PERI","",48.748792,2.470188,4,,0,StopArea:32:45232,
StopPoint:32:45223,"ANCIENNE POSTE","",48.748068,2.466557,4,,0,StopArea:32:45222,
StopPoint:32:45239,"LUTECE","",48.747596,2.462506,4,,0,StopArea:32:45238,
StopPoint:32:45353,"TOURELLES","",48.743492,2.459288,4,,0,StopArea:32:45352,
StopPoint:32:45333,"JULES FERRY","",48.740977,2.457393,4,,0,StopArea:32:45332,
StopPoint:32:45315,"EDOUARD VAILLANT","",48.736567,2.454502,4,,0,StopArea:32:45314,
StopPoint:32:45317,"EMILE ZOLA","",48.734483,2.452921,4,,0,StopArea:32:45316,
StopPoint:32:45652,"GARE ROUTIERE","",48.732187,2.447223,4,,0,StopArea:8768182,
StopPoint:32:45100,"PREFECTURE","",48.78409,2.451944,3,,0,StopArea:32:45100,
StopPoint:32:46328,"CENTRE COMMERCIAL REGIONAL","",48.779548,2.454981,3,,0,StopArea:32:46327,
StopPoint:32:46326,"JEAN BAPSTITE OUDRY","",48.775373,2.458942,3,,0,StopArea:32:46325,
StopPoint:32:46324,"POINTE DU LAC M8","",48.768672,2.463808,3,,0,StopArea:59686,
StopPoint:32:46322,"EUROPARC","",48.766912,2.470765,3,,0,StopArea:13:664,
StopPoint:32:45006,"ACHALAND","",48.763226,2.479035,4,,0,StopArea:32:45005,
StopPoint:32:45150,"BALLASTIERE","",48.759728,2.480167,4,,0,StopArea:32:45149,
StopPoint:32:45666,"GARE DE VILLENEUVE RER D","",48.729851,2.446906,4,,0,StopArea:8768182,
StopPoint:32:45237,"JOLIOT CURIE","",48.74121,2.474572,4,,0,StopArea:32:45236,
StopPoint:32:45163,"LE NAOURES C.H. E. ROUX","",48.751416,2.486207,4,,0,StopArea:32:45163,
StopPoint:32:45156,"EUGENE COLLEAU","",48.751364,2.491494,4,,0,StopArea:32:45155,
StopPoint:32:45170,"SABLIERE","",48.751025,2.496631,4,,0,StopArea:32:45169,
StopPoint:32:45145,"ALLARY","",48.750786,2.500395,4,,0,StopArea:32:45145,
StopPoint:32:46213,"CENTRE COMMERCIAL BOISSY II","",48.752983,2.50361,4,,0,StopArea:32:46213,
StopPoint:32:46290,"GARE DE BOISSY RER A- Arrivée","",48.753609,2.506032,4,,0,StopArea:32:45001,
StopPoint:32:46154,"GARE DE BOISSY RER A- Départ","",48.753555,2.506032,4,,0,StopArea:32:45001,
StopPoint:32:45172,"STADE DE LIMEIL","",48.745983,2.508929,4,,0,StopArea:32:45171,
StopPoint:32:46208,"COLLEGE KORCZAK","",48.743814,2.504464,4,,0,StopArea:32:46207,
StopPoint:32:45174,"TERTRE","",48.743099,2.501472,4,,0,StopArea:32:45173,
StopPoint:32:45141,"HAUT GAGNY","",48.742171,2.489727,4,,0,StopArea:32:45141,
StopPoint:32:45166,"PARC DE LIMEIL","",48.741507,2.48202,4,,0,StopArea:32:45165,
StopPoint:32:45153,"EMILE COMBES DESCARTES","",48.741333,2.477304,4,,0,StopArea:32:45151,
StopPoint:32:45241,"PAILLIS","",48.742255,2.472522,4,,0,StopArea:32:45240,
StopPoint:32:45235,"HOTEL DE VILLE DE VALENTON","",48.745504,2.469106,4,,0,StopArea:32:45234,
StopPoint:32:45243,"STADE AUGUSTE DELAUNE","",48.750545,2.462254,4,,0,StopArea:32:45242,
StopPoint:32:45323,"LES GRAVIERS","",48.7528,2.4539,4,,0,StopArea:32:45322,
StopPoint:32:45667,"GARE DE VILLENEUVE RER D","",48.731729,2.446787,4,,0,StopArea:8768182,
StopPoint:32:45236,"JOLIOT CURIE","",48.742127,2.474492,4,,0,StopArea:32:45236,
StopPoint:32:45446,"VINCENT BUREAU","",48.744196,2.464998,4,,0,StopArea:32:45444,
StopPoint:32:45619,"GARE DE VILLENEUVE HOTEL DE VILLE","",48.730857,2.447016,4,,0,StopArea:8768182,
StopPoint:32:45321,"BERTHELOT","",48.737216,2.452452,4,,0,StopArea:32:45321,
StopPoint:32:45326,"HBM","",48.741009,2.452392,4,,0,StopArea:32:45326,
StopPoint:32:45338,"MASSENET","",48.745207,2.452524,4,,0,StopArea:32:45338,
StopPoint:32:45340,"MARC SEGUIN","",48.747759,2.452937,4,,0,StopArea:32:45340,
StopPoint:32:45328,"HELENE BOUCHER","",48.749675,2.451351,4,,0,StopArea:32:45328,
StopPoint:32:45313,"EDOUARD BRANLY","",48.750109,2.448947,4,,0,StopArea:32:45312,
StopPoint:32:45322,"LES GRAVIERS","",48.752918,2.453017,4,,0,StopArea:32:45322,
StopPoint:32:45242,"STADE AUGUSTE DELAUNE","",48.750554,2.461996,4,,0,StopArea:32:45242,
StopPoint:32:45234,"HOTEL DE VILLE DE VALENTON","",48.744721,2.469865,4,,0,StopArea:32:45234,
StopPoint:32:45240,"PAILLIS","",48.742237,2.472495,4,,0,StopArea:32:45240,
StopPoint:32:45621,"GARE DE VILLENEUVE PLACE SEMARD","",48.729365,2.447122,4,,0,StopArea:8768182,
StopPoint:32:45444,"VINCENT BUREAU","",48.744106,2.464957,4,,0,StopArea:32:45444,
StopPoint:32:45152,"EMILE COMBES DESCARTES","",48.741233,2.477956,4,,0,StopArea:32:45151,
StopPoint:32:45165,"PARC DE LIMEIL","",48.741641,2.482822,4,,0,StopArea:32:45165,
StopPoint:32:45142,"HAUT GAGNY","",48.742118,2.48951,4,,0,StopArea:32:45141,
StopPoint:32:45173,"TERTRE","",48.743055,2.501336,4,,0,StopArea:32:45173,
StopPoint:32:46207,"COLLEGE KORCZAK","",48.743563,2.503838,4,,0,StopArea:32:46207,
StopPoint:32:45171,"STADE DE LIMEIL","",48.746225,2.509338,4,,0,StopArea:32:45171,
StopPoint:32:45001,"GARE DE BOISSY RER A- Arrivée","",48.753897,2.505992,4,,0,StopArea:32:45001,
StopPoint:32:46153,"GARE DE BOISSY RER A- Départ","",48.753834,2.506019,4,,0,StopArea:32:45001,
StopPoint:32:46297,"CENTRE COMMERCIAL BOISSY II","",48.75319,2.50357,4,,0,StopArea:32:46213,
StopPoint:32:45146,"ALLARY","",48.750849,2.499866,4,,0,StopArea:32:45145,
StopPoint:32:45169,"SABLIERE","",48.75117,2.495177,4,,0,StopArea:32:45169,
StopPoint:32:45155,"EUGENE COLLEAU","",48.751427,2.491168,4,,0,StopArea:32:45155,
StopPoint:32:45230,"COUPERIN","",48.747986,2.459394,4,,0,StopArea:32:45230,
StopPoint:32:45225,"ACTI PARK","",48.749473,2.455157,4,,0,StopArea:32:45224,
StopPoint:32:45224,"ACTI PARK","",48.748835,2.455794,4,,0,StopArea:32:45224,
StopPoint:32:45231,"COUPERIN","",48.74786,2.45991,4,,0,StopArea:32:45230,
StopPoint:32:45302,"GARE DE VILLENEUVE RER D","",48.729653,2.447014,4,,0,StopArea:8768182,
StopPoint:32:45608,"CENTRE HOSPITALIER","",48.721395,2.453884,4,,0,StopArea:32:45304,
StopPoint:32:45305,"CENTRE HOSPITALIER","",48.721395,2.453857,4,,0,StopArea:32:45304,
StopPoint:32:45303,"GARE DE VILLENEUVE RER D","",48.729833,2.447001,4,,0,StopArea:8768182,
StopPoint:32:45613,"GARE DE BRUNOY","",48.699266,2.505488,5,,0,StopArea:8768212,
StopPoint:32:46369,"3 CHENES","",48.707216,2.502567,5,,0,StopArea:32:46369,
StopPoint:32:46371,"FAISANS","",48.707505,2.507729,5,,0,StopArea:32:46371,
StopPoint:32:46373,"CHASSEURS","",48.707856,2.513448,5,,0,StopArea:32:46373,
